IDs:;240814 01_240812A_elasticity;03_DNAJB6_00_439_uM_exchange_expansion_compression_corrected;
Concentration [uM]:;0.439;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
4996.114;58.5485680950288;20.254;10.693
4997.092;58.6018781510763;20.256;10.695
4998.092;58.550223097939;20.257;10.694
4999.08;58.662223097939;20.255;10.694
5000.073;58.5985680950288;20.253;10.693
5001.082;58.6372582399095;20.251;10.691
5002.078;58.7502582399095;20.251;10.691
5003.079;58.5639131423507;20.253;10.692
5004.09;58.5795680950288;20.254;10.693
5005.08;58.451223097939;20.254;10.694
5006.084;58.4418781510763;20.256;10.695
5007.064;58.6465332544358;20.259;10.696
5008.053;58.6171884080129;20.258;10.697
5009.053;58.576223097939;20.256;10.694
5010.06;58.6985332544358;20.258;10.696
5011.069;58.5748781510763;20.256;10.695
5012.055;58.6515332544358;20.259;10.696
5013.076;58.6778781510763;20.256;10.695
5014.072;58.5385332544358;20.258;10.696
5015.076;58.6261884080129;20.26;10.697
5016.088;58.4875332544358;20.258;10.696
5017.107;58.5358781510763;20.257;10.695
5018.099;58.6281884080129;20.259;10.697
5019.103;58.5541884080129;20.26;10.697
5020.107;58.3845332544358;20.259;10.696
5021.122;58.4228781510763;20.256;10.695
5022.114;58.6318781510763;20.256;10.695
5023.105;58.7078781510763;20.257;10.695
5024.105;58.597223097939;20.255;10.694
5025.113;58.6135332544358;20.258;10.696
5026.12;58.6201884080129;20.26;10.697
5027.127;58.5184988657998;20.262;10.699
5028.11;58.57015417;20.264;10.7
5029.122;58.6498095243982;20.266;10.701
5030.142;58.5558095243982;20.266;10.701
5031.134;58.5148095243982;20.265;10.701
5032.128;58.6314649289895;20.266;10.702
5033.122;58.69215417;20.264;10.7
5034.121;58.5888095243982;20.266;10.701
5035.124;58.8211203837691;20.268;10.703
5036.134;58.42615417;20.264;10.7
5037.128;58.5168095243982;20.265;10.701
5038.125;58.3598095243982;20.265;10.701
5039.12;58.6518095243982;20.266;10.701
5040.124;58.5551203837691;20.269;10.703
5041.118;58.6621203837691;20.269;10.703
5042.13;58.657087049189;20.272;10.706
5043.113;58.488087049189;20.272;10.706
5044.109;58.5397427046732;20.274;10.707
5045.11;58.6100541661285;20.278;10.709
5046.11;58.6950541661285;20.278;10.709
5047.096;58.7180541661285;20.278;10.709
5048.089;58.52370997209;20.278;10.71
5049.092;58.5930217344563;20.281;10.712
5050.075;58.5323658282009;20.279;10.711
5051.067;58.6346776908514;20.283;10.713
5052.073;58.4643658282009;20.28;10.711
5053.084;58.6236776908514;20.282;10.713
5054.073;58.7493336973814;20.285;10.714
5055.073;58.6323336973814;20.284;10.714
5056.074;58.8313336973814;20.284;10.714
5057.087;58.7639897540413;20.285;10.715
5058.084;58.7099897540413;20.285;10.715
5059.068;58.7133020177315;20.288;10.717
5060.059;58.5626458608262;20.287;10.716
5061.059;58.6366458608262;20.288;10.716
5062.061;58.6429897540413;20.286;10.715
5063.037;58.6969582247521;20.29;10.718
5064.022;58.6469582247521;20.29;10.718
5065.047;58.6429582247521;20.289;10.718
5066.042;58.5766458608262;20.287;10.716
5067.062;58.7863020177315;20.29;10.717
5068.051;58.4873020177315;20.287;10.717
5069.04;58.4643020177315;20.287;10.717
5070.032;58.6916144818832;20.291;10.719
5071.027;58.6139582247521;20.289;10.718
5072.024;58.73027078912;20.292;10.72
5073.024;58.47927078912;20.292;10.72
5074.028;58.5289271464576;20.294;10.721
5075.032;58.5375835538911;20.296;10.722
5076.022;58.5899271464576;20.294;10.721
5077.013;58.7025835538911;20.295;10.722
5078.014;58.5515835538911;20.294;10.722
5079.009;58.7072400114157;20.297;10.723
5080.014;58.5952400114157;20.297;10.723
5081.007;58.6118965190266;20.299;10.724
5081.999;58.5608965190266;20.298;10.724
5082.984;58.7552096844874;20.301;10.726
5083.981;58.4605530767188;20.299;10.725
5084.97;58.6225530767188;20.3;10.725
5085.965;58.5062096844874;20.301;10.726
5086.965;58.5615530767188;20.298;10.725
5087.951;58.7078663423278;20.303;10.727
5088.94;58.5268965190266;20.297;10.724
5089.938;58.7021798082039;20.306;10.729
5090.941;58.6675230502349;20.303;10.728
5091.931;58.3888663423278;20.303;10.727
5092.922;58.5628663423278;20.302;10.727
5093.921;58.5995230502349;20.304;10.728
5094.924;58.69283661623;20.307;10.73
5095.906;58.5561798082039;20.305;10.729
5096.891;58.3961798082039;20.305;10.729
5097.885;58.61383661623;20.307;10.73
5098.879;58.6261503824339;20.309;10.732
5099.879;58.6714934743083;20.308;10.731
5100.857;58.700807340602;20.311;10.733
5101.838;58.6691503824339;20.311;10.732
5102.828;58.633807340602;20.311;10.733
5103.824;58.6581503824339;20.31;10.732
5104.812;58.4811503824339;20.309;10.732
5105.797;58.706807340602;20.312;10.733
5106.816;58.5931214070463;20.314;10.735
5107.818;58.6271214070462;20.314;10.735
5108.821;58.4794643488078;20.312;10.734
5109.829;58.5621214070463;20.314;10.735
5110.836;58.7587785153126;20.316;10.736
5111.846;58.5047785153126;20.315;10.736
5112.862;58.6067785153126;20.316;10.736
5113.854;58.7907785153126;20.316;10.736
5114.847;58.5994356736021;20.316;10.737
5115.848;58.6821214070462;20.314;10.735
5116.845;58.4987785153126;20.314;10.736
5117.839;58.4804356736021;20.316;10.737
5118.841;58.4174643488078;20.312;10.734
5119.83;58.5057785153126;20.315;10.736
5120.83;58.4484356736021;20.317;10.737
5121.817;58.7440928819097;20.318;10.738
5122.797;58.5694356736021;20.317;10.737
5123.786;58.6420928819097;20.318;10.738
5124.774;58.5590928819097;20.318;10.738
5125.776;58.6800928819097;20.319;10.738
5126.787;58.4550928819097;20.318;10.738
5127.761;58.6670928819097;20.318;10.738
5128.767;58.6577501402306;20.32;10.739
5129.773;58.859064806893;20.323;10.741
5130.769;58.540064806893;20.322;10.741
5131.775;58.708064806893;20.323;10.741
5132.765;58.4387501402306;20.319;10.739
5133.755;58.69340744856;20.321;10.74
5134.762;58.6547222152247;20.324;10.742
5135.766;58.382064806893;20.321;10.741
5136.75;58.4967222152247;20.322;10.742
5137.768;58.670037181865;20.326;10.744
5138.764;58.7117222152247;20.324;10.742
5139.767;58.7520100066944;20.332;10.747
5140.771;58.5286947401637;20.327;10.745
5141.781;58.7323523484418;20.329;10.746
5142.791;58.7570100066944;20.332;10.747
5143.802;58.4623523484418;20.329;10.746
5144.787;58.5650100066944;20.331;10.747
5145.773;58.593037181865;20.327;10.744
5146.794;58.5870100066944;20.331;10.747
5147.786;58.5786947401637;20.327;10.745
5148.782;58.6836677149165;20.333;10.748
5149.783;58.5910100066944;20.33;10.747
5150.785;58.6163523484418;20.329;10.746
5151.777;58.6276677149165;20.332;10.748
5152.791;58.5173523484418;20.329;10.746
5153.804;58.56098328125;20.334;10.75
5154.81;58.7233254731033;20.334;10.749
5155.799;58.6376677149165;20.332;10.748
5156.8;58.7600100066944;20.331;10.747
5157.776;58.7880100066944;20.332;10.747
5158.778;58.6956677149165;20.333;10.748
5159.781;58.4826947401637;20.328;10.745
5160.775;58.6360100066944;20.332;10.747
5161.777;58.5380100066944;20.331;10.747
5162.777;58.6653254731033;20.334;10.749
5163.777;58.56998328125;20.335;10.75
5164.783;58.6443254731033;20.334;10.749
5165.769;58.7052990474035;20.338;10.752
5166.763;58.67698328125;20.335;10.75
5167.763;58.6293254731033;20.332;10.749
5168.768;58.3996411393517;20.336;10.751
5169.746;58.4953254731033;20.334;10.749
5170.73;58.5476411393517;20.336;10.751
5171.748;58.5796411393517;20.336;10.751
5172.74;58.6716411393517;20.337;10.751
5173.74;58.7302990474035;20.338;10.752
5174.744;58.8036411393517;20.337;10.751
5175.754;58.7043254731033;20.334;10.749
5176.741;58.5212990474035;20.338;10.752
5177.733;58.5639570054006;20.339;10.753
5178.725;58.6592990474035;20.338;10.752
5179.719;58.7256150133382;20.341;10.754
5180.721;58.5742990474035;20.337;10.752
5181.694;58.5292990474035;20.338;10.752
5182.676;58.7476411393517;20.338;10.751
5183.655;58.6922990474035;20.338;10.752
5184.638;58.5549570054006;20.34;10.753
5185.624;58.5592990474035;20.338;10.752
5186.643;58.6379570054006;20.341;10.753
5187.632;58.5029570054006;20.339;10.753
5188.631;58.6016150133382;20.34;10.754
5189.613;58.6469570054006;20.34;10.753
5190.606;58.5036150133382;20.34;10.754
5191.605;58.5546150133382;20.341;10.754
5192.614;58.4722990474035;20.339;10.752
5193.611;58.4212730712112;20.342;10.755
5194.6;58.6692730712112;20.342;10.755
5195.577;58.4479570054006;20.339;10.753
5196.569;58.608931179015;20.344;10.756
5197.565;58.622931179015;20.345;10.756
5198.555;58.7065893367447;20.345;10.757
5199.563;58.5462475443953;20.345;10.758
5200.567;58.6015893367447;20.345;10.757
5201.558;58.520931179015;20.343;10.756
5202.546;58.459931179015;20.343;10.756
5203.527;58.65756410944;20.35;10.76
5204.515;58.5962475443953;20.346;10.758
5205.513;58.5905893367447;20.345;10.757
5206.513;58.6602475443953;20.347;10.758
5207.522;58.5975893367447;20.345;10.757
5208.506;58.578905801962;20.348;10.759
5209.501;58.69156410944;20.35;10.76
5210.499;58.63056410944;20.349;10.76
5211.478;58.57856410944;20.348;10.76
5212.495;58.6662224668244;20.351;10.761
5213.516;58.7102224668244;20.35;10.761
5214.511;58.8135393312929;20.354;10.763
5215.516;58.8431978383674;20.355;10.764
5216.499;58.7581978383674;20.356;10.764
5217.492;58.4618808741103;20.352;10.762
5218.515;58.7591978383674;20.356;10.764
5219.509;58.6505393312929;20.354;10.763
5220.509;58.5975393312929;20.353;10.763
5221.51;58.6828563953288;20.356;10.765
5222.53;58.7998563953288;20.357;10.765
5223.55;58.6151978383674;20.356;10.764
5224.544;58.8228563953288;20.357;10.765
5225.54;58.7918563953288;20.357;10.765
5226.538;58.6338563953288;20.357;10.765
5227.528;58.5975150021722;20.358;10.766
5228.535;58.7165150021722;20.358;10.766
5229.516;58.703173658893;20.36;10.767
5230.509;58.726173658893;20.359;10.767
5231.496;58.95114992827;20.365;10.77
5232.507;58.807173658893;20.36;10.767
5233.495;58.7944911219467;20.364;10.769
5234.499;58.7514911219467;20.363;10.769
5235.489;58.79014992827;20.365;10.77
5236.483;58.7258323654861;20.361;10.768
5237.485;58.7164911219467;20.364;10.769
5238.467;58.8168323654861;20.361;10.768
5239.472;58.7178323654861;20.362;10.768
5240.476;58.6808323654861;20.361;10.768
5241.462;58.544173658893;20.359;10.767
5242.455;58.7414911219467;20.363;10.769
5243.454;58.7218323654861;20.36;10.768
5244.443;58.6948323654861;20.361;10.768
5245.435;58.7318323654861;20.361;10.768
5246.427;58.639173658893;20.36;10.767
5247.427;58.78314992827;20.365;10.77
5248.431;58.8228087844511;20.367;10.771
5249.441;58.6694911219467;20.363;10.769
5250.433;58.8184676904851;20.368;10.772
5251.435;58.79114992827;20.364;10.77
5252.441;58.7778087844511;20.365;10.771
5253.452;58.7824676904851;20.367;10.772
5254.441;58.7127856520926;20.37;10.774
5255.43;58.7814447076562;20.371;10.775
5256.455;58.7054676904851;20.367;10.772
5257.45;58.8084447076562;20.372;10.775
5258.449;58.6094676904851;20.368;10.772
5259.452;58.6201266463672;20.368;10.773
5260.439;58.6704676904851;20.367;10.772
5261.422;58.7741266463672;20.369;10.773
5262.411;58.7854447076562;20.372;10.775
5263.404;58.6887856520926;20.369;10.774
5264.395;58.7487629682793;20.375;10.777
5265.39;58.8161038130534;20.372;10.776
5266.385;58.6914447076562;20.371;10.775
5267.384;58.8371038130534;20.373;10.776
5268.384;58.7921038130534;20.373;10.776
5269.386;58.7431038130534;20.373;10.776
5270.392;58.7470814281974;20.378;10.779
5271.399;58.6610814281974;20.376;10.779
5272.394;58.7174221733289;20.376;10.778
5273.384;58.8394000873718;20.381;10.781
5274.38;58.6580814281974;20.377;10.779
5275.367;58.72674073288;20.378;10.78
5276.372;58.6560814281974;20.377;10.779
5277.364;58.76074073288;20.378;10.78
5278.373;58.6684221733289;20.375;10.778
5279.367;58.7184221733289;20.375;10.778
5280.372;58.6614221733289;20.376;10.778
5281.388;58.69774073288;20.38;10.78
5282.382;58.8354000873718;20.381;10.781
5283.373;58.7870594916679;20.382;10.782
5284.357;58.6897189457635;20.382;10.783
5285.343;58.7390380033337;20.385;10.785
5286.339;58.6130380033337;20.385;10.785
5287.341;58.6616976067986;20.387;10.786
5288.354;58.7270380033337;20.385;10.785
5289.354;58.6120380033337;20.386;10.785
5290.358;58.61433651841;20.392;10.79
5291.344;58.4906976067986;20.386;10.786
5292.331;58.8450169630637;20.39;10.788
5293.326;58.7606767158541;20.391;10.789
5294.326;58.5136767158541;20.391;10.789
5295.33;58.5906767158541;20.39;10.789
5296.334;58.6549963707265;20.394;10.791
5297.319;58.64833651841;20.393;10.79
5298.304;58.5546562727987;20.395;10.792
5299.324;58.7766562727987;20.396;10.792
5300.315;58.6056562727987;20.395;10.792
5301.313;58.631976226191;20.399;10.794
5302.313;58.779976226191;20.399;10.794
5303.321;58.588976226191;20.398;10.794
5304.329;58.7366362775013;20.4;10.795
5305.315;58.8192963785478;20.4;10.796
5306.31;58.6959565293259;20.404;10.797
5307.303;58.8416362775013;20.4;10.795
5308.3;58.7032963785478;20.402;10.796
5309.284;58.6506362775013;20.399;10.795
5310.278;58.6912963785478;20.402;10.796
5311.275;58.7119565293259;20.402;10.797
5312.287;58.4946167298305;20.403;10.798
5313.29;58.6806167298305;20.404;10.798
5314.289;58.8052769800568;20.405;10.799
5315.283;58.6819565293259;20.402;10.797
5316.282;58.7802769800568;20.405;10.799
5317.273;58.6525976296552;20.409;10.801
5318.282;58.6266167298305;20.403;10.798
5319.271;58.5815976296552;20.409;10.801
5320.266;58.56993728;20.407;10.8
5321.266;58.6592580290175;20.41;10.802
5322.256;58.7605976296552;20.407;10.801
5323.255;58.6279184780821;20.411;10.803
5324.239;58.5062580290175;20.41;10.802
5325.231;58.7642580290175;20.409;10.802
5326.239;58.6165976296552;20.409;10.801
5327.259;58.9039184780821;20.411;10.803
5328.281;58.8482580290175;20.41;10.802
5329.279;58.5875789768442;20.414;10.804
5330.287;58.8059184780821;20.411;10.803
5331.269;58.7159184780821;20.411;10.803
5332.258;58.7549184780821;20.412;10.803
5333.281;58.5325789768442;20.412;10.804
5334.286;58.8742395252988;20.413;10.805
5335.293;58.6842395252987;20.415;10.805
5336.273;58.7335789768442;20.412;10.804
5337.292;58.6325789768442;20.414;10.804
5338.281;58.5992395252988;20.414;10.805
5339.271;58.648900123441;20.416;10.806
5340.267;58.5122395252987;20.414;10.805
5341.266;58.8495607712662;20.416;10.807
5342.267;58.5422214687693;20.417;10.808
5343.272;58.6752214687693;20.418;10.808
5344.249;58.4108822159455;20.42;10.809
5345.262;58.68154301279;20.422;10.81
5346.28;58.57254301279;20.421;10.81
5347.266;58.6142038592979;20.422;10.811
5348.255;58.44954301279;20.422;10.81
5349.248;58.8662038592979;20.422;10.811
5350.242;58.44354301279;20.422;10.81
5351.244;58.74154301279;20.42;10.81
5352.237;58.6038647554643;20.425;10.812
5353.232;58.7182038592979;20.423;10.811
5354.231;58.6052038592979;20.423;10.811
5355.233;58.66554301279;20.42;10.81
5356.234;58.6382038592979;20.422;10.811
5357.221;58.53854301279;20.421;10.81
5358.202;58.6278647554643;20.423;10.812
5359.204;58.5405257012844;20.426;10.813
5360.184;58.8032038592979;20.422;10.811
5361.195;58.6571866967534;20.427;10.814
5362.204;58.6892038592979;20.422;10.811
5363.207;58.4661866967534;20.427;10.814
5364.201;58.6521866967534;20.426;10.814
5365.194;58.5435257012844;20.425;10.813
5366.194;58.5781866967534;20.428;10.814
5367.176;58.8041866967534;20.427;10.814
5368.169;58.5255257012844;20.426;10.813
5369.172;58.5735257012844;20.424;10.813
5370.176;58.6145257012844;20.427;10.813
5371.159;58.6925088366182;20.43;10.816
5372.151;58.9185088366182;20.429;10.816
5373.153;58.6868311750201;20.433;10.818
5374.157;58.6325088366182;20.43;10.816
5375.167;58.5001699810045;20.431;10.817
5376.181;58.5521699810045;20.432;10.817
5377.178;58.7098311750201;20.433;10.818
5378.177;58.6741699810045;20.431;10.817
5379.179;58.8071699810045;20.431;10.817
5380.183;58.6261699810045;20.432;10.817
5381.193;58.6928311750201;20.432;10.818
5382.175;58.60415371192;20.435;10.82
5383.161;58.6124924186602;20.434;10.819
5384.147;58.9474924186602;20.434;10.819
5385.135;58.52015371192;20.436;10.82
5386.138;58.6468150547946;20.437;10.821
5387.134;58.6168150547946;20.437;10.821
5388.133;58.5724764472791;20.438;10.822
5389.118;58.7891378893687;20.439;10.823
5390.131;58.5124764472791;20.439;10.822
5391.103;58.5001378893687;20.44;10.823
5392.094;58.5607993810586;20.441;10.824
5393.09;58.5127993810586;20.441;10.824
5394.081;58.8484609223438;20.443;10.825
5395.058;58.5427993810586;20.441;10.824
5396.046;58.5167841536808;20.446;10.827
5397.041;58.5814609223438;20.443;10.825
5398.06;58.62676937253;20.45;10.83
5399.059;58.7631225132194;20.444;10.826
5400.066;58.58276937253;20.449;10.83
5401.077;58.65676937253;20.448;10.83
5402.07;58.640755037475;20.453;10.833
5403.072;58.5504312112853;20.451;10.831
5404.075;58.6454312112853;20.451;10.831
5405.059;58.547755037475;20.454;10.833
5406.053;58.6340930996019;20.451;10.832
5407.046;58.6794170248998;20.454;10.834
5408.04;58.5550790618713;20.457;10.835
5409.041;58.758755037475;20.454;10.833
5410.045;58.5404170248998;20.455;10.834
5411.052;58.7004170248998;20.455;10.834
5412.04;58.5614170248998;20.455;10.834
5413.058;58.643755037475;20.454;10.833
5414.047;58.6200790618713;20.457;10.835
5415.042;58.6700790618713;20.456;10.835
5416.039;58.6867411483846;20.458;10.836
5417.04;58.5324170248998;20.457;10.834
5418.043;58.7117411483846;20.458;10.836
5419.051;58.4637411483846;20.458;10.836
5420.029;58.7730654700177;20.461;10.838
5421.047;58.6684032844351;20.46;10.837
5422.037;58.7940654700177;20.46;10.838
5423.026;58.5887411483846;20.458;10.836
5424.02;58.5750654700177;20.461;10.838
5425.015;58.75201555875;20.478;10.85
5426.011;58.5497277051276;20.462;10.839
5427.013;58.7074170248998;20.455;10.834
5428.016;58.5877411483846;20.458;10.836
5429.012;58.6464170248998;20.456;10.834
5430;58.670755037475;20.453;10.833
5430.994;58.4061075833409;20.448;10.829
5431.993;58.77438998976;20.463;10.84
5432.986;58.5990654700177;20.462;10.838
5433.987;58.7377277051276;20.462;10.839
5434.978;58.5957277051276;20.463;10.839
5435.969;58.6124032844351;20.46;10.837
5436.962;58.6487411483846;20.458;10.836
5437.981;58.6170654700177;20.461;10.838
5438.977;58.6700654700177;20.462;10.838
5439.993;58.6450654700177;20.461;10.838
5440.993;58.57738998976;20.464;10.84
5441.989;58.64138998976;20.464;10.84
