IDs:;DNAJB6_meas3;01_DNAJB6_00_439_uM_compression_corrected;
Concentration [uM]:;0.439;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
5440.516;52.3564219572245;28.367;18.472
5441.536;52.3244219572245;28.368;18.472
5442.542;52.35769448104;28.366;18.471
5443.553;52.4294219572245;28.368;18.472
5444.546;52.344967034948;28.366;18.47
5445.547;52.378967034948;28.365;18.47
5446.528;52.4337848772456;28.361;18.467
5447.526;52.4052396189503;28.363;18.469
5448.53;52.3287848772456;28.361;18.467
5449.539;52.3500575515425;28.36;18.466
5450.529;52.3355122330488;28.362;18.468
5451.523;52.3253302559415;28.359;18.465
5452.522;52.3210575515425;28.36;18.466
5453.529;52.3536029904446;28.358;18.464
5454.514;52.3666029904446;28.358;18.464
5455.497;52.3580575515425;28.361;18.466
5456.49;52.413967034948;28.365;18.47
5457.489;52.3810575515425;28.359;18.466
5458.474;52.3126029904446;28.358;18.464
5459.471;52.3730575515425;28.36;18.466
5460.479;52.4126029904446;28.358;18.464
5461.458;52.4333302559415;28.358;18.465
5462.456;52.3685122330488;28.363;18.468
5463.453;52.3633302559415;28.359;18.465
5464.457;52.3380575515425;28.36;18.466
5465.465;52.3740575515425;28.361;18.466
5466.46;52.4238757550536;28.357;18.463
5467.444;52.3693302559415;28.36;18.465
5468.445;52.3403302559415;28.359;18.465
5469.424;52.3716029904446;28.359;18.464
5470.423;52.4088757550536;28.357;18.463
5471.435;52.3590575515425;28.36;18.466
5472.415;52.4013302559415;28.359;18.465
5473.406;52.3878757550536;28.357;18.463
5474.395;52.3628757550536;28.357;18.463
5475.386;52.3443302559415;28.359;18.465
5476.384;52.4356029904446;28.357;18.464
5477.391;52.3750575515425;28.36;18.466
5478.4;52.3603302559415;28.359;18.465
5479.388;52.3900575515425;28.36;18.466
5480.382;52.4323302559415;28.359;18.465
5481.392;52.4438757550536;28.356;18.463
5482.406;52.3858757550536;28.357;18.463
5483.394;52.3321485497705;28.356;18.462
5484.394;52.376694229536;28.354;18.46
5485.397;52.3774213745974;28.354;18.461
5486.408;52.340694229536;28.353;18.46
5487.423;52.3854213745974;28.354;18.461
5488.457;52.3291485497705;28.356;18.462
5489.463;52.4279671145884;28.352;18.459
5490.441;52.4054213745974;28.354;18.461
5491.428;52.4339671145884;28.351;18.459
5492.414;52.4429671145884;28.351;18.459
5493.404;52.4435129750423;28.35;18.457
5494.389;52.3843319916249;28.346;18.454
5495.372;52.3695129750423;28.35;18.457
5496.361;52.4492400297565;28.35;18.458
5497.378;52.4442400297565;28.351;18.458
5498.377;52.4252400297565;28.351;18.458
5499.397;52.4712400297565;28.351;18.458
5500.404;52.3629671145884;28.352;18.459
5501.404;52.376694229536;28.353;18.46
5502.388;52.3422400297565;28.352;18.458
5503.383;52.302694229536;28.353;18.46
5504.368;52.347694229536;28.354;18.46
5505.357;52.3479671145884;28.352;18.459
5506.359;52.3749671145884;28.352;18.459
5507.351;52.3534213745974;28.354;18.461
5508.352;52.3842400297565;28.351;18.458
5509.332;52.3515129750423;28.35;18.457
5510.324;52.3809671145884;28.352;18.459
5511.313;52.439694229536;28.353;18.46
5512.334;52.4629671145884;28.351;18.459
5513.327;52.4529671145884;28.352;18.459
5514.323;52.3649671145884;28.352;18.459
5515.327;52.3821485497705;28.355;18.462
5516.309;52.3954213745974;28.354;18.461
5517.291;52.4061485497705;28.355;18.462
5518.311;52.4229671145884;28.352;18.459
5519.301;52.4124213745974;28.354;18.461
5520.296;52.3572400297565;28.352;18.458
5521.298;52.4339671145884;28.352;18.459
5522.303;52.4159671145884;28.352;18.459
5523.311;52.451694229536;28.353;18.46
5524.294;52.397694229536;28.353;18.46
5525.28;52.366694229536;28.354;18.46
5526.272;52.3969671145884;28.352;18.459
5527.263;52.4412400297565;28.351;18.458
5528.259;52.3619671145884;28.352;18.459
5529.251;52.4139671145884;28.351;18.459
5530.242;52.4125129750423;28.349;18.457
5531.234;52.4340589559745;28.347;18.455
5532.211;52.3242400297565;28.351;18.458
5533.214;52.3470589559745;28.347;18.455
5534.212;52.3706050574007;28.345;18.453
5535.196;52.4293319916249;28.346;18.454
5536.19;52.4403319916249;28.346;18.454
5537.207;52.4063319916249;28.347;18.454
5538.205;52.4270589559745;28.347;18.455
5539.212;52.4193319916249;28.347;18.454
5540.203;52.4443319916249;28.346;18.454
5541.203;52.4187859504476;28.348;18.456
5542.192;52.4148781533038;28.344;18.452
5543.183;52.3423319916249;28.347;18.454
5544.182;52.4443319916249;28.345;18.454
5545.163;52.3618781533038;28.343;18.452
5546.15;52.4001512793363;28.343;18.451
5547.147;52.3868781533038;28.344;18.452
5548.139;52.4128781533038;28.343;18.452
5549.13;52.4076050574007;28.345;18.453
5550.13;52.3341512793363;28.343;18.451
5551.135;52.3421512793363;28.343;18.451
5552.117;52.4071512793363;28.343;18.451
5553.107;52.4308781533038;28.344;18.452
5554.102;52.4231512793363;28.342;18.451
5555.103;52.3646050574007;28.345;18.453
5556.109;52.3936050574007;28.345;18.453
5557.089;52.3476050574007;28.345;18.453
5558.102;52.3856050574007;28.345;18.453
5559.097;52.4023319916249;28.346;18.454
5560.099;52.4400589559745;28.347;18.455
5561.109;52.4654244355;28.341;18.45
5562.089;52.4061512793363;28.343;18.451
5563.103;52.480970838229;28.339;18.448
5564.122;52.4381512793363;28.343;18.451
5565.123;52.3804244355;28.342;18.45
5566.121;52.3812440847982;28.338;18.447
5567.126;52.3722440847982;28.338;18.447
5568.123;52.4375173615063;28.337;18.446
5569.113;52.4362440847982;28.338;18.447
5570.12;52.4460640053476;28.334;18.444
5571.122;52.4180640053476;28.334;18.444
5572.119;52.4596976217969;28.34;18.449
5573.12;52.4505173615063;28.336;18.446
5574.105;52.3730640053476;28.334;18.444
5575.086;52.4247906683555;28.335;18.445
5576.073;52.3657906683555;28.335;18.445
5577.071;52.4490640053476;28.334;18.444
5578.062;52.4310640053476;28.335;18.444
5579.039;52.3927906683555;28.336;18.445
5580.048;52.3963373724845;28.334;18.443
5581.051;52.4058841972008;28.331;18.441
5582.059;52.4443373724845;28.333;18.443
5583.052;52.3946107697683;28.332;18.442
5584.051;52.4190640053476;28.335;18.444
5585.061;52.4287906683555;28.335;18.445
5586.05;52.4423373724845;28.334;18.443
5587.056;52.4393373724845;28.333;18.443
5588.057;52.4417906683555;28.336;18.445
5589.048;52.3710640053476;28.334;18.444
5590.039;52.4225173615063;28.337;18.446
5591.03;52.3557906683555;28.335;18.445
5592.033;52.4357906683555;28.336;18.445
5593.038;52.3975173615063;28.337;18.446
5594.047;52.4360640053476;28.335;18.444
5595.065;52.4345173615063;28.336;18.446
5596.058;52.4003373724845;28.333;18.443
5597.05;52.4190640053476;28.334;18.444
5598.044;52.4000640053476;28.335;18.444
5599.051;52.3728841972008;28.332;18.441
5600.056;52.4323373724845;28.333;18.443
5601.051;52.409157654784;28.33;18.44
5602.047;52.4738841972008;28.331;18.441
5603.047;52.378157654784;28.33;18.44
5604.063;52.441157654784;28.329;18.44
5605.074;52.456157654784;28.329;18.44
5606.073;52.3362517866627;28.326;18.436
5607.053;52.3808841972008;28.331;18.441
5608.057;52.4037046604103;28.328;18.438
5609.053;52.4937046604103;28.328;18.438
5610.054;52.4029782084572;28.327;18.437
5611.052;52.4344311425199;28.328;18.439
5612.057;52.3764311425199;28.329;18.439
5613.041;52.4499782084572;28.325;18.437
5614.045;52.3912517866627;28.325;18.436
5615.021;52.4037990335567;28.323;18.434
5616.034;52.4499782084572;28.326;18.437
5617.032;52.3912517866627;28.326;18.436
5618.035;52.3262517866627;28.325;18.436
5619.035;52.3697046604103;28.327;18.438
5620.037;52.3037990335567;28.322;18.434
5621.043;52.3629782084572;28.327;18.437
5622.059;52.3712517866627;28.326;18.436
5623.049;52.4109782084572;28.327;18.437
5624.052;52.4829782084572;28.327;18.437
5625.057;52.4497046604103;28.327;18.438
5626.038;52.4017046604103;28.327;18.438
5627.031;52.2965253950285;28.325;18.435
5628.031;52.3537046604103;28.327;18.438
5629.038;52.375346401108;28.32;18.432
5630.047;52.437346401108;28.32;18.432
5631.038;52.3792517866627;28.325;18.436
5632.039;52.4445253950285;28.324;18.435
5633.048;52.3635253950285;28.324;18.435
5634.042;52.2950727022492;28.322;18.433
5635.041;52.3936201301349;28.319;18.431
5636.034;52.3750727022492;28.323;18.433
5637.039;52.4010727022492;28.322;18.433
5638.039;52.372893889332;28.318;18.43
5639.034;52.4054414982444;28.316;18.428
5640.032;52.3764414982444;28.315;18.428
5641.037;52.4111676787012;28.317;18.429
5642.05;52.3694414982444;28.315;18.428
5643.057;52.3824414982444;28.316;18.428
5644.055;52.3924414982444;28.315;18.428
5645.061;52.3609892278606;28.314;18.426
5646.049;52.3267153479635;28.315;18.427
5647.054;52.3285370781962;28.312;18.424
5648.036;52.3028110486387;28.31;18.423
5649.042;52.3587153479635;28.314;18.427
5650.017;52.3884414982444;28.316;18.428
5651.029;52.3851676787012;28.317;18.429
5652.017;52.4179892278606;28.313;18.426
5653.009;52.3465370781962;28.311;18.424
5654.008;52.3112631379375;28.312;18.425
5655.011;52.4264414982444;28.316;18.428
5656.019;52.2952631379375;28.313;18.425
5657.033;52.2672631379375;28.312;18.425
5658.029;52.2889892278606;28.314;18.426
5659.025;52.3330850492669;28.309;18.422
5660.032;52.3322631379375;28.313;18.425
5661.041;52.3193590800826;28.307;18.421
5662.022;52.2493590800826;28.308;18.421
5663.014;52.3838110486387;28.31;18.423
5664.014;52.3130850492668;28.31;18.422
5665.012;52.3700850492669;28.308;18.422
5666.013;52.3680850492668;28.309;18.422
5667.023;52.3233590800826;28.307;18.421
5668.03;52.393633141088;28.306;18.42
5669.014;52.3948110486387;28.31;18.423
5670.007;52.3453590800826;28.308;18.421
5670.999;52.2990850492668;28.308;18.422
5671.995;52.3443590800826;28.307;18.421
5672.972;52.350633141088;28.306;18.42
5673.962;52.3109072322849;28.305;18.419
5674.956;52.3493590800826;28.307;18.421
5675.957;52.302633141088;28.306;18.42
5676.957;52.338455505261;28.303;18.417
5677.96;52.3129072322849;28.305;18.419
5678.948;52.357455505261;28.302;18.417
5679.947;52.3551813536752;28.304;18.418
5680.93;52.3640038990265;28.3;18.415
5681.926;52.3627296870441;28.301;18.416
5682.93;52.388455505261;28.302;18.417
5683.931;52.3717296870441;28.301;18.416
5684.936;52.4278267161889;28.296;18.412
5685.921;52.294552413597;28.298;18.413
5686.905;52.3117296870441;28.301;18.416
5687.889;52.3217296870441;28.302;18.416
5688.889;52.344552413597;28.298;18.413
5689.867;52.4067296870441;28.302;18.416
5690.857;52.3162781412101;28.299;18.414
5691.855;52.3193590800826;28.307;18.421
5692.859;52.2760038990265;28.301;18.415
5693.84;52.308552413597;28.298;18.413
5694.826;52.3567296870441;28.302;18.416
5695.816;52.366455505261;28.303;18.417
5696.812;52.3541813536752;28.304;18.418
5697.812;52.259633141088;28.307;18.42
5698.789;52.3599072322849;28.305;18.419
5699.805;52.3742781412101;28.299;18.414
5700.822;52.2900038990265;28.301;18.415
5701.812;52.3372781412101;28.3;18.414
5702.839;52.3981813536752;28.304;18.418
5703.836;52.3670038990265;28.3;18.415
5704.841;52.3932781412101;28.299;18.414
5705.847;52.350375411996;28.295;18.41
5706.861;52.302552413597;28.299;18.413
5707.846;52.2988267161889;28.297;18.412
5708.836;52.311101048988;28.296;18.411
5709.83;52.3288267161889;28.297;18.412
5710.827;52.401375411996;28.294;18.41
5711.815;52.367552413597;28.298;18.413
5712.816;52.372375411996;28.295;18.41
5713.815;52.288101048988;28.296;18.411
5714.816;52.266101048988;28.296;18.411
5715.828;52.320101048988;28.296;18.411
5716.83;52.3148267161889;28.298;18.412
5717.825;52.386552413597;28.298;18.413
5718.806;52.3832781412101;28.299;18.414
5719.807;52.343101048988;28.296;18.411
5720.804;52.297101048988;28.297;18.411
5721.809;52.3652781412101;28.299;18.414
5722.797;52.3782781412101;28.299;18.414
5723.793;52.3580038990265;28.301;18.415
5724.804;52.390552413597;28.298;18.413
5725.793;52.3848267161889;28.298;18.412
5726.787;52.426101048988;28.296;18.411
5727.791;52.428552413597;28.298;18.413
5728.801;52.3548267161889;28.297;18.412
5729.786;52.4012781412101;28.299;18.414
5730.782;52.290552413597;28.298;18.413
5731.783;52.3388267161889;28.297;18.412
5732.796;52.359101048988;28.296;18.411
5733.783;52.398101048988;28.296;18.411
5734.78;52.325375411996;28.295;18.41
5735.779;52.3530038990265;28.3;18.415
5736.78;52.350375411996;28.296;18.41
5737.755;52.3878267161889;28.297;18.412
5738.762;52.3198267161889;28.297;18.412
5739.77;52.299649805215;28.294;18.409
5740.782;52.4188267161889;28.297;18.412
5741.798;52.2958267161889;28.297;18.412
5742.818;52.2848267161889;28.297;18.412
5743.841;52.3362781412101;28.299;18.414
5744.836;52.3488267161889;28.297;18.412
5745.834;52.3348267161889;28.297;18.412
5746.835;52.3952781412101;28.299;18.414
5747.835;52.338552413597;28.299;18.413
5748.826;52.425552413597;28.297;18.413
5749.819;52.372552413597;28.298;18.413
5750.81;52.400101048988;28.295;18.411
5751.809;52.340375411996;28.294;18.41
5752.797;52.344101048988;28.296;18.411
5753.808;52.3118267161889;28.297;18.412
5754.808;52.3662781412101;28.298;18.414
5755.791;52.2928267161889;28.297;18.412
5756.778;52.361101048988;28.295;18.411
5757.769;52.3689242286469;28.292;18.408
5758.776;52.3721986822937;28.291;18.407
5759.762;52.3274731661572;28.29;18.406
5760.775;52.3244731661572;28.29;18.406
5761.769;52.3234731661572;28.291;18.406
5762.757;52.3144731661572;28.289;18.406
5763.75;52.3974731661572;28.289;18.406
5764.726;52.3264731661572;28.29;18.406
5765.734;52.3195714038182;28.286;18.402
5766.728;52.3175714038182;28.286;18.402
5767.723;52.3137476802395;28.288;18.405
5768.721;52.3120222245425;28.288;18.404
5769.726;52.3024731661572;28.291;18.406
5770.733;52.2721986822937;28.291;18.407
5771.722;52.3587476802395;28.288;18.405
5772.743;52.3251986822937;28.291;18.407
5773.737;52.3187476802395;28.289;18.405
5774.734;52.3751986822937;28.292;18.407
5775.733;52.413649805215;28.293;18.409
5776.712;52.359101048988;28.295;18.411
5777.693;52.3944731661572;28.29;18.406
5778.718;52.3694731661572;28.29;18.406
5779.711;52.3314731661572;28.29;18.406
5780.706;52.3441986822937;28.291;18.407
5781.7;52.3104731661572;28.291;18.406
5782.692;52.3360222245425;28.287;18.404
5783.693;52.344120704;28.283;18.4
5784.686;52.3728460387949;28.284;18.401
5785.661;52.4125714038182;28.285;18.402
5786.668;52.372120704;28.282;18.4
5787.661;52.315120704;28.283;18.4
5788.651;52.3118460387949;28.284;18.401
5789.649;52.3176701251034;28.281;18.398
5790.643;52.3056701251034;28.281;18.398
5791.641;52.362120704;28.283;18.4
5792.626;52.3358460387949;28.284;18.401
5793.62;52.390120704;28.282;18.4
5794.614;52.3493953994355;28.283;18.399
5795.611;52.3595714038182;28.285;18.402
5796.61;52.2838460387949;28.285;18.401
5797.613;52.3635714038182;28.285;18.402
5798.605;52.3255714038182;28.285;18.402
5799.604;52.3156701251034;28.281;18.398
5800.59;52.3860222245425;28.287;18.404
5801.577;52.3308460387949;28.283;18.401
5802.569;52.3600222245425;28.288;18.404
5803.571;52.3308460387949;28.285;18.401
5804.575;52.3725714038182;28.284;18.402
5805.587;52.3478460387949;28.284;18.401
5806.602;52.3998460387949;28.283;18.401
5807.605;52.3568460387949;28.284;18.401
5808.605;52.4165714038182;28.284;18.402
5809.607;52.351120704;28.283;18.4
5810.614;52.334120704;28.283;18.4
5811.628;52.3328460387949;28.285;18.401
5812.613;52.3622967990681;28.286;18.403
5813.6;52.4442967990681;28.285;18.403
5814.589;52.3405714038182;28.285;18.402
5815.581;52.3138460387949;28.284;18.401
5816.582;52.3452967990681;28.287;18.403
5817.586;52.3368460387949;28.284;18.401
5818.601;52.365120704;28.282;18.4
5819.6;52.395120704;28.283;18.4
5820.583;52.355120704;28.283;18.4
5821.584;52.3765714038182;28.285;18.402
5822.579;52.2878460387949;28.285;18.401
5823.591;52.379120704;28.283;18.4
5824.567;52.342120704;28.283;18.4
5825.558;52.342120704;28.282;18.4
5826.534;52.3206701251034;28.281;18.398
5827.522;52.3719448810056;28.28;18.397
5828.521;52.3346701251034;28.281;18.398
5829.506;52.3423953994355;28.281;18.399
5830.497;52.3548460387949;28.283;18.401
5831.495;52.3052196671439;28.279;18.396
5832.503;52.3956701251034;28.28;18.398
5833.52;52.3022196671439;28.278;18.396
5834.503;52.4236701251034;28.28;18.398
5835.492;52.3449448810056;28.28;18.397
5836.488;52.3579448810056;28.28;18.397
5837.496;52.3082196671439;28.278;18.396
5838.478;52.3039448810056;28.279;18.397
5839.466;52.3634944835205;28.277;18.395
5840.458;52.3557693301372;28.276;18.394
5841.445;52.3494944835205;28.277;18.395
5842.45;52.3659448810056;28.28;18.397
5843.452;52.3347693301372;28.275;18.394
5844.429;52.3620442069959;28.274;18.393
5845.437;52.3654944835205;28.276;18.395
5846.442;52.3844944835205;28.277;18.395
5847.426;52.3267693301372;28.276;18.394
5848.413;52.3164944835205;28.278;18.395
5849.412;52.3170442069959;28.276;18.393
5850.428;52.3384944835205;28.276;18.395
5851.424;52.3400442069959;28.274;18.393
5852.413;52.3833191140987;28.273;18.392
5853.416;52.3233191140987;28.273;18.392
5854.401;52.3740442069959;28.274;18.393
5855.402;52.3393191140987;28.273;18.392
5856.396;52.2565940514474;28.272;18.391
5857.405;52.3021440168904;28.27;18.389
5858.393;52.2601440168905;28.271;18.389
5859.396;52.3075940514474;28.272;18.391
5860.382;52.3433191140987;28.273;18.392
5861.377;52.324869019044;28.271;18.39
5862.364;52.3431440168905;28.27;18.389
5863.38;52.3184190449887;28.269;18.388
5864.383;52.3783191140987;28.273;18.392
5865.362;52.3335940514474;28.273;18.391
5866.381;52.3061440168905;28.27;18.389
5867.378;52.3383191140987;28.274;18.392
5868.383;52.3135940514474;28.272;18.391
5869.364;52.3331440168905;28.27;18.389
5870.379;52.303869019044;28.271;18.39
5871.374;52.3574190449887;28.269;18.388
5872.344;52.3891440168905;28.27;18.389
5873.349;52.2876941033406;28.268;18.387
5874.363;52.3046941033406;28.268;18.387
5875.384;52.365869019044;28.271;18.39
5876.38;52.3014190449887;28.269;18.388
5877.376;52.3293191140987;28.274;18.392
5878.383;52.3253191140987;28.273;18.392
5879.364;52.3511440168904;28.269;18.389
5880.381;52.3481440168904;28.27;18.389
5881.4;52.3266941033406;28.268;18.387
5882.39;52.3539691919483;28.267;18.386
5883.384;52.3506941033406;28.268;18.387
5884.384;52.2962443108135;28.266;18.385
