IDs:;DNAJB6_meas3_240729A;02_DNAJB6_05_000_uM_compression_corrected;
Concentration [uM]:;5;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
3536.539;44.7452234493998;30.067;19.826
3537.546;44.818092714696;30.056;19.818
3538.534;45.1058334881353;30.103;19.862
3539.532;45.187973875828;30.109;19.87
3540.549;45.2605092465173;30.11;19.872
3541.556;45.2091604685806;30.09;19.852
3542.566;45.4082062315415;30.104;19.869
3543.602;45.4126009407584;30.097;19.863
3544.599;45.5326710250944;30.099;19.867
3545.589;45.6485092465173;30.103;19.872
3546.583;45.5263559414319;30.059;19.834
3547.57;45.6133559414319;30.059;19.834
3548.577;45.6841226264485;30.058;19.835
3549.58;45.7324228461351;30.06;19.838
3550.568;45.768656078802;30.058;19.837
3551.567;45.8628893389059;30.055;19.836
3552.554;45.8878893389059;30.055;19.836
3553.571;45.933189640903;30.057;19.839
3554.566;45.9658893389059;30.053;19.836
3555.568;46.019656078802;30.052;19.837
3556.606;46.0678893389059;30.051;19.836
3557.59;46.1061226264485;30.049;19.835
3558.582;46.1418893389059;30.049;19.836
3559.57;46.202656078802;30.049;19.837
3560.564;46.2524228461351;30.049;19.838
3561.539;46.3008893389059;30.047;19.836
3562.528;46.3258893389059;30.045;19.836
3563.542;46.379656078802;30.045;19.837
3564.541;46.411656078802;30.046;19.837
3565.543;46.461656078802;30.045;19.837
3566.548;46.513189640903;30.046;19.839
3567.552;46.5294228461351;30.044;19.838
3568.556;46.585189640903;30.045;19.839
3569.56;46.6048893389059;30.042;19.836
3570.558;46.6224228461351;30.041;19.838
3571.559;46.676956463104;30.043;19.84
3572.574;46.7124228461351;30.041;19.838
3573.592;46.7643559414319;30.036;19.834
3574.648;46.8344228461351;30.04;19.838
3575.635;46.8344228461351;30.039;19.838
3576.632;46.898956463104;30.041;19.84
3577.651;46.8624228461351;30.038;19.838
3578.659;46.9074228461351;30.038;19.838
3579.643;46.958723312736;30.04;19.841
3580.636;47.0032570942853;30.042;19.843
3581.637;47.0124901897971;30.041;19.842
3582.621;47.006189640903;30.037;19.839
3583.627;47.059723312736;30.039;19.841
3584.618;47.043956463104;30.037;19.84
3585.61;47.1504901897971;30.038;19.842
3586.62;47.156956463104;30.035;19.84
3587.631;47.2024228461351;30.034;19.838
3588.65;47.1654228461351;30.033;19.838
3589.639;47.195189640903;30.033;19.839
3590.633;47.233189640903;30.033;19.839
3591.638;47.2564228461351;30.031;19.838
3592.642;47.2898893389059;30.029;19.836
3593.627;47.298656078802;30.03;19.837
3594.631;47.345956463104;30.033;19.84
3595.632;47.371956463104;30.033;19.84
3596.643;47.4224901897971;30.034;19.842
3597.651;47.443956463104;30.032;19.84
3598.648;47.4444228461351;30.029;19.838
3599.657;47.476956463104;30.03;19.84
3600.662;47.502189640903;30.029;19.839
3601.673;47.5118893389059;30.025;19.836
3602.646;47.5291226264485;30.023;19.835
3603.656;47.568656078802;30.025;19.837
3604.651;47.5923559414319;30.023;19.834
3605.654;47.6298893389059;30.024;19.836
3606.652;47.603656078802;30.025;19.837
3607.646;47.664656078802;30.024;19.837
3608.652;47.6671226264485;30.022;19.835
3609.646;47.7331226264485;30.021;19.835
3610.661;47.7238893389059;30.022;19.836
3611.674;47.7701226264485;30.021;19.835
3612.658;47.7683559414319;30.019;19.834
3613.657;47.8081226264485;30.02;19.835
3614.64;47.800656078802;30.022;19.837
3615.633;47.8071226264485;30.019;19.835
3616.636;47.8238893389059;30.02;19.836
3617.646;47.855656078802;30.021;19.837
3618.635;47.8533559414319;30.018;19.834
3619.636;47.8358893389059;30.019;19.836
3620.631;47.9058893389059;30.019;19.836
3621.62;47.9341226264485;30.018;19.835
3622.63;47.9223559414319;30.016;19.834
3623.629;47.9331226264485;30.017;19.835
3624.602;47.9513559414319;30.015;19.834
3625.609;47.9451226264485;30.016;19.835
3626.595;47.9551226264485;30.016;19.835
3627.578;47.9861226264485;30.015;19.835
3628.569;48.0190560510461;30.012;19.831
3629.584;48.0233559414319;30.014;19.834
3630.6;48.042589283858;30.012;19.833
3631.612;48.0500560510461;30.01;19.831
3632.599;48.1108226537288;30.012;19.832
3633.612;48.0778226537288;30.011;19.832
3634.607;48.103289475812;30.008;19.83
3635.608;48.121589283858;30.011;19.833
3636.606;48.141589283858;30.011;19.833
3637.606;48.1380560510461;30.009;19.831
3638.607;48.1821226264485;30.012;19.835
3639.591;48.1873559414319;30.012;19.834
3640.576;48.1793559414319;30.011;19.834
3641.586;48.2243559414319;30.011;19.834
3642.58;48.236656078802;30.014;19.837
3643.552;48.2371226264485;30.012;19.835
3644.554;48.258589283858;30.009;19.833
3645.547;48.2491226264485;30.011;19.835
3646.562;48.3163559414319;30.01;19.834
3647.555;48.2888893389059;30.012;19.836
3648.558;48.3238893389059;30.011;19.836
3649.543;48.3221226264485;30.01;19.835
3650.551;48.3431226264485;30.01;19.835
3651.549;48.363189640903;30.014;19.839
3652.561;48.3461226264485;30.01;19.835
3653.547;48.3881226264485;30.01;19.835
3654.551;48.3643559414319;30.008;19.834
3655.599;48.4083559414319;30.008;19.834
3656.615;48.3933559414319;30.007;19.834
3657.62;48.4023559414319;30.009;19.834
3658.636;48.4744228461351;30.012;19.838
3659.629;48.4503559414319;30.008;19.834
3660.637;48.4761226264485;30.009;19.835
3661.644;48.4851226264485;30.008;19.835
3662.673;48.4921226264485;30.007;19.835
3663.694;48.5003559414319;30.007;19.834
3664.695;48.5443559414319;30.007;19.834
3665.715;48.5383559414319;30.006;19.834
3666.746;48.5733559414319;30.006;19.834
3667.757;48.5598226537288;30.004;19.832
3668.761;48.570589283858;30.005;19.833
3669.77;48.5741226264485;30.006;19.835
3670.764;48.5900560510461;30.002;19.831
3671.786;48.6153559414319;30.005;19.834
3672.817;48.6380560510461;30.001;19.831
3673.817;48.6400560510461;30.002;19.831
3674.812;48.6553559414319;30.005;19.834
3675.81;48.688589283858;30.004;19.833
3676.806;48.6828226537288;30.002;19.832
3677.8;48.674589283858;30.003;19.833
3678.798;48.718589283858;30.003;19.833
3679.809;48.7150560510461;30.001;19.831
3680.817;48.7548226537288;30.001;19.832
3681.862;48.729589283858;30.002;19.833
3682.851;48.7440560510461;29.999;19.831
3683.853;48.7470560510461;30;19.831
3684.854;48.719289475812;29.999;19.83
3685.859;48.752289475812;29.999;19.83
3686.861;48.778289475812;29.998;19.83
3687.88;48.7888226537288;30;19.832
3688.868;48.7840560510461;29.999;19.831
3689.862;48.7855229280284;29.997;19.829
3690.901;48.830289475812;29.997;19.83
3691.889;48.823289475812;29.998;19.83
3692.922;48.8647564076972;29.995;19.828
3693.931;48.8570560510461;29.997;19.831
3694.936;48.8610560510461;29.998;19.831
3695.922;48.8855229280284;29.995;19.829
3696.918;48.877289475812;29.996;19.83
3697.931;48.8859899148203;29.993;19.827
3698.941;48.9205229280284;29.995;19.829
3699.94;48.9510560510461;29.996;19.831
3700.93;48.9197564076972;29.994;19.828
3701.935;48.9349899148203;29.993;19.827
3702.966;48.9792234493998;29.991;19.826
3703.96;48.9367564076972;29.992;19.828
3704.964;48.9589899148203;29.992;19.827
3705.944;48.9615229280284;29.994;19.829
3706.941;48.9795229280284;29.994;19.829
3707.93;48.9999899148203;29.992;19.827
3708.945;49.043289475812;29.995;19.83
3709.988;49.0210560510461;29.996;19.831
3710.995;48.997289475812;29.995;19.83
3712.003;49.026289475812;29.995;19.83
3712.995;49.055289475812;29.995;19.83
3714.004;49.043289475812;29.994;19.83
3715.017;49.0479899148203;29.99;19.827
3715.997;49.0797564076972;29.991;19.828
3717.04;49.0722234493998;29.989;19.826
3718.055;49.0735229280284;29.993;19.829
3719.056;49.0727564076972;29.992;19.828
3720.06;49.093289475812;29.993;19.83
3721.059;49.0909899148203;29.99;19.827
3722.074;49.123289475812;29.994;19.83
3723.086;49.0899899148203;29.989;19.827
3724.093;49.1256906009354;29.986;19.824
3725.089;49.1147564076972;29.991;19.828
3726.089;49.1412234493998;29.988;19.826
3727.1;49.1347564076972;29.99;19.828
3728.105;49.1505229280284;29.991;19.829
3729.085;49.1809899148203;29.989;19.827
3730.092;49.1689899148203;29.988;19.827
3731.099;49.204289475812;29.992;19.83
3732.091;49.1719899148203;29.989;19.827
3733.081;49.1839899148203;29.988;19.827
3734.062;49.223289475812;29.992;19.83
3735.047;49.1977564076972;29.99;19.828
3736.053;49.2169899148203;29.989;19.827
3737.055;49.2269899148203;29.988;19.827
3738.051;49.2097564076972;29.989;19.828
3739.036;49.2449899148203;29.988;19.827
3740.064;49.2499899148203;29.987;19.827
3741.07;49.2667564076972;29.989;19.828
3742.062;49.2735229280284;29.99;19.829
3743.065;49.2292234493998;29.986;19.826
3744.108;49.2644570114375;29.985;19.825
3745.103;49.2849899148203;29.988;19.827
3746.192;49.4428334881353;30.027;19.862
3747.224;49.2135229280284;29.99;19.829
3748.215;49.3819966358831;30.022;19.857
3749.213;49.3945312946036;30.023;19.859
3750.247;49.4451359281615;30.029;19.865
3751.237;49.4148334881353;30.026;19.862
3752.22;49.4799966358831;30.021;19.857
3753.242;49.4760660629006;30.024;19.861
3754.249;49.312092714696;29.976;19.818
3755.261;49.4539966358831;30.02;19.857
3756.242;49.4850660629006;30.024;19.861
3757.262;49.3326261935;30.015;19.85
3758.273;49.4660660629006;30.023;19.861
3759.278;49.5276009407584;30.026;19.863
3760.282;49.2781977399502;29.966;19.809
3761.285;49.3042618983418;29.971;19.813
3762.29;49.3497564076972;29.988;19.828
3763.294;49.5059276472335;30.015;19.853
3764.279;49.5006948532921;30.016;19.854
3765.31;49.3895579722935;30.009;19.846
3766.316;49.5079276472335;30.015;19.853
3767.326;49.5855312946036;30.021;19.859
3768.351;49.5301604685806;30.014;19.852
3769.372;49.5449966358831;30.019;19.857
3770.353;49.4040240261988;30.007;19.844
3771.383;49.556298665056;30.022;19.86
3772.412;49.4903933173355;30.015;19.851
3773.432;49.5071604685806;30.016;19.852
3774.433;49.5609966358831;30.019;19.857
3775.431;49.5815312946036;30.02;19.859
3776.438;49.5554620867545;30.017;19.855
3777.424;49.5976009407584;30.024;19.863
3778.445;49.6200660629006;30.022;19.861
3779.431;49.5723933173355;30.013;19.851
3780.461;49.5564620867545;30.016;19.855
3781.476;49.602298665056;30.021;19.86
3782.485;49.4974958175137;29.969;19.812
3783.488;49.5989966358831;30.017;19.857
3784.525;49.6212293476188;30.016;19.856
3785.534;49.620298665056;30.02;19.86
3786.518;49.6625312946036;30.019;19.859
3787.53;49.6344620867545;30.015;19.855
3788.512;49.622298665056;30.021;19.86
3789.52;49.655298665056;30.02;19.86
3790.505;49.6455312946036;30.018;19.859
3791.53;49.673298665056;30.019;19.86
3792.535;49.699298665056;30.02;19.86
3793.528;49.6730660629006;30.021;19.861
3794.528;49.7308334881353;30.023;19.862
3795.534;49.572625233568;29.975;19.82
3796.523;49.716298665056;30.019;19.86
3797.529;49.5753933173355;30.013;19.851
3798.519;49.7227639515453;30.018;19.858
3799.521;49.7856009407584;30.022;19.863
3800.555;49.7276948532921;30.013;19.854
3801.567;49.7282293476188;30.015;19.856
3802.565;49.7359276472335;30.011;19.853
3803.559;49.640324986471;30.007;19.847
3804.578;49.7741604685806;30.01;19.852
3805.58;49.7055579722936;30.004;19.846
3806.571;49.7383933173355;30.009;19.851
3807.567;49.7077909855355;30.003;19.845
3808.567;49.7265579722936;30.004;19.846
3809.571;49.8138590970761;30.006;19.849
3810.567;49.6492570942853;30.002;19.843
3811.573;49.685625233568;29.975;19.82
3812.566;49.8223933173355;30.008;19.851
3813.58;49.7811604685806;30.009;19.852
3814.564;49.7996261935;30.007;19.85
3815.565;49.8031604685806;30.009;19.852
3816.564;49.7930920280658;30.005;19.848
3817.568;49.8100920280658;30.004;19.848
3818.575;49.8493933173355;30.007;19.851
3819.579;49.6437564076972;29.984;19.828
3820.579;49.8598590970761;30.005;19.849
3821.587;49.8110240261988;30;19.844
3822.609;49.8337909855355;30.001;19.845
3823.609;49.689956463104;29.997;19.84
3824.585;49.848324986471;30.003;19.847
3825.605;49.8420920280658;30.004;19.848
3826.595;49.6768226537288;29.988;19.832
3827.619;49.821723312736;29.996;19.841
3828.605;49.886324986471;30.002;19.847
3829.618;49.766956463104;29.997;19.84
3830.621;49.8202570942853;29.998;19.843
3831.621;49.6848893389059;29.993;19.836
3832.621;49.7281226264485;29.993;19.835
3833.617;49.8910240261988;29.999;19.844
3834.631;49.868723312736;29.995;19.841
3835.658;49.6845603057193;29.967;19.816
3836.671;49.8422570942853;29.997;19.843
3837.694;49.9100240261988;29.998;19.844
3838.682;49.7658999098084;29.955;19.806
3839.703;49.9000240261988;29.998;19.844
3840.693;49.877956463104;29.995;19.84
3841.679;49.9282570942853;29.997;19.843
3842.674;49.7823559414319;29.99;19.834
3843.666;49.9554901897971;29.995;19.842
3844.684;49.9097909855355;29.998;19.845
3845.668;49.9750240261988;29.997;19.844
3846.662;50.0210240261988;29.997;19.844
3847.666;49.9700240261988;29.997;19.844
3848.667;49.9490240261988;29.998;19.844
3849.676;49.9825579722936;29.999;19.846
3850.66;49.9615579722936;29.999;19.846
3851.644;49.9900240261988;29.997;19.844
3852.65;49.947956463104;29.993;19.84
3853.656;49.9970240261988;29.997;19.844
3854.655;49.9614901897971;29.995;19.842
3855.646;49.956723312736;29.994;19.841
3856.665;50.0144901897971;29.995;19.842
3857.687;49.9672570942853;29.996;19.843
3858.664;49.9834901897971;29.995;19.842
3859.665;50.0142570942853;29.996;19.843
3860.662;50.0122570942853;29.995;19.843
3861.686;50.0240240261988;29.996;19.844
3862.691;50.0242570942853;29.996;19.843
3863.689;50.0192570942853;29.996;19.843
3864.675;50.0165579722936;29.999;19.846
3865.684;50.0522570942853;29.996;19.843
3866.69;50.0287909855355;29.997;19.845
3867.668;50.043723312736;29.993;19.841
3868.664;50.017723312736;29.993;19.841
3869.673;50.0354901897971;29.994;19.842
3870.692;50.065956463104;29.992;19.84
3871.679;50.0384901897971;29.994;19.842
3872.684;50.0942570942853;29.995;19.843
3873.664;50.056723312736;29.993;19.841
3874.677;50.0857909855355;29.997;19.845
3875.713;50.099956463104;29.992;19.84
3876.717;50.1054901897971;29.994;19.842
3877.721;50.074723312736;29.993;19.841
3878.703;50.068723312736;29.993;19.841
3879.721;50.101723312736;29.993;19.841
3880.741;50.120723312736;29.992;19.841
3881.744;50.113189640903;29.991;19.839
3882.75;50.054956463104;29.991;19.84
3883.747;50.111956463104;29.991;19.84
3884.76;50.080656078802;29.988;19.837
3885.77;50.109723312736;29.992;19.841
3886.759;50.1084228461351;29.988;19.838
3887.782;50.140723312736;29.992;19.841
3888.776;50.148723312736;29.991;19.841
3889.76;50.0994228461351;29.988;19.838
3890.76;50.1374228461351;29.988;19.838
3891.781;50.122956463104;29.99;19.84
3892.811;50.1228893389059;29.986;19.836
3893.811;50.145656078802;29.987;19.837
3894.813;50.168189640903;29.989;19.839
3895.821;50.159656078802;29.987;19.837
3896.824;50.1203559414319;29.984;19.834
3897.829;50.1228893389059;29.986;19.836
3898.823;50.213189640903;29.989;19.839
3899.858;50.142656078802;29.987;19.837
3900.852;50.1674228461351;29.987;19.838
3901.847;50.1621226264485;29.984;19.835
3902.851;50.2114228461351;29.988;19.838
3903.872;50.1954228461351;29.988;19.838
3904.886;50.164589283858;29.982;19.833
3905.893;50.200656078802;29.986;19.837
3906.888;50.214956463104;29.989;19.84
3907.877;50.201656078802;29.987;19.837
3908.859;50.222656078802;29.987;19.837
3909.846;50.235656078802;29.986;19.837
3910.858;50.249189640903;29.988;19.839
3911.845;50.2151226264485;29.984;19.835
3912.869;50.181189640903;29.989;19.839
3913.872;50.2098893389059;29.985;19.836
3914.88;50.2224228461351;29.987;19.838
3915.853;50.2291226264485;29.984;19.835
3916.864;50.2734228461351;29.987;19.838
3917.858;50.2504228461351;29.987;19.838
3918.865;50.2413559414319;29.983;19.834
3919.883;50.258656078802;29.985;19.837
3920.885;50.3181226264485;29.984;19.835
3921.905;50.2371226264485;29.983;19.835
3922.883;50.2843559414319;29.982;19.834
3923.893;50.270656078802;29.985;19.837
3924.884;50.299656078802;29.985;19.837
3925.891;50.2548226537288;29.98;19.832
3926.891;50.2958893389059;29.984;19.836
3927.883;50.2498893389059;29.985;19.836
3928.883;50.3438893389059;29.985;19.836
3929.875;50.3088893389059;29.984;19.836
3930.871;50.3461226264485;29.984;19.835
3931.867;50.2883559414319;29.982;19.834
3932.881;50.2993559414319;29.982;19.834
3933.869;50.320589283858;29.981;19.833
3934.873;50.312589283858;29.98;19.833
3935.856;50.2991226264485;29.983;19.835
3936.856;50.334589283858;29.98;19.833
3937.864;50.3243559414319;29.982;19.834
3938.843;50.3101226264485;29.983;19.835
3939.824;50.3201226264485;29.982;19.835
3940.834;50.3363559414319;29.981;19.834
3941.844;50.3163559414319;29.981;19.834
3942.833;50.3118226537288;29.979;19.832
3943.816;50.3501226264485;29.983;19.835
3944.797;50.313589283858;29.98;19.833
3945.823;50.3501226264485;29.983;19.835
3946.816;50.3558893389059;29.984;19.836
3947.802;50.397656078802;29.984;19.837
3948.806;50.372589283858;29.98;19.833
3949.804;50.3698893389059;29.983;19.836
3950.791;50.348589283858;29.98;19.833
3951.854;50.3711226264485;29.983;19.835
3952.864;50.356289475812;29.977;19.83
3953.879;50.377656078802;29.984;19.837
3954.861;50.342589283858;29.98;19.833
3955.887;50.4048893389059;29.982;19.836
3956.886;50.367289475812;29.977;19.83
3957.885;50.382589283858;29.98;19.833
3958.897;50.4108226537288;29.978;19.832
3959.917;50.4173559414319;29.981;19.834
3960.914;50.394589283858;29.98;19.833
3961.952;50.3843559414319;29.98;19.834
3962.952;50.406589283858;29.98;19.833
3963.936;50.4008226537288;29.978;19.832
3964.924;50.3740560510461;29.977;19.831
3965.913;50.4050560510461;29.977;19.831
3966.966;50.3580560510461;29.977;19.831
3967.978;50.3970560510461;29.978;19.831
3968.999;50.3945229280284;29.975;19.829
3969.992;50.372589283858;29.979;19.833
3971.003;50.4138226537288;29.978;19.832
3972.001;50.4258226537288;29.978;19.832
3973.026;50.4068226537288;29.978;19.832
3974.058;50.4457564076972;29.973;19.828
3975.057;50.4280560510461;29.977;19.831
3976.058;50.4417564076972;29.973;19.828
3977.063;50.4207564076972;29.972;19.828
3978.061;50.4310560510461;29.976;19.831
3979.099;50.4737564076972;29.973;19.828
3980.126;50.4595229280284;29.974;19.829
3981.119;50.4685229280284;29.974;19.829
