1000nM	1000nM	1000nM	1000nM	1000nM	1000nM	300nM	300nM	300nM	300nM	300nM	300nM	100nM	100nM	100nM	100nM	100nM	100nM	30nM	30nM	30nM	30nM	30nM	30nM	10nM	10nM	10nM	10nM	10nM	10nM	3nM	3nM	3nM	3nM	3nM	3nM	50%seeds	50%seeds	50%seeds	50%seeds	50%seeds	50%seeds
241019_tauJB6elongation50percSeeds: B07 X	241019_tauJB6elongation50percSeeds: B07 Y	241019_tauJB6elongation50percSeeds: B08 X	241019_tauJB6elongation50percSeeds: B08 Y	241019_tauJB6elongation50percSeeds: B09 X	241019_tauJB6elongation50percSeeds: B09 Y	241019_tauJB6elongation50percSeeds: B04 X	241019_tauJB6elongation50percSeeds: B04 Y	241019_tauJB6elongation50percSeeds: B05 X	241019_tauJB6elongation50percSeeds: B05 Y	241019_tauJB6elongation50percSeeds: B06 X	241019_tauJB6elongation50percSeeds: B06 Y	241019_tauJB6elongation50percSeeds: B01 X	241019_tauJB6elongation50percSeeds: B01 Y	241019_tauJB6elongation50percSeeds: B02 X	241019_tauJB6elongation50percSeeds: B02 Y	241019_tauJB6elongation50percSeeds: B03 X	241019_tauJB6elongation50percSeeds: B03 Y	241019_tauJB6elongation50percSeeds: A10 X	241019_tauJB6elongation50percSeeds: A10 Y	241019_tauJB6elongation50percSeeds: A11 X	241019_tauJB6elongation50percSeeds: A11 Y	241019_tauJB6elongation50percSeeds: A12 X	241019_tauJB6elongation50percSeeds: A12 Y	241019_tauJB6elongation50percSeeds: A07 X	241019_tauJB6elongation50percSeeds: A07 Y	241019_tauJB6elongation50percSeeds: A08 X	241019_tauJB6elongation50percSeeds: A08 Y	241019_tauJB6elongation50percSeeds: A09 X	241019_tauJB6elongation50percSeeds: A09 Y	241019_tauJB6elongation50percSeeds: A04 X	241019_tauJB6elongation50percSeeds: A04 Y	241019_tauJB6elongation50percSeeds: A05 X	241019_tauJB6elongation50percSeeds: A05 Y	241019_tauJB6elongation50percSeeds: A06 X	241019_tauJB6elongation50percSeeds: A06 Y	241019_tauJB6elongation50percSeeds: A01 X	241019_tauJB6elongation50percSeeds: A01 Y	241019_tauJB6elongation50percSeeds: A02 X	241019_tauJB6elongation50percSeeds: A02 Y	241019_tauJB6elongation50percSeeds: A03 X	241019_tauJB6elongation50percSeeds: A03 Y
16776.0	0.876078724943039	17298.0	0.8983051321806591			16776.0	0.9484706602164253	16776.0	0.9378045342890509	16776.0	0.9528107328064772	16776.0	0.9790602480828599	16776.0	0.9703339581500325	16776.0	0.9673521552224933	16776.0	0.9867666694441453	16776.0	0.9864915852441105	16776.0	0.9869171292509905			16776.0	1.0032002168726122	16776.0	1.0033817463885686
16794.0	0.8714928411272211	17316.0	0.9002455356726391			16794.0	0.9502335879208342	16794.0	0.9350125505040336	16794.0	0.9470684194589405	16794.0	0.9837594358405659	16794.0	0.9763483501863823	16794.0	0.9740542796776095	16794.0	0.9906788496361164	16794.0	0.985273194620216	16794.0	0.9863177514438239			16794.0	1.0085162875561648	16794.0	1.0016126825263405
16812.0	0.8773294205291711	17334.0	0.895562446475649			16812.0	0.9505835809209742	16812.0	0.9396434851474517	16812.0	0.9471366179547545	16812.0	0.9919375211409928	16812.0	0.9649358819053934	16812.0	0.9682450546282311	16812.0	0.9916035467724005	16812.0	0.9815787198251807	16812.0	0.9885122476087727			16812.0	1.0023542598741446	16812.0	1.0004886916746487
16830.0	0.8812990195634166	17352.0	0.9083429887064786			16830.0	0.9475114201419675	16830.0	0.9356434314554558	16830.0	0.9549521655750361	16830.0	0.9875701666873616	16830.0	0.9757426605290115	16830.0	0.9749686947316784	16830.0	0.9940829544784809	16830.0	0.9875920670979509	16830.0	0.9894403164714823			16830.0	1.0041615316435983	16830.0	1.0002247981703383
16848.0	0.8747192732189822	17370.0	0.8929690225777142			16848.0	0.9521779934771675	16848.0	0.9334554826239279	16848.0	0.9542838203160592	16848.0	0.9784393986752359	16848.0	0.9706527421802277	16848.0	0.9686000628256931	16848.0	0.9859537488847746	16848.0	0.9764693397894937	16848.0	0.9896820010711462			16848.0	1.0004989223661416	16848.0	1.0016126825263405
16866.0	0.8745198869661206	17388.0	0.8965326482216389			16866.0	0.958179725294383	16866.0	0.9359655834306501	16866.0	0.9488006612526154	16866.0	0.996925725002248	16866.0	0.9745631596172891	16866.0	0.9703751038130032	16866.0	0.9972635061670185	16866.0	0.9798592169285553	16866.0	0.9921278492197455			16866.0	1.0053247225164914	16866.0	1.0017397423617491
16884.0	0.8750274156097685	17406.0	0.9076339951228706			16884.0	0.9441540798813653	16884.0	0.9376166123035209	16884.0	0.9468501842723357	16884.0	0.9904924406232472	16884.0	0.9792705371298386	16884.0	0.9813480844618291	16884.0	0.9901301282585412	16884.0	0.9811660391299906	16884.0	0.9922341904435977			16884.0	1.0055073723229786	16884.0	1.0047207615771059
16902.0	0.8853229966666244	17424.0	0.8919241899281865			16902.0	0.9540835109223742	16902.0	0.9482342044859663	16902.0	0.9436448549690788	16902.0	0.9937144349628133	16902.0	0.9671886223854396	16902.0	0.9713002766912375	16902.0	0.9908515952549827	16902.0	0.9801343373920153	16902.0	0.9929302420906299			16902.0	1.0016236606481952	16902.0	1.0050530719158668
16920.0	0.9031952553322228	17442.0	0.9010478178856692			16920.0	0.9555482964414787	16920.0	0.9481536664921677	16920.0	0.9556750696306643	16920.0	0.9873881935851271	16920.0	0.9757214082603317	16920.0	0.9729677394368924	16920.0	0.9946113528420719	16920.0	0.9820601806362358	16920.0	0.9842295965027272			16920.0	1.002181223215367	16920.0	1.0062454796020095
16938.0	0.8828034794713726	17460.0	0.8924839217047191			16938.0	0.9429615111401476	16938.0	0.9356702774533886	16938.0	0.9501509914697321	16938.0	0.9812974468103327	16938.0	0.974371889199172	16938.0	0.971311034515403	16938.0	0.9922437217129049	16938.0	0.983032927989184	16938.0	0.9896626663031731			16938.0	1.0042961157115362	16938.0	1.0081904724671111
16956.0	0.881099633310555	17478.0	0.902577751408192			16956.0	0.9520742918474964	16956.0	0.9415495510006846	16956.0	0.9451588615761491	16956.0	0.9873453763846013	16956.0	0.9697601468956811	16956.0	0.9765070635873471	16956.0	0.995007651614765	16956.0	0.9901565828466322	16956.0	0.9938003066494202			16956.0	1.0090065580893677	16956.0	1.002482553707215
16974.0	0.8854680048505237	17496.0	0.898342447632428			16974.0	0.9519705902178253	16974.0	0.9388112592115331	16974.0	0.9442859208297302	16974.0	0.9881910160949857	16974.0	0.9768796569033744	16974.0	0.9657277237735005	16974.0	0.9958205721741357	16974.0	0.9820896578287495	16974.0	0.9908420871495333			16974.0	1.0009315140130854	16974.0	1.0081513771331392
16992.0	0.8862474238389829	17514.0	0.9054323834685086			16992.0	0.9499224830318209	16992.0	0.9391736801836267	16992.0	0.9532608428788495	16992.0	0.9883194676965631	16992.0	0.977506598829425	16992.0	0.9680836872657483	16992.0	0.9954954039503874	16992.0	0.9830034507966704	16992.0	0.9960914766542345			16992.0	1.005555438061528	16992.0	1.007076255448912
17010.0	0.8875343714710899	17532.0	0.9018127846469306			17010.0	0.9454373875485453	17010.0	0.9367978093665686	17010.0	0.9471911767514056	17010.0	0.990321171821144	17010.0	0.9820227059238573	17010.0	0.9632426663912663	17010.0	0.9892155926292493	17010.0	0.9819619233278573	17010.0	0.992949576858603			17010.0	1.0056804089817561	17010.0	1.002541196708173
17028.0	0.8898182503675051	17550.0	0.9037345304130261			17028.0	0.9473817931048787	17028.0	0.9430931958818239	17028.0	0.9557159887281527	17028.0	0.9823036510226889	17028.0	0.9770603011871517	17028.0	0.9708699637246169	17028.0	0.9904044889473288	17028.0	0.9753099035506262	17028.0	0.9972418953486349			17028.0	0.9967690210547161	17028.0	1.0013194675215513
17046.0	0.8930990605282285	17568.0	0.8999283543326039			17046.0	0.9573112241458875	17046.0	0.9358045074430529	17046.0	0.9575437084159673	17046.0	0.9958017734884458	17046.0	0.9742124971840743	17046.0	0.9732689585135269	17046.0	0.992711151034543	17046.0	0.9841530613046999	17046.0	0.9916638147883907			17046.0	1.0057957667542745	17046.0	1.0061672889340658
17064.0	0.8819334303679763	17586.0	0.908977351386549			17064.0	0.9562093943306319	17064.0	0.93164337776346	17064.0	0.9555659520373619	17064.0	0.9908992040282423	17064.0	0.9749882049908828	17064.0	0.9735056306451682	17064.0	0.9851103438044275	17064.0	0.9847033022316201	17064.0	0.9927852313308315			17064.0	1.0034020929745193	17064.0	1.0077701976269133
17082.0	0.8927365400684801	17604.0	0.9022792277940411			17082.0	0.9467336579194342	17082.0	0.9399119451267802	17082.0	0.9530835267897332	17082.0	0.9937679564634705	17082.0	0.9751263447373006	17082.0	0.9729462237885614	17082.0	0.9925282439086847	17082.0	0.9840351525346457	17082.0	0.9885895866806651			17082.0	1.0014794634325475	17082.0	0.9981429716363353
17100.0	0.8833835122069702	17622.0	0.8986782866983476			17100.0	0.9592685924059297	17100.0	0.9397374461402166	17100.0	0.9504374251521509	17100.0	0.9862749463714564	17100.0	0.9703339581500325	17100.0	0.9766899465981608	17100.0	0.9947434524329696	17100.0	0.9832294426059411	17100.0	0.9880095436414716			17100.0	1.0028349172596376	17100.0	1.0028246378794692
17118.0	0.8952016791947696	17640.0	0.9127835274669712			17118.0	0.954329802292843	17118.0	0.9460731016523711	17118.0	0.9426900760276832	17118.0	0.9885763708997178	17118.0	0.9760720706935465	17118.0	0.9818859756701048	17118.0	0.9972330216460422	17118.0	0.9944209500302633	17118.0	1.000896166495554			17118.0	1.0114771370508016	17118.0	1.0003225365052681
17136.0	0.886555566229769	17658.0	0.9084362773359007			17136.0	0.9501039608837453	17136.0	0.9369723083531323	17136.0	0.9522924242382911	17136.0	0.9839628175430635	17136.0	0.9759976877531676	17136.0	0.9823378042850565	17136.0	0.997060276027176	17136.0	0.9816769771335593	17136.0	0.9918958320040682			17136.0	0.9996048996291247	17136.0	1.0084934613053933
17154.0	0.8885313027353982	17676.0	0.8948534528920409			17154.0	0.9555353337377698	17154.0	0.9401669821071423	17154.0	0.9463182360049867	17154.0	0.9955341659851595	17154.0	0.981980201386498	17154.0	0.9743124674575818	17154.0	0.9927416355555194	17154.0	0.9797118309659874	17154.0	0.9976769276280301			17154.0	1.0071608337290745	17154.0	1.0122270656997088
17172.0	0.8836372765287941	17694.0	0.9051525175802423			17172.0	0.9533446368109675	17172.0	0.9400864441133439	17172.0	0.9534108795696402	17172.0	0.9902141288198295	17172.0	0.9705571069711691	17172.0	0.9697511500114032	17172.0	0.9900081901746356	17172.0	0.9858529127396497	17172.0	0.9896239967672269			17172.0	1.002940661884446	17172.0	1.0019547666985946
17190.0	0.8997331849416251	17712.0	0.9019807041798904			17190.0	0.9530594573293719	17190.0	0.9476570155304098	17190.0	0.9551704007616408	17190.0	0.9889403171041872	17190.0	0.9765183683358198	17190.0	0.9722362073936374	17190.0	0.9919083919821645	17190.0	0.9877591045221945	17190.0	0.9922535252115708			17190.0	0.9958749983176991	17190.0	1.0026780303770746
17208.0	0.8888394451261843	17730.0	0.9013276837739356			17208.0	0.9543557277002609	17208.0	0.9428113129035289	17208.0	0.9461136405175448	17208.0	0.9886727096009009	17208.0	0.9771665625305501	17208.0	0.9777980024872089	17208.0	0.9883112185069495	17208.0	0.9807631841656383	17208.0	0.9971355541247828			17208.0	1.0043441814500855	17208.0	1.0151005727466427
17226.0	0.8916308526662473	17748.0	0.9021113082610813			17226.0	0.9606167135916541	17226.0	0.9493617363991463	17226.0	0.952428821229919	17226.0	0.9921087899430959	17226.0	0.9794193030105963	17226.0	0.9717628631303546	17226.0	0.9909430488179118	17226.0	0.9870713033635443	17226.0	0.9924565402752885			17226.0	1.0042192105298575	17226.0	1.0096663213245498
17244.0	0.8960717282981658	17766.0	0.8815504943364474			17244.0	0.9561705062195053	17244.0	0.9490261614249855	17244.0	0.9503555869571741	17244.0	0.9876879139888076	17244.0	0.9830428148204821	17244.0	0.9700093377913757	17244.0	0.988351864534918	17244.0	0.9893213957254142	17244.0	0.9969615412130248			17244.0	1.0071512205813646	17244.0	1.0090701174814787
17262.0	0.9050803617229147	17784.0	0.9008798983527094			17262.0	0.9538501822556141	17262.0	0.9435227318487497	17262.0	0.947300294344708	17262.0	0.990224833119961	17262.0	0.9791217712490808	17262.0	0.9903954145850277	17262.0	0.993249710905126	17262.0	0.987444681135383	17262.0	0.9926208858030601			17262.0	1.0008834482745361	17262.0	1.0098715718279023
17280.0	0.8956729557924425	17802.0	0.9069250015392625			17280.0	0.9587760096649919	17280.0	0.9366904253748373	17280.0	0.9510239322161511	17280.0	0.9903104675210126	17280.0	0.9767308910226167	17280.0	0.9804336694077602	17280.0	0.9931989033701654	17280.0	0.9916795711265005	17280.0	0.988898942968235			17280.0	1.0101409095191312	17280.0	1.003929081064175
17298.0	0.900585108022034	17820.0	0.9108990971526445			17298.0	0.9634944338150274	17298.0	0.9472274795634841	17298.0	0.947627647124615	17298.0	0.9965831873980415	17298.0	0.9766246296792183	17298.0	0.9791534883320638	17298.0	0.9930464807652833	17298.0	0.9860887302797583	17298.0	1.0014085378468416			17298.0	1.0117751446298073	17298.0	1.0055222159235295
17316.0	0.8975036841141721	17838.0	0.9005627170126742			17316.0	0.9554445948118075	17316.0	0.9418717029758789	17316.0	0.9517741156701048	17316.0	0.9873881935851271	17316.0	0.9711627966285401	17316.0	0.9825744764166978	17316.0	0.9918372614332196	17316.0	0.9858136098162983	17316.0	0.9970195455169442			17316.0	0.9986339717104289	17316.0	1.0130089723791464
17334.0	0.8957998379533545	17856.0	0.9133805746952728			17334.0	0.954692757996692	17334.0	0.9390394501939623	17334.0	0.9557978269231294	17334.0	0.9892614461081306	17334.0	0.9824796297004705	17334.0	0.9851133229197595	17334.0	0.9987267631738858	17334.0	0.9936643687557482	17334.0	0.9925145445792078			17334.0	1.0075069070466294	17334.0	1.0033719725550756
17352.0	0.9003313437002101	17874.0	0.8910845922633874			17352.0	0.9593593313318919	17352.0	0.938717298218768	17352.0	0.9435493770749392	17352.0	0.9910276556298196	17352.0	0.9843498293442825	17352.0	0.978841511431264	17352.0	0.9989706393416969	17352.0	0.9874053782120316	17352.0	0.9958497920545706			17352.0	1.0127364594007933	17352.0	1.011083527181031
17370.0	0.8893107217238573	17892.0	0.9162911799332427			17370.0	0.9637018370743696	17370.0	0.9398045611350488	17370.0	0.945363457063591	17370.0	0.9966367088986988	17370.0	0.9829896841487828	17370.0	0.9810145919126981	17370.0	0.9946723218840247	17370.0	0.9815197654401535	17370.0	0.9924952098112347			17370.0	1.011034932256148	17370.0	1.0069687432804895
17388.0	0.8957635859073796	17910.0	0.9050778866767046			17388.0	0.9627685224073297	17388.0	0.9488785084363548	17388.0	0.9561660988005249	17388.0	1.001624912759954	17388.0	0.9786648474724676	17388.0	0.9788307536070984	17388.0	0.996308324509758	17388.0	0.9907657781585796	17388.0	0.9968165304532264			17388.0	1.0083047983065478	17388.0	1.0035381277244562
17406.0	0.8946941505511217	17928.0	0.8953572114909203			17406.0	0.962029648295923	17406.0	0.9485160874642613	17406.0	0.9450906630803352	17406.0	0.9940783811672825	17406.0	0.9828196659993454	17406.0	0.974065037501775	17406.0	0.9959323487510492	17406.0	0.9858529127396497	17406.0	0.9917411538602832			17406.0	1.0035174507470377	17406.0	1.006450730105362
17424.0	0.9005126039300843	17946.0	0.899275333926649			17424.0	0.9596574735171963	17424.0	0.938341454247708	17424.0	0.9538064308453613	17424.0	0.9945600746731977	17424.0	0.9826071433125486	17424.0	0.9864365352921179	17424.0	0.9973651212369399	17424.0	0.9903727489250651	17424.0	0.9982956402031699			17424.0	1.0041519184958885	17424.0	1.0072521844517857
17442.0	0.8981562209417194	17964.0	0.9023538586975789			17442.0	0.961446326629023	17442.0	0.93427428556088	17442.0	0.9466046696874054	17442.0	0.9918625910400727	17442.0	0.9802268892204242	17442.0	0.9811759592751808	17442.0	0.9994279071563429	17442.0	0.9859315185863525	17442.0	0.9969615412130248			17442.0	1.0072569652061731	17442.0	1.0098715718279023
17460.0	0.8890932094480082	17982.0	0.9063092965850765			17460.0	0.9542909141817164	17460.0	0.9253211452502719	17460.0	0.9433993403841485	17460.0	0.9993877140324812	17460.0	0.9811194845049709	17460.0	0.9820796165050841	17460.0	0.9985438560480273	17460.0	0.988142308024871	17460.0	0.9939259826412454			17460.0	1.0105062091321058	17460.0	1.009265594151338
17478.0	0.9039202962517197	18028.0	0.9021299659869658			17478.0	0.9606685644064897	17478.0	0.9390394501939623	17478.0	0.9472730149463824	17478.0	0.9973860099079003	17478.0	0.9784204463826514	17478.0	0.9912883139907654	17478.0	1.0050777050439688	17478.0	0.9854991864294868	17478.0	0.992359866435423			17478.0	1.0090450106802071	17478.0	1.0123932208690893
17496.0	0.9089412046192357	18046.0	0.9048913094178603			17496.0	0.958646382627903	17496.0	0.9455630276916469	17496.0	0.953424519268803	17496.0	0.9961121981922578	17496.0	0.9815976605502638	17496.0	0.9806810993635671	17496.0	0.9973956057579163	17496.0	0.9859609957788661	17496.0	1.0016308876785325			17496.0	1.0051132332668744	17496.0	1.0065191469398127
17514.0	0.9072192324354306	18064.0	0.8958982855415686			17514.0	0.9527483524403586	17514.0	0.9482207814869998	17514.0	0.9516240789793141	17514.0	0.9982423539184161	17514.0	0.9752326060806991	17514.0	0.9791104570354018	17514.0	0.9945808683210955	17514.0	0.9791222871157158	17514.0	0.9953954250072024			17514.0	1.0075645859328886	17514.0	1.0022088863694119
17532.0	0.9055697643435752	18082.0	0.8995551998149154			17532.0	0.958063060961003	17532.0	0.9496436193774414	17532.0	0.9465501108907542	17532.0	0.9940034510663625	17532.0	0.9779103919343389	17532.0	0.9833167662841185	17532.0	0.9903536814123681	17532.0	0.9902843173475244	17532.0	0.9947380428961163			17532.0	1.0037962320306235	17532.0	1.0033719725550756
17550.0	0.8930265564362788	18100.0	0.8979506353888551			17550.0	0.9728923940039718	17550.0	0.9404488650854373	17550.0	0.9523742624332678	17550.0	0.9964868486968586	17550.0	0.9746056641546484	17550.0	0.9845108847664906	17550.0	0.9990925774256025	17550.0	0.9832883969909683	17550.0	0.9919538363079875			17550.0	1.002882982998187	17550.0	1.0075551732900678
17568.0	0.9063129312860594	18118.0	0.8987156021501164			17568.0	0.9571945598125075	17568.0	0.9420462019624425	17568.0	0.9562615766946645	17568.0	1.00566043390951	17568.0	0.9806625607283577	17568.0	0.9813588422859946	17568.0	0.9990112853696654	17568.0	0.9933302939072609	17568.0	0.9941193303209765			17568.0	0.9954327935230456	17568.0	1.0096663213245498
17586.0	0.9007119901829459	18136.0	0.8808974739304926			17586.0	0.962846298629583	17586.0	0.9421670089531403	17586.0	0.9516513583776397	17586.0	0.9981995367178903	17586.0	0.988122107034926	17586.0	0.9853177215789043	17586.0	0.993473264058953	17586.0	0.9785622204579578	17586.0	0.9961204788061941			17586.0	1.0089584923508184	17586.0	1.006802588111109
17604.0	0.9094849853088584	18154.0	0.8819049911282514			17604.0	0.9696906061878763	17604.0	0.9439522678156754	17604.0	0.9520332699541979	17604.0	0.9961336067925207	17604.0	0.9792917893985182	17604.0	0.9786263549479536	17604.0	0.9977715815166253	17604.0	0.9835340402619148	17604.0	0.9874198332182915			17604.0	1.0045652838474124	17604.0	1.0042027484019782
17622.0	0.9088143224583237	18172.0	0.8863641876146284			17622.0	0.9588019350724097	17622.0	0.9428247359024954	17622.0	0.9617583754572709	17622.0	0.9978891120140784	17622.0	0.985051154210712	17622.0	0.9760337193240644	17622.0	0.9941540850274259	17622.0	0.9807042297806112	17622.0	0.9950667339516593			17622.0	1.0149955491126104	17622.0	1.0043102605704008
17640.0	0.9060047888952732	18190.0	0.9050405712249358			17640.0	0.9696257926693318	17640.0	0.9464489456234312	17640.0	0.9500145944781042	17640.0	0.9983279883194677	17640.0	0.9866131959586686	17640.0	0.9849949868539388	17640.0	0.9928432506254408	17640.0	0.9941458295668033	17640.0	0.9949023884238878			17640.0	1.0078433672164746	17640.0	1.0027953163789902
17658.0	0.9102825303203049	18208.0	0.8832483473919298			17658.0	0.9656203172232852	17658.0	0.9379253412797487	17658.0	0.9505874618429416	17658.0	0.9929330210532176	17658.0	0.9822989854166932	17658.0	0.9772278378064366	17658.0	1.0005964804604381	17658.0	0.9840155010729699	17658.0	0.9991850395299332			17658.0	1.0084586086699057	17658.0	1.0111226225150027
17676.0	0.9174241833773493					17676.0	0.9675258346684918	17676.0	0.9415227050027517	17676.0	0.9448042293979164	17676.0	0.9950096552787187	17676.0	0.9805669255192991	17676.0	0.9760767506207264	17676.0	0.9915832237584162	17676.0	0.9874348554045451	17676.0	0.9977349319319495			17676.0	1.0062475846966379	17676.0	1.0106437046738472
17694.0	0.9164272521130411					17694.0	0.972412773966743	17694.0	0.9474019785500476	17694.0	0.9551431213633153	17694.0	1.002866611575202	17694.0	0.9862306551224342	17694.0	0.9844248221731665	17694.0	1.0007184185443438	17694.0	0.9823647782922095	17694.0	0.9963041591019388			17694.0	1.0064686870939645	17694.0	1.0087866763101825
17712.0	0.9039565482976946					17712.0	0.9716479744479185	17712.0	0.9365964643820722	17712.0	0.9479822793028477	17712.0	0.9993556011320868	17712.0	0.9792174064581394	17712.0	0.9847690725464631	17712.0	0.9950482976427336	17712.0	0.9815688940943429	17712.0	0.9960914766542345			17712.0	1.0017678578638431	17712.0	1.0055222159235295
17730.0	0.907237358458418					17730.0	0.9581537998869653	17730.0	0.9394958321588209	17730.0	0.9537382323495474	17730.0	0.9938214779641278	17730.0	0.9726504554361177	17730.0	0.9815739987693048	17730.0	0.9953734658664818	17730.0	0.9843692273831328	17730.0	0.9939163152572589			17730.0	0.9998067757310317	17730.0	1.0062357057685165
17748.0	0.9022527021368768					17748.0	0.969262836965483	17748.0	0.9424623149304018	17748.0	0.9483505511802433	17748.0	0.9972468540061914	17748.0	0.9810025970272326	17748.0	0.9887602253118692	17748.0	0.989500114825029	17748.0	0.9922887664384478	17748.0	1.0035643644758443			17748.0	1.006862826150069	17748.0	1.0049162382469652
17766.0	0.9122401408029466					17766.0	0.9619000212588341	17766.0	0.9488382394394556	17766.0	0.9472457355480568	17766.0	0.9961443110926522	17766.0	0.9788879962936043	17766.0	0.9799388094961465	17766.0	0.998208526317287	17766.0	0.990736300966066	17766.0	0.9982859728191833			17766.0	1.0059303508222124	17766.0	1.007125124616377
17784.0	0.911913872389173					17784.0	0.9654647647787785	17784.0	0.9423415079397038	17784.0	0.9484596687735456	17784.0	0.9985955958227539	17784.0	0.9821395934015956	17784.0	0.9828972111416633	17784.0	0.9995498452402485	17784.0	0.9852928460818917	17784.0	1.0006158123599438			17784.0	1.005882285083663	17784.0	1.0087378071427175
17802.0	0.9089412046192357					17802.0	0.9651277344823475	17802.0	0.9402206741030081	17802.0	0.9637224921367135	17802.0	0.9973431927073745	17802.0	0.9823308638197127	17802.0	0.9878027789611384	17802.0	1.0026999124078098	17802.0	0.9868551372851114	17802.0	0.9959174637424765			17802.0	1.0062283584012182	17802.0	1.0122954825341595
17820.0	0.9033583895391096					17820.0	0.9679536038908851	17820.0	0.9491603914146498	17820.0	0.9542429012185708	17820.0	0.9996339129355045	17820.0	0.9803331505638226	17820.0	0.9848551351397872	17820.0	0.9933005184400867	17820.0	0.9840351525346457	17820.0	1.0020852547259007			17820.0	1.0074972938989195	17820.0	1.006069550599136
