IDs:;240715_08_240712F;08_DNAJB6_00_658_uM;;*shifted by 3 s
42623.87;51.294;45.486;33.169;
42624.86;51.299;45.486;33.167;
42625.85;51.294;45.484;33.166;
42626.83;51.304;45.486;33.168;
42627.82;51.286;45.484;33.166;
42628.81;51.289;45.482;33.164;
42629.81;51.303;45.485;33.167;
42630.79;51.281;45.483;33.165;
42631.79;51.285;45.483;33.164;
42632.78;51.283;45.486;33.167;
42633.79;51.281;45.483;33.165;
42634.77;51.314;45.485;33.166;
42635.77;51.286;45.483;33.165;
42636.78;51.282;45.484;33.165;
42637.77;51.336;45.486;33.168;
42638.75;51.301;45.484;33.166;
42639.74;51.317;45.486;33.167;
42640.73;51.286;45.482;33.163;
42641.74;51.283;45.483;33.164;
42642.73;51.298;45.484;33.166;
42643.73;51.278;45.482;33.164;
42644.71;51.28;45.483;33.164;
42645.71;51.283;45.481;33.163;
42646.7;51.298;45.483;33.165;
42647.72;51.286;45.481;33.163;
42648.72;51.287;45.483;33.165;
42649.72;51.279;45.48;33.162;
42650.7;51.277;45.48;33.162;
42651.68;51.282;45.481;33.162;
42652.67;51.273;45.479;33.162;
42653.66;51.293;45.482;33.164;
42654.66;51.306;45.481;33.162;
42655.66;51.28;45.481;33.163;
42656.66;51.288;45.48;33.162;
42657.67;51.293;45.483;33.164;
42658.68;51.324;45.48;33.161;
42659.69;51.297;45.48;33.162;
42660.71;51.279;45.479;33.161;
42661.73;51.291;45.478;33.161;
42662.72;51.296;45.481;33.163;
42663.71;51.3;45.479;33.161;
42664.7;51.278;45.479;33.16;
42665.7;51.294;45.482;33.164;
42666.69;51.281;45.478;33.161;
42667.7;51.282;45.48;33.162;
42668.7;51.282;45.479;33.161;
42669.7;51.278;45.478;33.16;
42670.69;51.281;45.478;33.16;
42671.7;51.293;45.477;33.159;
42672.69;51.293;45.48;33.162;
42673.67;51.282;45.478;33.16;
42674.67;51.284;45.477;33.16;
42675.65;51.28;45.477;33.158;
42676.65;51.274;45.477;33.159;
42677.64;51.299;45.479;33.161;
42678.63;51.29;45.475;33.157;
42679.62;51.281;45.477;33.16;
42680.61;51.313;45.48;33.161;
42681.6;51.332;45.48;33.161;
42682.59;51.3;45.476;33.159;
42683.59;51.292;45.477;33.16;
42684.58;51.282;45.476;33.158;
42685.57;51.329;45.48;33.162;
42686.56;51.278;45.476;33.159;
42687.55;51.295;45.476;33.158;
42688.56;51.304;45.475;33.158;
42689.56;51.281;45.474;33.157;
42690.57;51.277;45.476;33.158;
42691.56;51.294;45.476;33.159;
42692.56;51.279;45.474;33.156;
42693.57;51.277;45.475;33.158;
42694.56;51.296;45.475;33.158;
42695.56;51.297;45.472;33.155;
42696.57;51.317;45.475;33.157;
42697.59;51.279;45.473;33.156;
42698.59;51.279;45.471;33.154;
42699.57;51.27;45.471;33.153;
42700.57;51.328;45.478;33.159;
42701.56;51.324;45.475;33.156;
42702.56;51.273;45.47;33.154;
42703.56;51.278;45.472;33.155;
42704.57;51.267;45.472;33.155;
42705.58;51.277;45.471;33.154;
42706.58;51.278;45.473;33.156;
42707.57;51.277;45.471;33.153;
42708.56;51.297;45.471;33.153;
42709.56;51.276;45.472;33.155;
42710.57;51.312;45.472;33.154;
42711.58;51.264;45.47;33.153;
42712.57;51.285;45.471;33.154;
42713.58;51.28;45.47;33.153;
42714.57;51.275;45.469;33.153;
42715.56;51.279;45.468;33.151;
42716.57;51.29;45.47;33.154;
42717.58;51.279;45.469;33.151;
42718.59;51.278;45.467;33.15;
42719.6;51.297;45.468;33.151;
42720.62;51.271;45.465;33.148;
42721.6;51.261;45.465;33.148;
42722.61;51.269;45.467;33.15;
42723.61;51.273;45.467;33.151;
42724.59;51.275;45.468;33.151;
42725.58;51.275;45.468;33.151;
42726.57;51.294;45.468;33.151;
42727.57;51.282;45.468;33.151;
42728.58;51.277;45.466;33.15;
42729.58;51.278;45.467;33.151;
42730.58;51.273;45.468;33.151;
42731.59;51.28;45.467;33.15;
42732.59;51.278;45.468;33.152;
42733.58;51.259;45.463;33.148;
42734.59;51.276;45.467;33.151;
42735.58;51.272;45.465;33.149;
42736.57;51.324;45.47;33.153;
42737.57;51.256;45.464;33.148;
42738.57;51.287;45.468;33.151;
42739.58;51.289;45.47;33.154;
42740.56;51.293;45.466;33.149;
42741.55;51.29;45.467;33.15;
42742.53;51.265;45.465;33.149;
42743.53;51.279;45.466;33.15;
42744.53;51.278;45.465;33.148;
42745.53;51.263;45.465;33.149;
42746.54;51.272;45.464;33.148;
42747.56;51.276;45.466;33.15;
42748.58;51.289;45.467;33.15;
42749.57;51.259;45.46;33.145;
42750.57;51.267;45.461;33.146;
42751.56;51.258;45.464;33.148;
42752.57;51.277;45.463;33.147;
42753.56;51.277;45.465;33.149;
42754.55;51.308;45.467;33.15;
42755.54;51.279;45.463;33.147;
42756.55;51.31;45.467;33.15;
42757.55;51.291;45.465;33.148;
42758.55;51.276;45.464;33.149;
42759.55;51.313;45.465;33.149;
42760.55;51.277;45.464;33.148;
42761.55;51.252;45.462;33.147;
42762.55;51.281;45.464;33.148;
42763.53;51.311;45.466;33.15;
42764.51;51.277;45.464;33.148;
42765.51;51.275;45.463;33.147;
42766.52;51.277;45.464;33.148;
42767.5;51.283;45.464;33.149;
42768.49;51.273;45.462;33.147;
42769.49;51.277;45.464;33.148;
42770.5;51.275;45.463;33.146;
42771.48;51.295;45.462;33.146;
42772.47;51.278;45.463;33.148;
42773.45;51.31;45.466;33.149;
42774.45;51.287;45.464;33.148;
42775.45;51.26;45.461;33.145;
42776.46;51.285;45.461;33.144;
42777.44;51.28;45.461;33.145;
42778.42;51.273;45.461;33.147;
42779.42;51.279;45.463;33.148;
42780.42;51.289;45.46;33.145;
42781.42;51.274;45.461;33.146;
42782.4;51.276;45.461;33.146;
42783.41;51.276;45.461;33.145;
42784.4;51.319;45.466;33.15;
42785.39;51.275;45.462;33.147;
42786.38;51.275;45.462;33.146;
42787.38;51.275;45.462;33.147;
42788.38;51.255;45.458;33.143;
42789.38;51.268;45.46;33.144;
42790.39;51.276;45.46;33.143;
42791.38;51.285;45.461;33.145;
42792.38;51.271;45.461;33.146;
42793.38;51.272;45.46;33.144;
42794.39;51.277;45.46;33.145;
42795.39;51.268;45.457;33.142;
42796.39;51.277;45.461;33.145;
42797.37;51.27;45.459;33.144;
42798.36;51.269;45.457;33.142;
42799.35;51.264;45.459;33.144;
42800.34;51.269;45.459;33.145;
42801.34;51.256;45.455;33.14;
42802.37;51.251;45.455;33.141;
42803.37;51.322;45.462;33.146;
42804.36;51.302;45.46;33.145;
42805.35;51.283;45.462;33.146;
42806.37;51.295;45.46;33.144;
42807.38;51.259;45.454;33.14;
42808.36;51.277;45.459;33.143;
42809.34;51.272;45.459;33.144;
42810.34;51.271;45.457;33.142;
42811.36;51.277;45.458;33.144;
42812.37;51.308;45.458;33.142;
42813.36;51.259;45.455;33.141;
42814.36;51.308;45.459;33.145;
42815.34;51.245;45.453;33.139;
42816.33;51.279;45.457;33.143;
42817.32;51.277;45.456;33.143;
42818.32;51.267;45.455;33.14;
42819.31;51.267;45.455;33.141;
42820.29;51.308;45.46;33.144;
42821.29;51.274;45.456;33.141;
42822.28;51.274;45.456;33.141;
42823.26;51.283;45.456;33.141;
42824.26;51.256;45.454;33.14;
42825.27;51.268;45.456;33.142;
42826.27;51.256;45.454;33.14;
42827.27;51.27;45.455;33.14;
42828.25;51.314;45.458;33.143;
42829.25;51.301;45.458;33.143;
42830.25;51.249;45.45;33.136;
42831.24;51.269;45.456;33.142;
42832.22;51.273;45.456;33.142;
42833.21;51.307;45.458;33.142;
42834.2;51.282;45.454;33.14;
42835.2;51.269;45.453;33.139;
42836.2;51.281;45.453;33.138;
42837.21;51.275;45.455;33.141;
42838.19;51.294;45.453;33.139;
42839.17;51.269;45.453;33.138;
42840.16;51.27;45.452;33.138;
42841.15;51.266;45.453;33.139;
42842.15;51.264;45.452;33.138;
42843.16;51.263;45.453;33.138;
42844.16;51.284;45.45;33.135;
42845.17;51.271;45.45;33.135;
42846.16;51.279;45.452;33.139;
42847.14;51.269;45.449;33.135;
42848.13;51.276;45.452;33.137;
42849.13;51.248;45.447;33.134;
42850.13;51.245;45.447;33.134;
42851.12;51.28;45.453;33.139;
42852.11;51.286;45.451;33.136;
42853.1;51.25;45.448;33.134;
42854.11;51.268;45.45;33.137;
42855.09;51.243;45.448;33.135;
42856.09;51.277;45.448;33.133;
42857.07;51.287;45.449;33.134;
42858.07;51.247;45.449;33.135;
42859.07;51.263;45.449;33.134;
42860.07;51.267;45.45;33.136;
42861.07;51.263;45.449;33.136;
42862.07;51.248;45.447;33.132;
42863.08;51.267;45.448;33.135;
42864.07;51.263;45.448;33.134;
42865.07;51.268;45.452;33.137;
42866.06;51.283;45.449;33.134;
42867.07;51.257;45.446;33.134;
42868.06;51.267;45.447;33.134;
42869.06;51.284;45.45;33.136;
42870.07;51.264;45.449;33.135;
42871.07;51.247;45.445;33.132;
42872.09;51.264;45.447;33.133;
42873.1;51.262;45.448;33.134;
42874.12;51.263;45.446;33.132;
42875.14;51.254;45.443;33.13;
42876.15;51.263;45.446;33.133;
42877.16;51.294;45.449;33.134;
42878.14;51.277;45.445;33.131;
42879.13;51.275;45.446;33.133;
42880.12;51.258;45.446;33.131;
42881.14;51.26;45.447;33.133;
42882.14;51.3;45.449;33.134;
42883.14;51.279;45.448;33.135;
42884.13;51.245;45.445;33.132;
42885.12;51.263;45.444;33.131;
42886.12;51.258;45.446;33.132;
42887.1;51.263;45.444;33.131;
42888.1;51.308;45.448;33.134;
42889.12;51.271;45.445;33.133;
42890.11;51.277;45.446;33.132;
42891.09;51.244;45.441;33.127;
42892.1;51.269;45.444;33.131;
42893.11;51.263;45.445;33.132;
42894.1;51.274;45.447;33.133;
42895.11;51.276;45.445;33.13;
42896.1;51.295;45.446;33.132;
42897.08;51.297;45.448;33.134;
42898.08;51.25;45.441;33.128;
42899.09;51.272;45.445;33.132;
42900.1;51.278;45.443;33.129;
42901.12;51.26;45.443;33.13;
42902.11;51.288;45.445;33.131;
42903.12;51.24;45.443;33.13;
42904.13;51.266;45.445;33.132;
42905.13;51.312;45.448;33.135;
42906.13;51.269;45.444;33.131;
42907.13;51.281;45.445;33.131;
42908.14;51.269;45.443;33.13;
42909.13;51.295;45.446;33.132;
42910.12;51.267;45.443;33.13;
42911.12;51.268;45.443;33.13;
42912.12;51.262;45.443;33.131;
42913.12;51.26;45.441;33.128;
42914.13;51.264;45.443;33.131;
42915.15;51.288;45.445;33.132;
42916.16;51.257;45.442;33.129;
42917.15;51.249;45.44;33.127;
42918.17;51.26;45.443;33.13;
42919.19;51.282;45.443;33.13;
42920.19;51.267;45.442;33.129;
42921.19;51.275;45.444;33.131;
42922.18;51.277;45.444;33.131;
42923.18;51.245;45.441;33.128;
42924.18;51.237;45.44;33.127;
42925.17;51.295;45.443;33.129;
42926.16;51.277;45.442;33.128;
42927.16;51.291;45.445;33.132;
42928.16;51.275;45.442;33.128;
42929.16;51.267;45.442;33.129;
42930.16;51.276;45.44;33.127;
42931.16;51.243;45.439;33.127;
42932.17;51.251;45.438;33.127;
42933.16;51.249;45.44;33.127;
42934.17;51.262;45.442;33.129;
42935.17;51.292;45.441;33.128;
42936.18;51.28;45.441;33.128;
42937.17;51.26;45.44;33.127;
42938.16;51.26;45.44;33.128;
42939.14;51.29;45.442;33.129;
42940.12;51.264;45.441;33.129;
42941.11;51.274;45.441;33.128;
42942.1;51.285;45.44;33.127;
42943.1;51.25;45.438;33.126;
42944.09;51.272;45.441;33.128;
42945.08;51.247;45.436;33.125;
42946.08;51.286;45.438;33.125;
42947.09;51.248;45.438;33.125;
42948.1;51.277;45.439;33.126;
42949.09;51.276;45.438;33.125;
42950.08;51.232;45.435;33.123;
42951.07;51.266;45.439;33.127;
42952.07;51.281;45.438;33.125;
42953.07;51.277;45.439;33.127;
42954.08;51.273;45.437;33.124;
42955.07;51.279;45.439;33.127;
42956.05;51.263;45.439;33.127;
42957.04;51.282;45.438;33.125;
42958.03;51.246;45.435;33.122;
42959.02;51.234;45.434;33.123;
42960.03;51.288;45.438;33.126;
42961.02;51.261;45.436;33.125;
42962.04;51.252;45.434;33.122;
42963.04;51.255;45.436;33.124;
42964.04;51.237;45.436;33.124;
42965.03;51.248;45.437;33.124;
42966.03;51.291;45.441;33.128;
42967.02;51.259;45.437;33.125;
42968.02;51.267;45.437;33.125;
42969.02;51.232;45.433;33.122;
42970.02;51.279;45.436;33.124;
42971;51.268;45.436;33.123;
42971.98;51.263;45.437;33.125;
42972.98;51.258;45.435;33.123;
42974;51.276;45.436;33.124;
42974.99;51.247;45.433;33.121;
42975.97;51.251;45.434;33.122;
42976.96;51.256;45.436;33.124;
42977.96;51.276;45.435;33.123;
42978.98;51.261;45.436;33.124;
42979.98;51.269;45.435;33.123;
42980.98;51.304;45.438;33.125;
42981.99;51.257;45.436;33.123;
42982.98;51.253;45.433;33.122;
42983.97;51.293;45.438;33.125;
42984.97;51.243;45.433;33.121;
42985.97;51.256;45.434;33.122;
42986.97;51.241;45.431;33.12;
42987.96;51.267;45.435;33.123;
42988.96;51.251;45.433;33.121;
42989.96;51.246;45.432;33.121;
42990.94;51.241;45.431;33.12;
42991.94;51.258;45.436;33.124;
42992.95;51.243;45.431;33.119;
42993.95;51.258;45.434;33.122;
42994.95;51.248;45.431;33.12;
42995.94;51.27;45.432;33.12;
42996.94;51.233;45.429;33.118;
42997.94;51.257;45.432;33.121;
42998.94;51.254;45.432;33.122;
42999.95;51.234;45.427;33.116;
43000.94;51.237;45.429;33.118;
43001.94;51.274;45.433;33.121;
43002.92;51.253;45.432;33.12;
43003.92;51.239;45.428;33.117;
43004.92;51.266;45.431;33.12;
43005.91;51.233;45.428;33.116;
43006.91;51.268;45.433;33.122;
43007.91;51.264;45.429;33.117;
43008.9;51.276;45.432;33.119;
43009.9;51.284;45.433;33.121;
43010.89;51.235;45.429;33.118;
43011.9;51.255;45.432;33.121;
43012.91;51.258;45.43;33.119;
43013.91;51.275;45.433;33.12;
43014.92;51.261;45.431;33.12;
43015.91;51.273;45.431;33.12;
43016.89;51.239;45.428;33.118;
43017.89;51.245;45.425;33.115;
43018.89;51.258;45.43;33.119;
43019.89;51.262;45.43;33.119;
43020.87;51.241;45.426;33.115;
43021.87;51.258;45.429;33.118;
43022.88;51.245;45.427;33.117;
43023.87;51.291;45.432;33.121;
43024.88;51.225;45.426;33.115;
43025.88;51.216;45.426;33.116;
43026.88;51.242;45.426;33.116;
43027.89;51.263;45.427;33.116;
43028.87;51.259;45.43;33.119;
43029.87;51.219;45.425;33.115;
43030.86;51.235;45.427;33.116;
43031.85;51.24;45.425;33.115;
43032.84;51.249;45.427;33.117;
43033.85;51.258;45.428;33.117;
43034.84;51.235;45.425;33.115;
43035.83;51.246;45.426;33.115;
43036.83;51.237;45.425;33.114;
43037.82;51.251;45.428;33.118;
43038.81;51.298;45.43;33.118;
43039.81;51.269;45.426;33.115;
43040.82;51.243;45.422;33.112;
43041.81;51.237;45.424;33.114;
43042.8;51.249;45.426;33.116;
43043.79;51.242;45.425;33.115;
43044.81;51.265;45.426;33.115;
43045.8;51.237;45.424;33.114;
43046.79;51.233;45.42;33.111;
43047.78;51.237;45.422;33.112;
43048.76;51.256;45.426;33.116;
43049.77;51.222;45.422;33.112;
43050.75;51.259;45.424;33.112;
43051.75;51.257;45.425;33.115;
43052.75;51.267;45.424;33.113;
43053.74;51.235;45.421;33.111;
43054.73;51.284;45.426;33.115;
43055.73;51.23;45.422;33.111;
43056.73;51.282;45.428;33.117;
43057.72;51.251;45.424;33.114;
43058.73;51.249;45.421;33.112;
43059.73;51.238;45.421;33.112;
43060.74;51.238;45.42;33.11;
43061.71;51.235;45.422;33.112;
43062.72;51.272;45.421;33.111;
43063.74;51.249;45.423;33.113;
43064.74;51.253;45.42;33.109;
43065.74;51.234;45.419;33.11;
43066.74;51.284;45.425;33.113;
43067.75;51.262;45.423;33.113;
43068.74;51.233;45.419;33.109;
43069.73;51.23;45.419;33.109;
43070.72;51.249;45.422;33.112;
43071.71;51.261;45.421;33.11;
43072.7;51.257;45.419;33.109;
43073.69;51.259;45.421;33.11;
43074.69;51.23;45.419;33.108;
43075.7;51.226;45.418;33.108;
43076.7;51.268;45.421;33.11;
43077.7;51.23;45.415;33.105;
43078.7;51.26;45.421;33.111;
43079.71;51.257;45.417;33.106;
43080.73;51.226;45.417;33.107;
43081.74;51.253;45.419;33.11;
43082.72;51.231;45.417;33.108;
43083.72;51.285;45.419;33.109;
43084.72;51.223;45.414;33.105;
43085.71;51.263;45.417;33.108;
43086.71;51.244;45.416;33.106;
43087.7;51.251;45.417;33.108;
43088.7;51.244;45.418;33.108;
43089.71;51.23;45.413;33.105;
43090.69;51.23;45.416;33.106;
43091.68;51.258;45.414;33.104;
43092.68;51.255;45.414;33.105;
43093.69;51.234;45.415;33.106;
43094.69;51.237;45.415;33.106;
43095.71;51.282;45.42;33.109;
43096.71;51.278;45.418;33.108;
43097.7;51.262;45.417;33.106;
43098.68;51.255;45.415;33.106;
43099.7;51.262;45.416;33.106;
43100.69;51.262;45.414;33.104;
43101.69;51.26;45.417;33.106;
43102.69;51.262;45.416;33.106;
43103.69;51.242;45.415;33.106;
43104.7;51.225;45.413;33.104;
43105.71;51.246;45.415;33.106;
43106.69;51.266;45.416;33.105;
43107.68;51.257;45.416;33.106;
43108.67;51.227;45.413;33.103;
43109.66;51.24;45.416;33.106;
43110.69;51.261;45.415;33.105;
43111.69;51.229;45.415;33.105;
43112.69;51.255;45.416;33.106;
43113.68;51.241;45.416;33.106;
43114.68;51.246;45.416;33.107;
43115.67;51.235;45.409;33.1;
43116.65;51.249;45.41;33.101;
43117.64;51.246;45.414;33.105;
43118.65;51.243;45.411;33.102;
43119.63;51.232;45.409;33.101;
43120.63;51.246;45.41;33.101;
43121.63;51.249;45.411;33.102;
43122.6;51.253;45.41;33.101;
43123.6;51.259;45.413;33.103;
43124.58;51.247;45.408;33.1;
43125.56;51.236;45.408;33.1;
43126.57;51.223;45.409;33.1;
43127.56;51.22;45.408;33.1;
43128.56;51.251;45.41;33.101;
43129.56;51.226;45.41;33.101;
43130.56;51.257;45.408;33.099;
43131.55;51.262;45.41;33.101;
43132.53;51.232;45.409;33.1;
43133.53;51.241;45.408;33.1;
43134.53;51.237;45.406;33.098;
43135.53;51.258;45.41;33.101;
43136.51;51.252;45.408;33.1;
43137.52;51.249;45.409;33.1;
43138.54;51.231;45.405;33.097;
43139.54;51.27;45.41;33.102;
43140.54;51.265;45.407;33.099;
43141.54;51.238;45.406;33.099;
43142.55;51.242;45.406;33.098;
43143.56;51.261;45.408;33.1;
43144.58;51.255;45.406;33.097;
43145.59;51.25;45.409;33.101;
43146.58;51.228;45.403;33.096;
43147.57;51.248;45.41;33.102;
43148.57;51.247;45.412;33.103;
43149.54;51.28;45.408;33.099;
43150.54;51.231;45.406;33.098;
43151.53;51.236;45.406;33.099;
43152.54;51.233;45.404;33.096;
43153.54;51.274;45.412;33.103;
43154.54;51.226;45.406;33.097;
43155.55;51.257;45.406;33.099;
43156.55;51.264;45.404;33.096;
43157.54;51.279;45.409;33.1;
43158.54;51.241;45.404;33.097;
43159.55;51.24;45.409;33.1;
43160.55;51.272;45.408;33.1;
43161.55;51.238;45.406;33.098;
43162.53;51.229;45.402;33.095;
43163.54;51.234;45.404;33.096;
43164.56;51.271;45.409;33.1;
43165.56;51.259;45.406;33.098;
43166.57;51.241;45.409;33.1;
43167.58;51.239;45.408;33.1;
43168.57;51.229;45.402;33.095;
43169.56;51.264;45.405;33.097;
43170.56;51.247;45.404;33.097;
43171.56;51.261;45.404;33.096;
43172.56;51.226;45.401;33.093;
43173.58;51.269;45.405;33.097;
43174.57;51.24;45.401;33.093;
43175.56;51.262;45.403;33.095;
43176.56;51.233;45.402;33.095;
43177.56;51.261;45.405;33.096;
43178.57;51.232;45.402;33.095;
43179.58;51.223;45.402;33.094;
43180.57;51.236;45.4;33.094;
43181.55;51.259;45.404;33.096;
43182.54;51.246;45.402;33.095;
43183.53;51.249;45.4;33.093;
43184.53;51.266;45.402;33.094;
43185.52;51.262;45.402;33.094;
43186.52;51.245;45.402;33.095;
43187.52;51.226;45.399;33.092;
43188.52;51.296;45.406;33.097;
43189.5;51.263;45.402;33.095;
43190.48;51.267;45.401;33.094;
43191.49;51.246;45.402;33.094;
43192.5;51.226;45.401;33.093;
43193.5;51.26;45.4;33.092;
43194.48;51.229;45.397;33.091;
43195.48;51.237;45.398;33.091;
43196.47;51.226;45.394;33.088;
43197.46;51.258;45.399;33.092;
43198.45;51.249;45.397;33.092;
43199.46;51.228;45.395;33.088;
43200.44;51.239;45.397;33.09;
43201.44;51.223;45.396;33.089;
43202.42;51.224;45.393;33.087;
43203.41;51.265;45.398;33.089;
43204.4;51.239;45.397;33.09;
43205.4;51.251;45.397;33.089;
43206.38;51.265;45.399;33.09;
43207.37;51.222;45.397;33.089;
43208.36;51.242;45.399;33.091;
43209.35;51.257;45.395;33.088;
43210.35;51.235;45.394;33.088;
43211.34;51.226;45.394;33.087;
43212.35;51.224;45.392;33.086;
43213.32;51.239;45.392;33.086;
43214.31;51.228;45.392;33.086;
43215.32;51.221;45.392;33.086;
43216.33;51.252;45.392;33.087;
43217.34;51.221;45.391;33.085;
43218.33;51.265;45.396;33.089;
43219.32;51.229;45.393;33.087;
43220.31;51.232;45.39;33.084;
43221.3;51.271;45.397;33.089;
43222.31;51.223;45.391;33.085;
43223.28;51.243;45.394;33.087;
43224.27;51.223;45.392;33.087;
43225.24;51.225;45.39;33.084;
43226.24;51.221;45.39;33.085;
43227.24;51.26;45.393;33.087;
43228.23;51.272;45.395;33.088;
43229.23;51.247;45.391;33.085;
43230.23;51.224;45.389;33.084;
43231.22;51.257;45.396;33.088;
43232.23;51.253;45.394;33.086;
43233.23;51.279;45.397;33.09;
43234.24;51.239;45.39;33.084;
43235.26;51.228;45.391;33.085;
43236.26;51.228;45.388;33.083;
43237.25;51.256;45.39;33.084;
43238.25;51.247;45.389;33.083;
43239.24;51.251;45.39;33.083;
43240.25;51.258;45.39;33.083;
43241.23;51.224;45.386;33.08;
43242.23;51.222;45.39;33.083;
43243.22;51.231;45.389;33.083;
43244.23;51.238;45.385;33.081;
43245.25;51.263;45.39;33.084;
43246.25;51.229;45.386;33.081;
43247.25;51.279;45.393;33.087;
43248.24;51.237;45.386;33.081;
43249.22;51.267;45.389;33.083;
43250.21;51.22;45.387;33.081;
43251.21;51.258;45.387;33.081;
43252.21;51.235;45.387;33.082;
43253.18;51.228;45.384;33.08;
43254.18;51.276;45.388;33.082;
43255.2;51.277;45.39;33.084;
43256.18;51.261;45.389;33.082;
43257.17;51.225;45.385;33.079;
43258.16;51.234;45.385;33.08;
43259.14;51.256;45.386;33.081;
43260.12;51.246;45.387;33.081;
43261.12;51.259;45.385;33.079;
43262.14;51.257;45.386;33.08;
43263.13;51.222;45.383;33.078;
43264.13;51.271;45.388;33.082;
43265.13;51.243;45.385;33.08;
43266.13;51.227;45.385;33.08;
43267.11;51.255;45.387;33.08;
43268.1;51.239;45.385;33.08;
43269.1;51.224;45.383;33.077;
43270.1;51.256;45.385;33.08;
43271.1;51.26;45.384;33.079;
43272.08;51.224;45.382;33.077;
43273.08;51.263;45.384;33.079;
