IDs:;240717_13_240712J;13_DNAJB6_00_130_uM;
16423.09;62.928;48.336;36.54
16424.09;62.95;48.335;36.539
16425.09;62.949;48.338;36.542
16426.08;62.919;48.338;36.541
16427.07;62.931;48.333;36.536
16428.07;62.921;48.333;36.537
16429.08;62.936;48.334;36.537
16430.09;62.939;48.332;36.536
16431.08;62.939;48.335;36.539
16432.06;62.961;48.336;36.54
16433.05;62.937;48.335;36.538
16434.04;62.91;48.334;36.537
16435.04;62.923;48.332;36.536
16436.06;62.936;48.334;36.538
16437.07;62.93;48.333;36.536
16438.06;62.914;48.333;36.536
16439.06;62.924;48.334;36.537
16440.05;62.932;48.332;36.536
16441.06;62.926;48.336;36.539
16442.04;62.922;48.333;36.536
16443.06;62.923;48.335;36.539
16444.05;62.932;48.334;36.537
16445.05;62.923;48.332;36.535
16446.05;62.939;48.333;36.536
16447.05;62.928;48.333;36.536
16448.05;62.93;48.332;36.535
16449.04;62.925;48.332;36.535
16450.01;62.919;48.332;36.535
16451.01;62.931;48.331;36.534
16452.02;62.93;48.33;36.534
16453.02;62.932;48.332;36.536
16454.02;62.915;48.333;36.537
16455.02;62.919;48.333;36.536
16456.01;62.924;48.33;36.534
16457.01;62.925;48.334;36.537
16458.02;62.917;48.332;36.535
16459.01;62.929;48.334;36.537
16460.02;62.913;48.332;36.535
16461;62.92;48.331;36.533
16461.99;62.924;48.33;36.534
16463;62.934;48.33;36.533
16463.99;62.918;48.332;36.535
16464.98;62.921;48.33;36.533
16465.97;62.9;48.33;36.533
16466.98;62.913;48.332;36.535
16467.96;62.921;48.329;36.532
16468.98;62.925;48.328;36.531
16470;62.932;48.327;36.531
16470.99;62.932;48.33;36.533
16471.99;62.935;48.33;36.534
16473;62.925;48.33;36.533
16474.02;62.917;48.329;36.533
16475.05;62.934;48.331;36.535
16476.04;62.931;48.332;36.535
16477.05;62.923;48.333;36.536
16478.05;62.92;48.33;36.532
16479.03;62.909;48.332;36.534
16480.04;62.914;48.331;36.534
16481.04;62.906;48.328;36.531
16482.04;62.911;48.33;36.533
16483.05;62.924;48.329;36.532
16484.04;62.91;48.331;36.533
16485.03;62.931;48.332;36.535
16486.02;62.922;48.332;36.535
16487.02;62.921;48.331;36.534
16488;62.913;48.331;36.534
16489;62.909;48.332;36.535
16489.98;62.91;48.332;36.536
16490.98;62.939;48.332;36.536
16491.96;62.928;48.33;36.534
16492.94;62.92;48.333;36.536
16493.94;62.89;48.331;36.534
16494.94;62.908;48.328;36.532
16495.94;62.913;48.333;36.536
16496.92;62.916;48.334;36.537
16497.93;62.92;48.335;36.538
16498.92;62.911;48.332;36.535
16499.91;62.919;48.331;36.534
16500.92;62.917;48.333;36.537
16501.93;62.918;48.332;36.535
16502.92;62.913;48.334;36.536
16503.91;62.884;48.334;36.536
16504.92;62.906;48.335;36.537
16505.93;62.912;48.335;36.538
16506.92;62.916;48.332;36.534
16507.92;62.898;48.334;36.536
16508.91;62.901;48.332;36.535
16509.92;62.928;48.331;36.534
16510.9;62.918;48.324;36.527
16511.9;62.935;48.331;36.534
16512.89;62.915;48.334;36.536
16513.89;62.951;48.335;36.538
16514.89;62.91;48.332;36.534
16515.89;62.911;48.332;36.534
16516.88;62.924;48.335;36.537
16517.89;62.896;48.335;36.537
16518.9;62.903;48.334;36.536
16519.89;62.894;48.331;36.534
16520.89;62.898;48.332;36.535
16521.89;62.933;48.332;36.535
16522.87;62.916;48.332;36.535
16523.87;62.917;48.333;36.535
16524.86;62.902;48.333;36.536
16525.84;62.907;48.33;36.534
16526.83;62.897;48.329;36.532
16527.84;62.929;48.327;36.53
16528.85;62.904;48.328;36.531
16529.84;62.879;48.329;36.532
16530.84;62.902;48.332;36.534
16531.83;62.904;48.33;36.532
16532.83;62.906;48.333;36.535
16533.81;62.907;48.334;36.536
16534.8;62.9;48.332;36.534
16535.82;62.892;48.334;36.536
16536.83;62.905;48.333;36.535
16537.83;62.9;48.331;36.534
16538.83;62.89;48.33;36.531
16539.81;62.912;48.328;36.53
16540.79;62.9;48.329;36.531
16541.8;62.907;48.33;36.532
16542.78;62.885;48.331;36.532
16543.79;62.903;48.331;36.533
16544.79;62.895;48.331;36.533
16545.79;62.897;48.328;36.531
16546.77;62.897;48.329;36.532
16547.8;62.901;48.327;36.53
16548.8;62.907;48.329;36.532
16549.8;62.895;48.328;36.53
16550.81;62.866;48.328;36.531
16551.81;62.89;48.328;36.53
16552.8;62.895;48.328;36.53
16553.81;62.9;48.327;36.529
16554.81;62.893;48.329;36.53
16555.8;62.891;48.33;36.531
16556.79;62.898;48.327;36.528
16557.78;62.885;48.33;36.531
16558.76;62.902;48.329;36.531
16559.76;62.855;48.332;36.532
16560.77;62.936;48.322;36.525
16561.79;62.898;48.325;36.527
16562.81;62.894;48.329;36.53
16563.81;62.888;48.326;36.528
16564.81;62.901;48.327;36.529
16565.8;62.908;48.327;36.529
16566.79;62.875;48.324;36.525
16567.8;62.897;48.324;36.526
16568.78;62.878;48.324;36.525
16569.78;62.88;48.322;36.523
16570.78;62.892;48.323;36.525
16571.78;62.882;48.324;36.526
16572.8;62.888;48.326;36.528
16573.78;62.894;48.325;36.526
16574.77;62.863;48.322;36.523
16575.76;62.869;48.321;36.523
16576.76;62.898;48.322;36.524
16577.76;62.892;48.321;36.523
16578.77;62.889;48.321;36.523
16579.78;62.881;48.319;36.522
16580.76;62.883;48.322;36.524
16581.75;62.871;48.324;36.525
16582.74;62.871;48.319;36.522
16583.73;62.892;48.323;36.525
16584.74;62.898;48.321;36.523
16585.74;62.863;48.322;36.524
16586.74;62.851;48.32;36.522
16587.73;62.873;48.318;36.52
16588.72;62.888;48.32;36.523
16589.72;62.889;48.31;36.513
16590.72;62.853;48.32;36.521
16591.73;62.884;48.319;36.52
16592.72;62.874;48.32;36.521
16593.73;62.9;48.312;36.516
16594.72;62.875;48.321;36.523
16595.73;62.828;48.321;36.521
16596.74;62.873;48.317;36.519
16597.74;62.895;48.318;36.519
16598.72;62.866;48.319;36.521
16599.7;62.888;48.319;36.521
16600.69;62.894;48.319;36.521
16601.69;62.849;48.315;36.517
16602.69;62.894;48.318;36.52
16603.67;62.87;48.317;36.519
16604.66;62.889;48.307;36.51
16605.65;62.849;48.319;36.52
16606.65;62.889;48.31;36.513
16607.67;62.858;48.319;36.52
16608.68;62.865;48.316;36.517
16609.68;62.869;48.318;36.519
16610.69;62.811;48.32;36.52
16611.71;62.874;48.32;36.521
16612.7;62.874;48.32;36.522
16613.69;62.849;48.318;36.519
16614.69;62.87;48.318;36.519
16615.68;62.907;48.31;36.512
16616.67;62.887;48.314;36.516
16617.66;62.861;48.314;36.516
16618.66;62.86;48.315;36.516
16619.66;62.86;48.314;36.516
16620.66;62.851;48.314;36.515
16621.68;62.866;48.315;36.516
16622.68;62.86;48.316;36.517
16623.69;62.856;48.313;36.514
16624.67;62.855;48.311;36.513
16625.66;62.862;48.313;36.515
16626.67;62.856;48.311;36.513
16627.66;62.864;48.309;36.511
16628.65;62.846;48.31;36.511
16629.64;62.862;48.313;36.514
16630.65;62.865;48.314;36.516
16631.64;62.838;48.313;36.514
16632.64;62.867;48.31;36.512
16633.65;62.868;48.314;36.515
16634.63;62.856;48.309;36.511
16635.63;62.838;48.309;36.511
16636.64;62.847;48.31;36.511
16637.65;62.873;48.312;36.514
16638.64;62.851;48.309;36.51
16639.64;62.882;48.305;36.507
16640.64;62.847;48.311;36.512
16641.62;62.846;48.311;36.512
16642.61;62.848;48.308;36.509
16643.59;62.849;48.307;36.508
16644.59;62.857;48.307;36.509
16645.59;62.876;48.31;36.511
16646.59;62.851;48.31;36.511
16647.59;62.863;48.308;36.51
16648.6;62.871;48.307;36.51
16649.61;62.862;48.307;36.508
16650.6;62.846;48.307;36.508
16651.59;62.849;48.308;36.509
16652.61;62.853;48.307;36.509
16653.61;62.86;48.307;36.509
16654.61;62.845;48.305;36.507
16655.61;62.851;48.303;36.505
16656.61;62.858;48.305;36.507
16657.6;62.854;48.308;36.509
16658.59;62.86;48.31;36.511
16659.59;62.831;48.305;36.506
16660.58;62.838;48.304;36.505
16661.58;62.858;48.308;36.509
16662.56;62.841;48.305;36.507
16663.56;62.836;48.304;36.505
16664.57;62.849;48.306;36.507
16665.56;62.851;48.31;36.51
16666.57;62.844;48.306;36.507
16667.56;62.843;48.306;36.507
16668.55;62.846;48.304;36.505
16669.54;62.833;48.303;36.504
16670.52;62.838;48.303;36.505
16671.53;62.829;48.3;36.501
16672.54;62.84;48.303;36.505
16673.54;62.827;48.302;36.503
16674.55;62.846;48.308;36.509
16675.55;62.831;48.304;36.505
16676.53;62.864;48.307;36.507
16677.51;62.857;48.303;36.505
16678.5;62.848;48.302;36.504
16679.51;62.83;48.299;36.5
16680.52;62.844;48.302;36.504
16681.53;62.85;48.303;36.503
16682.51;62.831;48.3;36.501
16683.54;62.841;48.301;36.502
16684.53;62.829;48.3;36.502
16685.53;62.832;48.302;36.503
16686.51;62.836;48.301;36.503
16687.51;62.837;48.303;36.504
16688.51;62.85;48.304;36.504
16689.53;62.82;48.303;36.503
16690.55;62.869;48.304;36.505
16691.54;62.848;48.305;36.506
16692.54;62.868;48.306;36.506
16693.55;62.838;48.305;36.505
16694.56;62.832;48.305;36.505
16695.56;62.845;48.307;36.508
16696.55;62.842;48.3;36.502
16697.54;62.847;48.301;36.502
16698.53;62.827;48.302;36.503
16699.5;62.833;48.3;36.501
16700.51;62.833;48.301;36.502
16701.5;62.817;48.303;36.504
16702.5;62.84;48.302;36.504
16703.5;62.819;48.302;36.502
16704.51;62.826;48.303;36.504
16705.5;62.848;48.302;36.504
16706.49;62.84;48.299;36.499
16707.48;62.84;48.3;36.5
16708.49;62.827;48.3;36.502
16709.5;62.839;48.302;36.504
16710.48;62.837;48.304;36.505
16711.47;62.833;48.307;36.508
16712.46;62.846;48.302;36.503
16713.47;62.832;48.304;36.504
16714.45;62.83;48.3;36.501
16715.46;62.829;48.301;36.502
16716.45;62.823;48.304;36.505
16717.47;62.822;48.304;36.505
16718.46;62.839;48.304;36.504
16719.46;62.838;48.299;36.5
16720.45;62.816;48.303;36.503
16721.44;62.834;48.305;36.506
16722.42;62.825;48.3;36.501
16723.43;62.815;48.299;36.5
16724.43;62.847;48.302;36.503
16725.44;62.833;48.303;36.503
16726.44;62.823;48.301;36.502
16727.46;62.816;48.304;36.504
16728.46;62.819;48.304;36.504
16729.46;62.84;48.298;36.499
16730.46;62.847;48.302;36.503
16731.46;62.821;48.301;36.502
16732.47;62.838;48.3;36.501
16733.45;62.822;48.3;36.501
16734.45;62.834;48.298;36.499
16735.44;62.807;48.298;36.498
16736.44;62.824;48.296;36.497
16737.42;62.827;48.299;36.499
16738.43;62.84;48.298;36.498
16739.44;62.82;48.294;36.495
16740.44;62.801;48.294;36.494
16741.41;62.806;48.293;36.494
16742.42;62.832;48.3;36.5
16743.43;62.814;48.295;36.495
16744.41;62.813;48.298;36.499
16745.4;62.818;48.299;36.499
16746.39;62.819;48.294;36.494
16747.38;62.817;48.295;36.496
16748.39;62.818;48.292;36.493
16749.39;62.822;48.296;36.496
16750.37;62.814;48.297;36.498
16751.38;62.811;48.298;36.498
16752.36;62.814;48.296;36.496
16753.35;62.815;48.296;36.496
16754.35;62.811;48.298;36.498
16755.36;62.793;48.293;36.494
16756.38;62.82;48.295;36.495
16757.35;62.822;48.294;36.494
16758.35;62.818;48.292;36.493
16759.34;62.813;48.294;36.495
16760.33;62.811;48.296;36.496
16761.33;62.806;48.295;36.495
16762.35;62.798;48.296;36.496
16763.34;62.823;48.298;36.498
16764.33;62.814;48.29;36.491
16765.32;62.81;48.295;36.496
16766.33;62.827;48.296;36.497
16767.33;62.807;48.294;36.494
16768.34;62.822;48.293;36.494
16769.32;62.821;48.292;36.493
16770.33;62.806;48.295;36.495
16771.31;62.812;48.291;36.492
16772.3;62.82;48.296;36.496
16773.3;62.807;48.297;36.497
16774.3;62.787;48.288;36.489
16775.27;62.824;48.292;36.493
16776.29;62.801;48.291;36.491
16777.31;62.829;48.294;36.494
16778.3;62.802;48.292;36.492
16779.3;62.804;48.291;36.492
16780.3;62.828;48.294;36.494
16781.3;62.824;48.293;36.493
16782.31;62.804;48.293;36.493
16783.32;62.793;48.295;36.495
16784.34;62.8;48.291;36.491
16785.35;62.829;48.29;36.49
16786.35;62.799;48.29;36.49
16787.34;62.813;48.291;36.491
16788.34;62.804;48.295;36.495
16789.33;62.811;48.289;36.489
16790.33;62.815;48.292;36.492
16791.33;62.816;48.293;36.493
16792.33;62.804;48.291;36.491
16793.33;62.808;48.29;36.491
16794.32;62.794;48.289;36.49
16795.33;62.827;48.291;36.491
16796.31;62.793;48.287;36.487
16797.29;62.801;48.289;36.489
16798.29;62.809;48.287;36.488
16799.3;62.789;48.29;36.49
16800.29;62.808;48.286;36.486
16801.3;62.805;48.289;36.488
16802.29;62.792;48.289;36.488
16803.29;62.796;48.287;36.486
16804.29;62.807;48.287;36.487
16805.28;62.799;48.286;36.487
16806.27;62.772;48.284;36.484
16807.27;62.797;48.286;36.486
16808.27;62.77;48.283;36.482
16809.29;62.805;48.283;36.484
16810.27;62.791;48.282;36.482
16811.27;62.792;48.281;36.482
16812.25;62.8;48.282;36.482
16813.26;62.784;48.282;36.482
16814.28;62.792;48.28;36.481
16815.27;62.786;48.282;36.483
16816.27;62.79;48.282;36.482
16817.28;62.803;48.28;36.48
16818.29;62.801;48.282;36.483
16819.27;62.787;48.287;36.487
16820.26;62.802;48.282;36.482
16821.28;62.796;48.281;36.481
16822.27;62.793;48.278;36.479
16823.27;62.783;48.28;36.48
16824.28;62.775;48.278;36.479
16825.29;62.774;48.281;36.48
16826.3;62.79;48.28;36.48
16827.28;62.785;48.284;36.483
16828.27;62.774;48.279;36.479
16829.27;62.786;48.278;36.478
16830.25;62.774;48.277;36.477
16831.25;62.78;48.278;36.478
16832.24;62.784;48.282;36.482
16833.21;62.791;48.285;36.485
16834.23;62.787;48.284;36.483
16835.23;62.782;48.281;36.481
16836.24;62.784;48.284;36.484
16837.25;62.782;48.28;36.479
16838.25;62.769;48.285;36.484
16839.25;62.762;48.281;36.481
16840.26;62.779;48.281;36.48
16841.24;62.777;48.282;36.481
16842.24;62.789;48.282;36.482
16843.21;62.786;48.282;36.482
16844.22;62.777;48.284;36.483
16845.21;62.788;48.283;36.483
16846.21;62.797;48.279;36.48
16847.21;62.747;48.278;36.477
16848.21;62.776;48.277;36.477
16849.22;62.787;48.28;36.48
16850.2;62.781;48.283;36.482
16851.18;62.766;48.277;36.477
16852.18;62.771;48.279;36.478
16853.17;62.787;48.282;36.482
16854.16;62.783;48.282;36.481
16855.18;62.774;48.28;36.48
16856.18;62.777;48.281;36.481
16857.17;62.783;48.28;36.479
16858.16;62.769;48.282;36.481
16859.14;62.776;48.282;36.481
16860.14;62.782;48.282;36.481
16861.13;62.77;48.28;36.479
16862.13;62.775;48.28;36.479
16863.13;62.767;48.275;36.474
16864.12;62.76;48.278;36.477
16865.12;62.79;48.277;36.477
16866.12;62.773;48.276;36.475
16867.12;62.791;48.28;36.48
16868.12;62.777;48.28;36.48
16869.13;62.78;48.28;36.48
16870.11;62.763;48.277;36.476
16871.09;62.777;48.279;36.478
16872.09;62.775;48.277;36.477
16873.08;62.776;48.278;36.477
16874.08;62.773;48.279;36.478
16875.08;62.765;48.278;36.477
16876.06;62.769;48.278;36.477
16877.07;62.754;48.273;36.471
16878.07;62.765;48.277;36.476
16879.06;62.782;48.283;36.482
16880.06;62.763;48.275;36.474
16881.07;62.769;48.275;36.475
16882.09;62.759;48.275;36.474
16883.08;62.76;48.276;36.476
16884.07;62.746;48.276;36.475
16885.06;62.769;48.277;36.477
16886.06;62.764;48.276;36.475
16887.06;62.767;48.273;36.473
16888.07;62.777;48.277;36.476
16889.07;62.767;48.275;36.474
16890.07;62.761;48.276;36.475
16891.06;62.797;48.278;36.477
16892.04;62.763;48.275;36.475
16893.04;62.753;48.276;36.475
16894.05;62.77;48.278;36.477
16895.06;62.75;48.273;36.473
16896.05;62.755;48.275;36.474
16897.05;62.759;48.276;36.475
16898.05;62.762;48.276;36.476
16899.03;62.753;48.276;36.475
16900.03;62.786;48.277;36.477
16901.02;62.76;48.274;36.473
16902.01;62.787;48.278;36.477
16902.98;62.764;48.277;36.476
16903.97;62.759;48.274;36.473
16904.97;62.763;48.275;36.474
16905.96;62.752;48.277;36.476
16906.95;62.752;48.278;36.477
16907.94;62.769;48.274;36.473
16908.95;62.766;48.274;36.474
16909.95;62.779;48.273;36.473
16910.94;62.757;48.272;36.471
16911.93;62.767;48.275;36.474
16912.93;62.766;48.276;36.475
16913.9;62.758;48.276;36.474
16914.91;62.762;48.273;36.473
16915.93;62.755;48.274;36.472
16916.94;62.748;48.276;36.475
16917.96;62.764;48.272;36.471
16918.96;62.759;48.276;36.475
16919.96;62.738;48.274;36.472
16920.95;62.756;48.273;36.473
16921.94;62.758;48.273;36.472
16922.94;62.754;48.273;36.471
16923.93;62.76;48.272;36.471
16924.94;62.753;48.27;36.469
16925.92;62.749;48.271;36.469
16926.92;62.772;48.272;36.472
16927.93;62.762;48.271;36.47
16928.91;62.748;48.268;36.468
16929.91;62.761;48.27;36.469
16930.91;62.757;48.268;36.468
16931.92;62.754;48.271;36.47
16932.9;62.75;48.268;36.467
16933.91;62.742;48.271;36.47
16934.92;62.753;48.27;36.47
16935.92;62.751;48.269;36.468
16936.92;62.742;48.27;36.469
16937.92;62.739;48.271;36.469
16938.93;62.743;48.27;36.47
16939.95;62.747;48.271;36.469
16940.95;62.77;48.27;36.47
16941.95;62.748;48.268;36.467
16942.96;62.752;48.27;36.469
16943.94;62.759;48.27;36.469
16944.93;62.758;48.266;36.465
16945.94;62.73;48.267;36.466
16946.95;62.748;48.265;36.464
16947.96;62.745;48.269;36.468
16948.94;62.742;48.265;36.463
16949.93;62.743;48.268;36.467
16950.91;62.735;48.27;36.469
16951.91;62.747;48.27;36.469
16952.9;62.757;48.267;36.466
16953.9;62.755;48.271;36.469
16954.9;62.737;48.269;36.467
16955.91;62.721;48.269;36.467
16956.91;62.753;48.27;36.469
16957.9;62.736;48.267;36.466
16958.89;62.731;48.269;36.468
16959.89;62.749;48.269;36.468
16960.89;62.728;48.266;36.465
16961.88;62.735;48.268;36.466
16962.87;62.73;48.268;36.467
16963.87;62.738;48.267;36.466
16964.85;62.74;48.267;36.466
16965.87;62.738;48.267;36.466
16966.88;62.727;48.266;36.465
16967.86;62.736;48.266;36.465
16968.86;62.728;48.266;36.464
16969.86;62.738;48.267;36.465
16970.85;62.749;48.267;36.465
16971.86;62.725;48.265;36.463
16972.86;62.728;48.265;36.463
16973.85;62.729;48.265;36.463
16974.84;62.719;48.263;36.461
16975.83;62.739;48.269;36.467
16976.83;62.739;48.267;36.465
16977.84;62.737;48.267;36.465
16978.86;62.715;48.264;36.462
16979.86;62.737;48.266;36.465
16980.87;62.721;48.265;36.463
16981.87;62.752;48.264;36.464
16982.89;62.756;48.268;36.466
16983.9;62.72;48.272;36.469
16984.9;62.739;48.266;36.464
16985.9;62.749;48.267;36.466
16986.91;62.729;48.266;36.464
16987.9;62.738;48.263;36.462
16988.89;62.736;48.267;36.466
16989.88;62.716;48.27;36.467
16990.87;62.731;48.264;36.463
16991.86;62.722;48.266;36.465
16992.86;62.725;48.266;36.464
16993.87;62.723;48.263;36.462
16994.86;62.725;48.258;36.458
16995.84;62.73;48.263;36.461
16996.83;62.714;48.263;36.461
16997.82;62.725;48.264;36.462
16998.83;62.721;48.262;36.46
16999.83;62.741;48.267;36.465
17000.82;62.715;48.264;36.462
17001.82;62.732;48.263;36.462
17002.82;62.731;48.266;36.464
17003.81;62.731;48.265;36.463
17004.8;62.721;48.264;36.462
17005.8;62.711;48.264;36.461
17006.8;62.712;48.262;36.459
17007.81;62.74;48.264;36.462
17008.81;62.725;48.261;36.458
17009.8;62.741;48.261;36.459
17010.79;62.717;48.262;36.46
17011.78;62.723;48.26;36.458
17012.78;62.717;48.261;36.458
17013.79;62.744;48.262;36.46
17014.8;62.725;48.261;36.459
17015.78;62.723;48.26;36.458
17016.78;62.716;48.261;36.459
17017.78;62.722;48.26;36.458
17018.76;62.713;48.258;36.456
17019.75;62.727;48.26;36.458
17020.74;62.712;48.26;36.458
17021.74;62.717;48.262;36.459
17022.73;62.715;48.262;36.46
17023.72;62.699;48.259;36.458
17024.72;62.711;48.256;36.454
17025.71;62.721;48.259;36.457
17026.7;62.716;48.259;36.458
17027.7;62.711;48.26;36.458
17028.7;62.716;48.259;36.457
17029.69;62.704;48.258;36.456
17030.66;62.701;48.257;36.454
17031.65;62.717;48.259;36.457
17032.65;62.722;48.259;36.457
17033.65;62.697;48.256;36.454
17034.66;62.717;48.257;36.455
17035.65;62.721;48.256;36.455
17036.65;62.719;48.26;36.458
17037.66;62.705;48.257;36.456
17038.67;62.71;48.256;36.455
17039.65;62.706;48.256;36.455
17040.65;62.712;48.257;36.455
17041.64;62.7;48.257;36.455
17042.65;62.721;48.258;36.456
17043.65;62.706;48.254;36.452
17044.64;62.721;48.258;36.456
17045.64;62.703;48.257;36.455
17046.64;62.689;48.257;36.455
17047.63;62.702;48.256;36.454
17048.63;62.725;48.258;36.455
17049.63;62.679;48.256;36.453
17050.63;62.699;48.257;36.455
17051.61;62.695;48.254;36.453
17052.6;62.703;48.255;36.453
17053.6;62.714;48.257;36.455
17054.58;62.707;48.259;36.457
17055.59;62.711;48.256;36.453
17056.59;62.695;48.257;36.455
17057.58;62.718;48.258;36.456
17058.58;62.711;48.257;36.454
17059.6;62.7;48.254;36.451
17060.61;62.71;48.255;36.453
17061.6;62.694;48.257;36.454
17062.6;62.684;48.257;36.455
17063.58;62.705;48.256;36.453
17064.57;62.7;48.256;36.454
17065.56;62.705;48.255;36.452
17066.57;62.717;48.257;36.454
17067.54;62.705;48.258;36.456
17068.53;62.691;48.257;36.455
17069.51;62.683;48.253;36.451
17070.51;62.701;48.255;36.453
17071.51;62.687;48.255;36.453
17072.52;62.687;48.256;36.454
17073.53;62.706;48.255;36.453
