IDs:;240716_12_240712J;12_DNAJB6_00_130_uM;
Concentration [uM]:;0.13;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
20798.67;59.409;46.603;34.763
20799.66;59.403;46.603;34.762
20800.66;59.4;46.603;34.763
20801.66;59.41;46.602;34.762
20802.68;59.413;46.603;34.762
20803.69;59.412;46.602;34.761
20804.72;59.399;46.604;34.764
20805.72;59.448;46.605;34.764
20806.73;59.418;46.602;34.762
20807.73;59.4;46.604;34.763
20808.72;59.392;46.605;34.764
20809.73;59.404;46.602;34.762
20810.74;59.392;46.603;34.763
20811.73;59.398;46.601;34.76
20812.73;59.403;46.602;34.761
20813.72;59.419;46.601;34.76
20814.73;59.406;46.6;34.759
20815.73;59.404;46.601;34.761
20816.72;59.407;46.599;34.759
20817.71;59.405;46.6;34.76
20818.72;59.391;46.601;34.761
20819.72;59.415;46.598;34.758
20820.71;59.455;46.603;34.762
20821.71;59.405;46.598;34.758
20822.71;59.398;46.598;34.758
20823.7;59.405;46.596;34.756
20824.7;59.404;46.595;34.755
20825.71;59.415;46.596;34.756
20826.69;59.402;46.596;34.755
20827.7;59.405;46.595;34.755
20828.71;59.41;46.594;34.754
20829.7;59.406;46.593;34.753
20830.7;59.398;46.596;34.756
20831.71;59.414;46.594;34.754
20832.7;59.402;46.595;34.755
20833.7;59.403;46.592;34.751
20834.71;59.41;46.593;34.754
20835.72;59.416;46.592;34.752
20836.7;59.407;46.593;34.752
20837.7;59.443;46.597;34.756
20838.7;59.418;46.591;34.751
20839.71;59.415;46.593;34.754
20840.73;59.409;46.593;34.753
20841.74;59.406;46.592;34.752
20842.74;59.402;46.593;34.753
20843.74;59.41;46.593;34.753
20844.74;59.409;46.591;34.751
20845.74;59.409;46.592;34.752
20846.74;59.409;46.591;34.751
20847.75;59.413;46.59;34.751
20848.76;59.41;46.589;34.75
20849.74;59.415;46.591;34.752
20850.73;59.404;46.592;34.751
20851.73;59.41;46.587;34.747
20852.72;59.413;46.589;34.749
20853.72;59.41;46.589;34.75
20854.72;59.413;46.588;34.748
20855.7;59.407;46.588;34.749
20856.69;59.407;46.591;34.751
20857.66;59.416;46.588;34.748
20858.65;59.413;46.587;34.747
20859.64;59.416;46.586;34.747
20860.65;59.411;46.59;34.75
20861.65;59.397;46.59;34.749
20862.65;59.412;46.59;34.75
20863.63;59.404;46.589;34.749
20864.63;59.41;46.587;34.748
20865.64;59.417;46.588;34.749
20866.64;59.408;46.586;34.746
20867.63;59.421;46.587;34.748
20868.65;59.396;46.588;34.748
20869.64;59.409;46.586;34.747
20870.64;59.415;46.586;34.746
20871.64;59.417;46.585;34.745
20872.64;59.412;46.586;34.747
20873.66;59.416;46.585;34.746
20874.66;59.419;46.586;34.747
20875.65;59.418;46.585;34.745
20876.65;59.41;46.586;34.747
20877.66;59.412;46.584;34.745
20878.67;59.415;46.585;34.746
20879.66;59.411;46.583;34.744
20880.64;59.414;46.584;34.745
20881.64;59.451;46.587;34.747
20882.64;59.409;46.584;34.745
20883.64;59.407;46.584;34.745
20884.66;59.413;46.583;34.744
20885.64;59.41;46.582;34.743
20886.63;59.411;46.583;34.744
20887.62;59.412;46.584;34.745
20888.61;59.407;46.584;34.745
20889.63;59.41;46.584;34.745
20890.62;59.412;46.583;34.744
20891.62;59.411;46.583;34.744
20892.62;59.415;46.58;34.74
20893.62;59.412;46.582;34.743
20894.61;59.415;46.582;34.743
20895.6;59.415;46.581;34.741
20896.6;59.414;46.58;34.741
20897.6;59.406;46.581;34.742
20898.58;59.411;46.581;34.742
20899.57;59.408;46.581;34.741
20900.55;59.406;46.582;34.742
20901.56;59.408;46.581;34.742
20902.56;59.415;46.58;34.741
20903.55;59.411;46.582;34.742
20904.53;59.404;46.581;34.741
20905.52;59.418;46.579;34.74
20906.53;59.422;46.579;34.741
20907.51;59.403;46.58;34.741
20908.5;59.41;46.577;34.738
20909.49;59.411;46.578;34.739
20910.49;59.409;46.579;34.74
20911.49;59.417;46.575;34.735
20912.49;59.417;46.575;34.737
20913.49;59.407;46.575;34.736
20914.49;59.405;46.578;34.738
20915.47;59.413;46.577;34.738
20916.47;59.409;46.575;34.736
20917.49;59.417;46.576;34.737
20918.49;59.416;46.575;34.735
20919.49;59.402;46.577;34.738
20920.51;59.417;46.575;34.736
20921.52;59.417;46.575;34.736
20922.51;59.411;46.573;34.735
20923.49;59.413;46.572;34.733
20924.51;59.451;46.578;34.738
20925.53;59.416;46.577;34.738
20926.54;59.409;46.574;34.735
20927.53;59.416;46.574;34.735
20928.52;59.405;46.574;34.735
20929.51;59.412;46.574;34.735
20930.52;59.417;46.575;34.736
20931.49;59.419;46.574;34.736
20932.51;59.418;46.575;34.736
20933.5;59.418;46.573;34.735
20934.5;59.41;46.574;34.735
20935.48;59.411;46.574;34.735
20936.5;59.41;46.572;34.733
20937.49;59.413;46.572;34.733
20938.48;59.415;46.574;34.736
20939.48;59.412;46.572;34.733
20940.47;59.415;46.572;34.733
20941.47;59.412;46.572;34.733
20942.45;59.405;46.571;34.732
20943.45;59.44;46.573;34.733
20944.44;59.406;46.572;34.733
20945.43;59.411;46.571;34.732
20946.43;59.412;46.568;34.729
20947.44;59.412;46.569;34.731
20948.43;59.41;46.567;34.728
20949.43;59.409;46.569;34.73
20950.41;59.412;46.568;34.729
20951.42;59.409;46.568;34.729
20952.4;59.408;46.569;34.731
20953.39;59.401;46.57;34.731
20954.39;59.406;46.568;34.729
20955.39;59.409;46.568;34.73
20956.38;59.399;46.569;34.731
20957.37;59.405;46.567;34.728
20958.36;59.394;46.567;34.728
20959.37;59.409;46.569;34.73
20960.37;59.42;46.568;34.73
20961.36;59.409;46.568;34.73
20962.35;59.405;46.567;34.728
20963.35;59.414;46.566;34.728
20964.36;59.421;46.566;34.728
20965.33;59.403;46.564;34.726
20966.32;59.413;46.565;34.727
20967.34;59.409;46.566;34.728
20968.34;59.412;46.565;34.727
20969.33;59.417;46.566;34.728
20970.34;59.411;46.565;34.726
20971.34;59.411;46.566;34.728
20972.35;59.409;46.565;34.727
20973.34;59.412;46.566;34.728
20974.35;59.396;46.566;34.727
20975.34;59.404;46.565;34.727
20976.33;59.401;46.566;34.727
20977.33;59.408;46.566;34.728
20978.31;59.405;46.566;34.727
20979.29;59.41;46.565;34.726
20980.28;59.398;46.567;34.729
20981.29;59.414;46.565;34.728
20982.28;59.407;46.565;34.726
20983.27;59.41;46.565;34.727
20984.27;59.4;46.563;34.725
20985.27;59.391;46.565;34.727
20986.24;59.406;46.563;34.726
20987.23;59.408;46.563;34.725
20988.22;59.401;46.564;34.726
20989.21;59.41;46.563;34.725
20990.22;59.405;46.564;34.725
20991.2;59.404;46.563;34.724
20992.19;59.41;46.56;34.723
20993.2;59.408;46.56;34.722
20994.19;59.413;46.561;34.723
20995.21;59.413;46.56;34.722
20996.22;59.445;46.564;34.726
20997.2;59.411;46.56;34.723
20998.21;59.403;46.56;34.722
20999.2;59.402;46.559;34.721
21000.19;59.406;46.561;34.724
21001.2;59.409;46.56;34.722
21002.19;59.398;46.56;34.722
21003.18;59.41;46.557;34.719
21004.18;59.406;46.558;34.72
21005.19;59.406;46.556;34.718
21006.19;59.398;46.558;34.72
21007.2;59.404;46.557;34.719
21008.19;59.396;46.555;34.718
21009.17;59.399;46.556;34.718
21010.16;59.404;46.557;34.719
21011.16;59.407;46.554;34.717
21012.16;59.409;46.556;34.718
21013.15;59.396;46.555;34.717
21014.14;59.402;46.555;34.718
21015.14;59.406;46.555;34.718
21016.14;59.399;46.555;34.717
21017.13;59.398;46.554;34.716
21018.16;59.394;46.553;34.716
21019.16;59.402;46.554;34.717
21020.15;59.403;46.554;34.716
21021.15;59.438;46.555;34.716
21022.13;59.397;46.552;34.714
21023.13;59.436;46.556;34.718
21024.14;59.399;46.553;34.715
21025.13;59.401;46.553;34.716
21026.12;59.401;46.554;34.716
21027.12;59.401;46.553;34.716
21028.12;59.397;46.556;34.718
21029.11;59.405;46.553;34.715
21030.1;59.408;46.554;34.716
21031.11;59.399;46.555;34.717
21032.11;59.402;46.553;34.715
21033.12;59.398;46.552;34.715
21034.11;59.402;46.551;34.713
21035.11;59.4;46.553;34.715
21036.1;59.4;46.552;34.714
21037.11;59.398;46.55;34.713
21038.12;59.395;46.551;34.713
21039.1;59.441;46.552;34.714
21040.12;59.431;46.554;34.716
21041.12;59.395;46.552;34.714
21042.12;59.399;46.553;34.716
21043.12;59.392;46.552;34.713
21044.13;59.398;46.552;34.714
21045.11;59.401;46.552;34.716
21046.09;59.404;46.553;34.715
21047.08;59.393;46.552;34.714
21048.08;59.394;46.551;34.713
21049.08;59.398;46.551;34.713
21050.09;59.404;46.551;34.713
21051.09;59.396;46.55;34.712
21052.09;59.392;46.551;34.714
21053.09;59.4;46.551;34.713
21054.09;59.4;46.551;34.713
21055.07;59.397;46.551;34.714
21056.08;59.395;46.55;34.712
21057.08;59.395;46.552;34.714
21058.06;59.395;46.549;34.712
21059.04;59.399;46.549;34.711
21060.04;59.394;46.547;34.71
21061.04;59.407;46.55;34.713
21062.02;59.414;46.549;34.713
21063.01;59.399;46.547;34.71
21064.02;59.389;46.548;34.711
21065;59.398;46.548;34.711
21066;59.4;46.547;34.709
21066.99;59.403;46.546;34.71
21068;59.391;46.548;34.71
21068.99;59.394;46.547;34.709
21069.98;59.397;46.55;34.713
21070.99;59.398;46.548;34.711
21071.97;59.396;46.548;34.71
21072.96;59.396;46.548;34.711
21073.98;59.387;46.546;34.708
21074.98;59.394;46.548;34.711
21075.98;59.388;46.547;34.709
21077;59.391;46.548;34.711
21078.01;59.399;46.547;34.71
21079.01;59.43;46.551;34.713
21080.02;59.404;46.548;34.71
21081.03;59.39;46.546;34.709
21082.01;59.392;46.544;34.707
21083;59.386;46.548;34.71
21083.99;59.394;46.547;34.709
21085.02;59.393;46.548;34.71
21086.01;59.393;46.545;34.708
21087.02;59.389;46.544;34.707
21088;59.387;46.545;34.708
21089;59.392;46.545;34.708
21089.99;59.397;46.543;34.706
21091;59.394;46.544;34.708
21092;59.398;46.544;34.707
21092.99;59.389;46.545;34.708
21093.99;59.405;46.543;34.707
21094.97;59.392;46.543;34.706
21095.96;59.382;46.542;34.704
21096.93;59.381;46.543;34.705
21097.94;59.391;46.542;34.705
21098.94;59.432;46.544;34.706
21099.95;59.392;46.543;34.706
21100.94;59.394;46.541;34.704
21101.95;59.387;46.542;34.705
21102.96;59.381;46.543;34.705
21103.95;59.394;46.543;34.706
21104.95;59.394;46.54;34.703
21105.95;59.393;46.542;34.705
21106.94;59.39;46.541;34.704
21107.93;59.384;46.541;34.704
21108.92;59.381;46.54;34.703
21109.92;59.386;46.54;34.704
21110.92;59.394;46.538;34.702
21111.93;59.39;46.54;34.703
21112.94;59.385;46.54;34.703
21113.92;59.376;46.539;34.702
21114.91;59.368;46.54;34.703
21115.9;59.388;46.536;34.7
21116.9;59.388;46.54;34.703
21117.91;59.392;46.539;34.702
21118.9;59.383;46.539;34.702
21119.89;59.386;46.54;34.702
21120.89;59.387;46.538;34.701
21121.89;59.387;46.536;34.7
21122.88;59.384;46.538;34.702
21123.87;59.378;46.536;34.699
21124.85;59.379;46.536;34.7
21125.84;59.393;46.537;34.7
21126.83;59.389;46.537;34.701
21127.82;59.389;46.534;34.698
21128.83;59.388;46.537;34.7
21129.82;59.379;46.536;34.7
21130.81;59.379;46.536;34.699
21131.81;59.378;46.537;34.7
21132.8;59.388;46.537;34.7
21133.8;59.382;46.537;34.7
21134.8;59.388;46.536;34.7
21135.77;59.377;46.536;34.7
21136.77;59.377;46.536;34.699
21137.76;59.386;46.536;34.7
21138.76;59.388;46.536;34.7
21139.77;59.389;46.535;34.698
21140.77;59.383;46.535;34.699
21141.79;59.394;46.535;34.699
21142.79;59.386;46.537;34.7
21143.79;59.387;46.534;34.698
21144.77;59.389;46.536;34.699
21145.76;59.382;46.537;34.7
21146.78;59.386;46.536;34.699
21147.78;59.384;46.536;34.699
21148.78;59.37;46.533;34.697
21149.78;59.383;46.535;34.699
21150.78;59.368;46.534;34.697
21151.79;59.387;46.534;34.698
21152.81;59.378;46.536;34.699
21153.83;59.374;46.535;34.698
21154.82;59.39;46.535;34.699
21155.85;59.374;46.534;34.697
21156.84;59.391;46.535;34.699
21157.84;59.379;46.534;34.697
21158.83;59.382;46.534;34.697
21159.81;59.384;46.537;34.7
21160.81;59.38;46.536;34.699
21161.79;59.392;46.533;34.697
21162.78;59.386;46.533;34.697
21163.76;59.375;46.533;34.697
21164.76;59.383;46.532;34.696
21165.77;59.381;46.532;34.696
21166.77;59.377;46.533;34.697
21167.76;59.391;46.531;34.695
21168.77;59.38;46.534;34.697
21169.77;59.371;46.532;34.695
21170.77;59.379;46.532;34.695
21171.78;59.405;46.534;34.697
21172.79;59.377;46.534;34.698
21173.79;59.381;46.531;34.695
21174.78;59.377;46.533;34.697
21175.78;59.385;46.533;34.697
21176.78;59.369;46.532;34.695
21177.79;59.383;46.533;34.696
21178.8;59.419;46.533;34.696
21179.79;59.38;46.532;34.695
21180.79;59.385;46.531;34.695
21181.79;59.383;46.531;34.695
21182.8;59.376;46.531;34.694
21183.78;59.383;46.529;34.693
21184.78;59.378;46.531;34.695
21185.78;59.372;46.529;34.692
21186.79;59.375;46.53;34.694
21187.79;59.371;46.529;34.692
21188.8;59.366;46.53;34.693
21189.78;59.381;46.532;34.695
21190.8;59.376;46.531;34.694
21191.78;59.38;46.531;34.695
21192.81;59.373;46.529;34.693
21193.81;59.375;46.528;34.692
21194.81;59.365;46.527;34.691
21195.81;59.379;46.529;34.693
21196.81;59.371;46.527;34.691
21197.8;59.376;46.528;34.693
21198.8;59.373;46.528;34.692
21199.77;59.377;46.525;34.689
21200.78;59.369;46.527;34.691
21201.77;59.37;46.526;34.69
21202.79;59.37;46.527;34.691
21203.79;59.363;46.526;34.689
21204.79;59.368;46.525;34.689
21205.79;59.374;46.525;34.689
21206.77;59.374;46.526;34.69
21207.78;59.373;46.524;34.688
21208.76;59.367;46.524;34.688
21209.75;59.381;46.524;34.688
21210.76;59.371;46.524;34.688
21211.75;59.373;46.524;34.688
21212.74;59.364;46.525;34.689
21213.74;59.369;46.525;34.688
21214.75;59.402;46.526;34.689
21215.76;59.374;46.524;34.687
21216.78;59.374;46.522;34.686
21217.77;59.377;46.523;34.687
21218.76;59.371;46.525;34.689
21219.77;59.361;46.524;34.687
21220.79;59.372;46.52;34.684
21221.78;59.372;46.523;34.687
21222.77;59.368;46.523;34.687
21223.77;59.365;46.523;34.686
21224.78;59.371;46.522;34.687
21225.78;59.366;46.522;34.686
21226.79;59.37;46.523;34.687
21227.8;59.374;46.521;34.685
21228.79;59.358;46.523;34.687
21229.78;59.369;46.521;34.686
21230.77;59.367;46.52;34.684
21231.76;59.361;46.521;34.685
21232.76;59.366;46.522;34.686
21233.76;59.374;46.518;34.682
21234.75;59.367;46.52;34.684
21235.73;59.361;46.519;34.683
21236.73;59.365;46.518;34.682
21237.74;59.365;46.519;34.684
21238.73;59.365;46.516;34.68
21239.73;59.363;46.519;34.683
21240.73;59.366;46.519;34.684
21241.74;59.36;46.518;34.682
21242.73;59.367;46.517;34.681
21243.73;59.367;46.515;34.679
21244.74;59.364;46.517;34.681
21245.74;59.357;46.515;34.68
21246.72;59.363;46.515;34.679
21247.71;59.358;46.518;34.682
21248.71;59.365;46.515;34.679
21249.72;59.361;46.517;34.681
21250.71;59.364;46.514;34.679
21251.72;59.366;46.516;34.681
21252.73;59.365;46.515;34.68
21253.75;59.365;46.516;34.68
21254.74;59.354;46.517;34.681
21255.74;59.356;46.515;34.679
21256.72;59.357;46.515;34.679
21257.7;59.363;46.515;34.68
21258.71;59.359;46.512;34.677
21259.73;59.352;46.513;34.678
21260.72;59.355;46.512;34.676
21261.72;59.366;46.515;34.679
21262.7;59.354;46.515;34.68
21263.68;59.349;46.513;34.677
21264.67;59.357;46.512;34.677
21265.66;59.361;46.513;34.677
21266.65;59.352;46.513;34.677
21267.64;59.355;46.513;34.678
21268.64;59.365;46.514;34.678
21269.63;59.367;46.513;34.679
21270.62;59.353;46.511;34.676
21271.61;59.347;46.511;34.676
21272.6;59.4;46.514;34.678
21273.6;59.358;46.512;34.676
21274.6;59.366;46.51;34.675
21275.6;59.358;46.511;34.676
21276.59;59.366;46.51;34.675
21277.59;59.362;46.51;34.675
21278.58;59.368;46.512;34.677
21279.58;59.351;46.511;34.675
21280.56;59.361;46.509;34.674
21281.55;59.36;46.511;34.675
21282.56;59.357;46.509;34.674
21283.54;59.354;46.51;34.675
21284.54;59.355;46.512;34.676
21285.51;59.402;46.514;34.678
21286.49;59.362;46.509;34.674
21287.51;59.358;46.509;34.675
21288.51;59.358;46.506;34.671
21289.52;59.355;46.509;34.674
21290.53;59.361;46.509;34.673
21291.52;59.343;46.51;34.674
21292.52;59.368;46.508;34.673
21293.53;59.35;46.51;34.675
21294.51;59.356;46.507;34.672
21295.5;59.349;46.508;34.673
21296.5;59.352;46.507;34.671
21297.5;59.362;46.507;34.672
21298.51;59.357;46.507;34.673
21299.52;59.363;46.506;34.672
21300.5;59.353;46.507;34.672
21301.48;59.349;46.507;34.672
21302.48;59.361;46.507;34.672
21303.49;59.353;46.506;34.67
21304.5;59.361;46.506;34.671
21305.49;59.367;46.507;34.672
21306.48;59.355;46.507;34.671
21307.49;59.365;46.506;34.671
21308.49;59.353;46.508;34.673
21309.48;59.358;46.507;34.672
21310.48;59.394;46.508;34.672
21311.48;59.35;46.507;34.672
21312.49;59.353;46.507;34.672
21313.49;59.353;46.506;34.671
21314.5;59.35;46.506;34.67
21315.49;59.351;46.505;34.67
21316.5;59.356;46.506;34.671
21317.48;59.352;46.505;34.671
21318.48;59.357;46.506;34.671
21319.48;59.363;46.506;34.671
21320.47;59.351;46.505;34.67
21321.48;59.359;46.505;34.67
21322.47;59.358;46.505;34.67
21323.46;59.356;46.503;34.668
21324.46;59.358;46.504;34.669
21325.46;59.347;46.504;34.669
21326.45;59.357;46.505;34.67
21327.44;59.362;46.505;34.67
21328.43;59.359;46.504;34.669
21329.43;59.356;46.504;34.669
21330.43;59.349;46.507;34.672
21331.44;59.351;46.503;34.668
21332.42;59.354;46.503;34.668
21333.41;59.351;46.505;34.67
21334.4;59.357;46.502;34.667
21335.39;59.353;46.505;34.67
21336.39;59.339;46.505;34.67
21337.39;59.352;46.503;34.667
21338.38;59.359;46.505;34.67
21339.37;59.357;46.503;34.668
21340.37;59.349;46.502;34.667
21341.37;59.355;46.503;34.668
21342.37;59.353;46.503;34.668
21343.37;59.355;46.501;34.667
21344.38;59.353;46.501;34.666
21345.38;59.345;46.502;34.667
21346.37;59.347;46.502;34.667
21347.37;59.351;46.499;34.664
21348.38;59.36;46.502;34.667
21349.35;59.388;46.504;34.669
21350.36;59.348;46.501;34.666
21351.36;59.349;46.502;34.667
21352.36;59.354;46.5;34.666
21353.36;59.346;46.503;34.668
21354.35;59.349;46.502;34.667
21355.35;59.342;46.5;34.666
21356.36;59.358;46.498;34.664
21357.36;59.339;46.499;34.664
21358.37;59.346;46.5;34.666
21359.36;59.35;46.499;34.664
21360.35;59.34;46.501;34.666
21361.35;59.341;46.499;34.664
21362.35;59.341;46.497;34.662
21363.35;59.349;46.497;34.663
21364.35;59.342;46.496;34.661
21365.36;59.344;46.497;34.663
21366.37;59.345;46.497;34.663
21367.39;59.342;46.495;34.66
21368.38;59.338;46.496;34.662
21369.37;59.344;46.494;34.66
21370.37;59.338;46.497;34.662
21371.38;59.336;46.496;34.662
21372.37;59.347;46.494;34.66
21373.37;59.347;46.495;34.66
21374.36;59.339;46.497;34.662
21375.37;59.347;46.495;34.661
21376.36;59.377;46.497;34.662
21377.34;59.337;46.495;34.661
21378.32;59.337;46.495;34.66
21379.32;59.347;46.493;34.658
21380.31;59.334;46.493;34.658
21381.3;59.33;46.492;34.658
21382.29;59.345;46.495;34.661
21383.29;59.34;46.493;34.658
21384.27;59.351;46.493;34.659
21385.26;59.345;46.493;34.659
21386.28;59.353;46.492;34.658
21387.28;59.335;46.492;34.657
21388.26;59.337;46.491;34.656
21389.26;59.34;46.492;34.658
21390.26;59.343;46.491;34.656
21391.26;59.35;46.491;34.657
21392.28;59.338;46.491;34.656
21393.29;59.336;46.491;34.657
21394.29;59.334;46.491;34.656
21395.27;59.336;46.49;34.655
21396.29;59.333;46.489;34.655
21397.29;59.35;46.49;34.655
21398.29;59.342;46.491;34.657
21399.29;59.337;46.49;34.655
21400.27;59.341;46.49;34.656
21401.29;59.344;46.489;34.655
21402.28;59.338;46.487;34.653
21403.28;59.34;46.488;34.654
21404.26;59.341;46.488;34.654
21405.26;59.339;46.488;34.654
21406.26;59.33;46.489;34.655
21407.26;59.332;46.485;34.651
21408.25;59.337;46.488;34.654
21409.23;59.339;46.489;34.655
21410.23;59.332;46.487;34.653
21411.24;59.335;46.487;34.653
21412.23;59.335;46.489;34.654
21413.23;59.327;46.487;34.653
21414.24;59.327;46.485;34.651
21415.22;59.327;46.484;34.649
21416.22;59.326;46.485;34.651
21417.22;59.331;46.486;34.652
21418.21;59.328;46.486;34.652
21419.19;59.333;46.485;34.651
21420.19;59.332;46.487;34.654
21421.19;59.335;46.482;34.649
21422.16;59.334;46.484;34.651
21423.18;59.335;46.486;34.653
21424.16;59.328;46.486;34.652
21425.19;59.338;46.485;34.652
21426.19;59.342;46.485;34.651
21427.19;59.345;46.484;34.651
21428.17;59.34;46.486;34.652
21429.18;59.331;46.484;34.651
21430.2;59.33;46.484;34.65
21431.19;59.331;46.483;34.649
21432.19;59.345;46.484;34.651
21433.2;59.325;46.482;34.648
21434.2;59.326;46.487;34.652
21435.19;59.335;46.484;34.649
21436.2;59.337;46.485;34.652
21437.19;59.327;46.484;34.649
21438.19;59.33;46.484;34.65
21439.19;59.337;46.485;34.651
21440.19;59.332;46.483;34.649
21441.17;59.328;46.483;34.649
21442.15;59.338;46.483;34.649
21443.16;59.325;46.483;34.649
21444.14;59.318;46.48;34.646
21445.12;59.327;46.482;34.648
21446.11;59.334;46.482;34.648
21447.1;59.339;46.481;34.647
21448.1;59.329;46.482;34.648
21449.1;59.328;46.481;34.647
21450.11;59.346;46.48;34.647
21451.11;59.331;46.482;34.648
