IDs:;240717_14_240712K;14_DNAJB6_00_087_uM;
Concentration [uM]:;0.087;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
18177.33;68.079;46.999;35.536
18178.33;68.072;46.999;35.537
18179.31;68.069;47;35.536
18180.31;68.062;46.998;35.535
18181.31;68.054;47;35.536
18182.32;68.072;47;35.537
18183.33;68.056;46.999;35.536
18184.32;68.067;46.999;35.536
18185.32;68.068;47.001;35.538
18186.32;68.057;46.999;35.536
18187.32;68.064;46.999;35.536
18188.34;68.054;46.996;35.533
18189.32;68.051;46.999;35.536
18190.32;68.058;47;35.536
18191.32;68.062;46.997;35.533
18192.33;68.063;46.999;35.535
18193.33;68.063;46.997;35.534
18194.35;68.052;46.997;35.534
18195.33;68.047;46.996;35.533
18196.33;68.032;46.998;35.535
18197.32;68.058;46.996;35.533
18198.31;68.042;46.995;35.532
18199.3;68.071;46.995;35.533
18200.31;68.057;46.996;35.533
18201.29;68.044;46.994;35.53
18202.29;68.047;46.997;35.534
18203.3;68.055;46.994;35.531
18204.3;68.065;46.995;35.533
18205.3;68.06;46.994;35.531
18206.28;68.065;46.994;35.531
18207.27;68.037;46.994;35.53
18208.26;68.066;46.995;35.532
18209.27;68.07;46.995;35.531
18210.28;68.052;46.994;35.53
18211.28;68.083;46.992;35.529
18212.28;68.041;46.993;35.53
18213.27;68.056;46.994;35.531
18214.28;68.029;46.993;35.529
18215.26;68.059;46.994;35.531
18216.26;68.022;46.991;35.527
18217.26;68.027;46.992;35.528
18218.27;68.042;46.99;35.527
18219.29;68.027;46.994;35.53
18220.28;68.039;46.99;35.527
18221.28;68.032;46.99;35.527
18222.29;68.049;46.992;35.529
18223.3;68.057;46.991;35.528
18224.31;68.033;46.99;35.526
18225.33;68.042;46.991;35.527
18226.32;68.052;46.99;35.527
18227.32;68.042;46.988;35.525
18228.31;68.032;46.99;35.526
18229.31;68.02;46.988;35.524
18230.29;68.045;46.992;35.528
18231.29;68.046;46.99;35.526
18232.29;68.049;46.99;35.526
18233.28;68.039;46.991;35.528
18234.26;68.043;46.991;35.528
18235.25;68.036;46.99;35.526
18236.25;68.051;46.992;35.528
18237.25;68.052;46.988;35.525
18238.23;68.046;46.987;35.524
18239.23;68.042;46.987;35.523
18240.23;68.035;46.988;35.525
18241.23;68.047;46.988;35.524
18242.22;68.034;46.989;35.526
18243.22;68.06;46.986;35.523
18244.22;68.048;46.988;35.525
18245.2;68.034;46.989;35.525
18246.18;68.049;46.988;35.525
18247.18;68.032;46.986;35.522
18248.19;68.04;46.986;35.523
18249.17;68.033;46.987;35.524
18250.16;68.029;46.986;35.522
18251.16;68.028;46.987;35.523
18252.17;68.034;46.984;35.521
18253.15;68.028;46.983;35.52
18254.15;68.038;46.986;35.523
18255.16;68.025;46.985;35.521
18256.16;68.039;46.986;35.523
18257.17;68.028;46.984;35.521
18258.16;68.021;46.987;35.523
18259.14;68.04;46.985;35.522
18260.17;68.027;46.984;35.521
18261.16;68.038;46.984;35.521
18262.16;68.038;46.984;35.52
18263.15;68.044;46.985;35.522
18264.16;68.014;46.983;35.52
18265.16;68.027;46.984;35.521
18266.16;68.025;46.983;35.52
18267.16;68.016;46.982;35.519
18268.15;68.02;46.984;35.52
18269.15;68.013;46.981;35.518
18270.15;68.038;46.983;35.52
18271.15;68.037;46.982;35.519
18272.16;68.034;46.984;35.521
18273.17;68.035;46.982;35.518
18274.17;68.051;46.982;35.519
18275.18;68.029;46.982;35.519
18276.18;68.046;46.982;35.519
18277.16;68.039;46.982;35.519
18278.18;68.029;46.98;35.517
18279.18;68.016;46.981;35.517
18280.17;68.01;46.981;35.517
18281.16;68.029;46.98;35.517
18282.15;68.027;46.983;35.519
18283.16;68.032;46.981;35.517
18284.18;68.035;46.981;35.518
18285.2;68.018;46.981;35.518
18286.2;68.039;46.98;35.516
18287.2;67.998;46.982;35.518
18288.18;68.018;46.981;35.517
18289.19;68.037;46.978;35.515
18290.18;68.012;46.98;35.516
18291.17;68.02;46.98;35.516
18292.16;68.014;46.978;35.514
18293.16;68.001;46.979;35.516
18294.16;68.021;46.978;35.514
18295.17;68.028;46.98;35.516
18296.17;68.035;46.978;35.515
18297.16;68.011;46.976;35.512
18298.13;67.985;46.977;35.512
18299.15;68.013;46.979;35.515
18300.15;68.013;46.976;35.512
18301.16;68.052;46.976;35.513
18302.16;68.027;46.978;35.514
18303.16;68.013;46.978;35.514
18304.17;68.001;46.977;35.513
18305.17;68.019;46.976;35.513
18306.16;68.033;46.976;35.513
18307.14;68.02;46.975;35.511
18308.13;68.017;46.976;35.512
18309.11;68.009;46.977;35.513
18310.1;68.003;46.977;35.513
18311.1;68.005;46.976;35.512
18312.11;68.005;46.976;35.512
18313.1;68.011;46.975;35.511
18314.09;68.004;46.975;35.511
18315.09;68.023;46.973;35.51
18316.1;68.006;46.973;35.51
18317.11;68.017;46.973;35.509
18318.13;68.001;46.974;35.51
18319.14;68.009;46.973;35.509
18320.15;68.016;46.973;35.51
18321.14;68.018;46.973;35.509
18322.14;68.039;46.974;35.511
18323.14;67.998;46.974;35.51
18324.12;68.026;46.973;35.509
18325.13;68.015;46.972;35.509
18326.12;68.023;46.972;35.508
18327.11;67.997;46.97;35.506
18328.1;68.009;46.972;35.508
18329.1;67.989;46.972;35.508
18330.1;67.995;46.971;35.507
18331.09;68.015;46.973;35.509
18332.08;68.006;46.971;35.508
18333.08;67.991;46.97;35.506
18334.07;68.017;46.972;35.509
18335.07;68.012;46.97;35.507
18336.08;68.004;46.972;35.508
18337.08;68.013;46.969;35.505
18338.06;67.998;46.97;35.506
18339.05;68.008;46.97;35.507
18340.03;68.021;46.97;35.507
18341.01;68.004;46.968;35.505
18342.01;67.991;46.97;35.506
18343;67.996;46.97;35.506
18343.99;68.017;46.97;35.507
18345;68.004;46.968;35.505
18346.02;68.008;46.967;35.504
18347.03;68.008;46.968;35.505
18348.04;67.992;46.968;35.504
18349.03;68.007;46.969;35.505
18350.03;68.016;46.97;35.506
18351.03;68.009;46.966;35.502
18352.03;68.011;46.969;35.506
18353.04;67.994;46.966;35.502
18354.05;67.989;46.968;35.504
18355.05;67.994;46.965;35.501
18356.04;68.021;46.967;35.504
18357.04;68.003;46.966;35.502
18358.04;67.979;46.965;35.502
18359.04;68.003;46.967;35.503
18360.02;67.994;46.966;35.502
18361.03;67.988;46.964;35.501
18362.02;67.976;46.967;35.503
18363;67.988;46.967;35.502
18363.99;68.022;46.963;35.5
18364.99;68.008;46.965;35.501
18366;68.002;46.964;35.501
18367;67.977;46.963;35.5
18367.99;67.986;46.966;35.501
18368.98;67.985;46.964;35.499
18369.97;68.002;46.965;35.501
18370.95;68.021;46.964;35.501
18371.94;67.992;46.964;35.501
18372.92;67.981;46.965;35.5
18373.9;67.986;46.963;35.499
18374.9;68.02;46.963;35.5
18375.9;67.992;46.964;35.499
18376.91;67.994;46.964;35.501
18377.9;67.99;46.966;35.501
18378.91;68.005;46.964;35.5
18379.89;68.003;46.962;35.499
18380.89;67.988;46.964;35.499
18381.89;68.006;46.963;35.5
18382.87;67.99;46.965;35.501
18383.87;67.98;46.962;35.497
18384.87;67.995;46.962;35.499
18385.89;67.968;46.96;35.496
18386.89;67.98;46.962;35.498
18387.89;67.972;46.963;35.498
18388.9;67.988;46.962;35.498
18389.92;68;46.961;35.497
18390.89;67.995;46.96;35.497
18391.89;67.97;46.963;35.498
18392.87;67.967;46.959;35.495
18393.85;68.018;46.96;35.496
18394.87;67.994;46.962;35.497
18395.87;67.993;46.96;35.495
18396.87;67.984;46.961;35.496
18397.88;67.98;46.959;35.495
18398.88;67.973;46.959;35.495
18399.9;67.971;46.959;35.494
18400.92;67.983;46.958;35.494
18401.91;67.982;46.958;35.493
18402.91;68;46.959;35.495
18403.9;67.97;46.955;35.491
18404.9;67.99;46.955;35.491
18405.91;67.985;46.956;35.491
18406.91;67.997;46.955;35.491
18407.9;67.97;46.956;35.492
18408.89;67.949;46.956;35.492
18409.89;67.98;46.954;35.491
18410.89;67.942;46.954;35.49
18411.89;67.985;46.955;35.491
18412.89;67.962;46.957;35.492
18413.89;67.985;46.953;35.489
18414.89;67.966;46.955;35.491
18415.87;67.993;46.956;35.492
18416.86;67.969;46.954;35.49
18417.87;67.941;46.953;35.489
18418.88;67.979;46.952;35.488
18419.87;67.945;46.953;35.488
18420.87;68.005;46.953;35.49
18421.87;67.949;46.954;35.488
18422.88;67.968;46.955;35.49
18423.9;67.986;46.95;35.487
18424.91;67.996;46.952;35.488
18425.9;68.002;46.951;35.488
18426.9;67.962;46.953;35.489
18427.89;68.003;46.952;35.488
18428.89;67.984;46.952;35.488
18429.88;67.963;46.953;35.489
18430.87;67.976;46.949;35.485
18431.86;67.974;46.951;35.487
18432.85;67.943;46.951;35.487
18433.84;67.945;46.951;35.486
18434.83;67.985;46.951;35.487
18435.82;67.97;46.951;35.486
18436.8;67.973;46.951;35.487
18437.8;67.976;46.947;35.484
18438.79;67.925;46.947;35.482
18439.78;67.942;46.948;35.484
18440.77;67.967;46.949;35.485
18441.77;67.938;46.949;35.484
18442.77;67.988;46.95;35.486
18443.78;67.951;46.949;35.484
18444.76;67.959;46.949;35.485
18445.75;67.978;46.95;35.486
18446.75;67.955;46.949;35.484
18447.73;67.95;46.948;35.483
18448.74;67.977;46.948;35.484
18449.73;67.959;46.946;35.482
18450.73;67.944;46.946;35.482
18451.73;67.937;46.948;35.483
18452.74;67.968;46.947;35.484
18453.74;67.954;46.946;35.483
18454.74;67.967;46.948;35.483
18455.74;67.976;46.948;35.483
18456.75;67.947;46.947;35.482
18457.76;67.966;46.945;35.481
18458.75;67.969;46.946;35.482
18459.74;67.945;46.947;35.483
18460.72;67.965;46.947;35.482
18461.71;67.968;46.945;35.481
18462.71;67.952;46.947;35.482
18463.7;67.964;46.947;35.483
18464.69;67.993;46.945;35.481
18465.67;67.967;46.943;35.48
18466.68;67.949;46.947;35.482
18467.68;67.956;46.945;35.481
18468.67;67.952;46.945;35.48
18469.66;67.979;46.945;35.481
18470.67;67.941;46.944;35.479
18471.66;67.942;46.943;35.478
18472.67;67.918;46.944;35.478
18473.65;67.94;46.944;35.479
18474.65;67.949;46.943;35.479
18475.66;67.934;46.941;35.477
18476.68;67.921;46.944;35.479
18477.68;67.942;46.942;35.478
18478.7;67.979;46.942;35.479
18479.69;67.933;46.942;35.478
18480.69;67.929;46.942;35.478
18481.68;67.938;46.941;35.477
18482.67;67.949;46.943;35.479
18483.64;67.925;46.944;35.479
18484.63;67.94;46.942;35.478
18485.62;67.943;46.941;35.478
18486.64;67.955;46.943;35.479
18487.63;67.959;46.941;35.477
18488.63;67.932;46.941;35.476
18489.61;67.936;46.941;35.476
18490.6;67.947;46.942;35.478
18491.59;67.957;46.941;35.477
18492.59;67.934;46.94;35.476
18493.57;67.949;46.939;35.476
18494.58;67.917;46.941;35.476
18495.56;67.946;46.94;35.476
18496.54;67.97;46.94;35.477
18497.55;67.928;46.94;35.475
18498.54;67.944;46.939;35.475
18499.55;67.939;46.939;35.475
18500.55;67.913;46.937;35.472
18501.54;67.939;46.938;35.475
18502.54;67.925;46.941;35.476
18503.53;67.924;46.938;35.473
18504.53;67.932;46.941;35.476
18505.51;67.921;46.94;35.475
18506.5;67.859;46.935;35.471
18507.49;67.907;46.937;35.471
18508.48;67.913;46.937;35.473
18509.48;67.956;46.938;35.474
18510.46;67.923;46.937;35.473
18511.48;67.931;46.937;35.472
18512.47;67.929;46.938;35.473
18513.45;67.934;46.937;35.473
18514.46;67.939;46.938;35.473
18515.46;67.899;46.937;35.472
18516.45;67.951;46.939;35.475
18517.45;67.962;46.936;35.473
18518.44;67.903;46.935;35.47
18519.43;67.925;46.938;35.473
18520.43;67.934;46.936;35.471
18521.43;67.938;46.935;35.471
18522.44;67.919;46.935;35.47
18523.42;67.906;46.936;35.47
18524.4;67.905;46.935;35.471
18525.41;67.923;46.936;35.472
18526.39;67.858;46.932;35.468
18527.37;67.9;46.934;35.469
18528.39;67.898;46.934;35.469
18529.38;67.901;46.933;35.468
18530.38;67.937;46.937;35.472
18531.38;67.915;46.936;35.47
18532.38;67.906;46.936;35.471
18533.39;67.935;46.937;35.472
18534.39;67.937;46.936;35.471
18535.38;67.944;46.936;35.472
18536.39;67.903;46.934;35.469
18537.38;67.908;46.934;35.47
18538.37;67.93;46.933;35.468
18539.36;67.898;46.933;35.468
18540.37;67.952;46.936;35.472
18541.37;67.904;46.933;35.468
18542.36;67.897;46.932;35.467
18543.37;67.893;46.933;35.467
18544.37;67.92;46.934;35.469
18545.37;67.914;46.934;35.47
18546.38;67.941;46.933;35.469
18547.38;67.925;46.933;35.468
18548.38;67.936;46.933;35.469
18549.37;67.89;46.932;35.466
18550.37;67.935;46.932;35.467
18551.36;67.915;46.93;35.466
18552.38;67.933;46.933;35.469
18553.36;67.943;46.933;35.469
18554.35;67.908;46.934;35.469
18555.36;67.904;46.93;35.465
18556.34;67.886;46.931;35.465
18557.35;67.92;46.931;35.468
18558.35;67.9;46.93;35.465
18559.35;67.92;46.932;35.467
18560.35;67.855;46.928;35.464
18561.35;67.943;46.932;35.468
18562.36;67.886;46.93;35.464
18563.35;67.889;46.929;35.463
18564.37;67.885;46.926;35.462
18565.37;67.858;46.926;35.462
18566.38;67.918;46.93;35.466
18567.39;67.897;46.929;35.465
18568.38;67.916;46.928;35.464
18569.41;67.944;46.931;35.467
18570.4;67.867;46.928;35.463
18571.41;67.921;46.928;35.464
18572.42;67.873;46.927;35.462
18573.4;67.914;46.928;35.464
18574.39;67.909;46.927;35.463
18575.38;67.888;46.928;35.463
18576.38;67.894;46.925;35.46
18577.38;67.872;46.93;35.465
18578.37;67.883;46.93;35.464
18579.37;67.903;46.927;35.462
18580.37;67.92;46.929;35.464
18581.37;67.903;46.926;35.462
18582.37;67.89;46.928;35.463
18583.35;67.887;46.926;35.462
18584.35;67.908;46.926;35.461
18585.35;67.907;46.925;35.461
18586.34;67.903;46.928;35.464
18587.34;67.888;46.926;35.461
18588.32;67.916;46.926;35.462
18589.31;67.914;46.923;35.46
18590.31;67.874;46.924;35.459
18591.32;67.85;46.92;35.457
18592.33;67.866;46.924;35.458
18593.33;67.859;46.925;35.459
18594.32;67.876;46.922;35.456
18595.33;67.9;46.924;35.459
18596.32;67.898;46.923;35.458
18597.34;67.865;46.925;35.459
18598.34;67.894;46.924;35.459
18599.35;67.892;46.926;35.46
18600.32;67.897;46.924;35.459
18601.32;67.897;46.923;35.459
18602.32;67.887;46.922;35.457
18603.33;67.885;46.921;35.455
18604.33;67.868;46.923;35.458
18605.33;67.917;46.924;35.46
18606.35;67.892;46.921;35.457
18607.34;67.848;46.922;35.456
18608.34;67.884;46.919;35.454
18609.33;67.907;46.919;35.455
18610.33;67.895;46.919;35.454
18611.3;67.887;46.921;35.456
18612.32;67.849;46.919;35.454
18613.31;67.892;46.917;35.452
18614.3;67.888;46.919;35.454
18615.31;67.885;46.922;35.456
18616.31;67.905;46.921;35.456
18617.32;67.895;46.919;35.454
18618.34;67.891;46.92;35.455
18619.33;67.886;46.919;35.454
18620.32;67.876;46.919;35.454
18621.32;67.839;46.916;35.453
18622.29;67.902;46.918;35.454
18623.29;67.876;46.917;35.453
18624.28;67.871;46.915;35.45
18625.28;67.836;46.912;35.449
18626.28;67.864;46.917;35.451
18627.28;67.902;46.916;35.452
18628.28;67.868;46.916;35.45
18629.28;67.887;46.915;35.451
18630.27;67.889;46.915;35.451
18631.27;67.894;46.913;35.448
18632.27;67.876;46.915;35.45
18633.25;67.85;46.914;35.449
18634.24;67.883;46.911;35.447
18635.23;67.865;46.91;35.445
18636.22;67.861;46.913;35.448
18637.2;67.858;46.912;35.447
18638.21;67.896;46.912;35.447
18639.21;67.857;46.914;35.448
18640.22;67.878;46.915;35.449
18641.2;67.867;46.912;35.446
18642.2;67.887;46.916;35.451
18643.19;67.864;46.909;35.444
18644.19;67.87;46.91;35.445
18645.19;67.867;46.911;35.445
18646.17;67.859;46.911;35.446
18647.19;67.875;46.91;35.446
18648.18;67.853;46.911;35.445
18649.18;67.869;46.912;35.447
18650.17;67.858;46.91;35.445
18651.16;67.861;46.908;35.443
18652.16;67.895;46.909;35.445
18653.16;67.837;46.911;35.445
18654.17;67.837;46.91;35.444
18655.15;67.875;46.908;35.443
18656.17;67.877;46.909;35.444
18657.16;67.865;46.909;35.445
18658.15;67.875;46.909;35.445
18659.16;67.868;46.911;35.446
18660.15;67.876;46.91;35.446
18661.13;67.86;46.909;35.445
18662.13;67.865;46.91;35.445
18663.15;67.874;46.908;35.443
18664.15;67.866;46.911;35.445
18665.15;67.842;46.911;35.445
18666.13;67.863;46.909;35.443
18667.13;67.908;46.91;35.445
18668.12;67.875;46.908;35.443
18669.12;67.847;46.909;35.444
18670.12;67.866;46.907;35.442
18671.13;67.872;46.906;35.442
18672.12;67.868;46.908;35.443
18673.12;67.846;46.906;35.442
18674.12;67.855;46.906;35.441
18675.13;67.862;46.908;35.443
18676.13;67.843;46.907;35.44
18677.14;67.859;46.907;35.442
18678.14;67.875;46.907;35.442
18679.15;67.831;46.907;35.441
18680.16;67.872;46.905;35.44
18681.14;67.842;46.906;35.44
18682.14;67.85;46.904;35.439
18683.14;67.848;46.908;35.442
18684.12;67.86;46.906;35.441
18685.09;67.863;46.907;35.442
18686.09;67.83;46.905;35.44
18687.09;67.852;46.903;35.438
18688.09;67.84;46.904;35.439
18689.1;67.835;46.906;35.44
18690.08;67.836;46.905;35.439
18691.1;67.837;46.904;35.438
18692.1;67.872;46.906;35.441
18693.1;67.845;46.905;35.439
18694.09;67.874;46.902;35.438
18695.09;67.871;46.905;35.44
18696.09;67.825;46.904;35.438
18697.09;67.875;46.904;35.439
18698.09;67.841;46.904;35.439
18699.1;67.841;46.904;35.439
18700.09;67.868;46.901;35.436
18701.1;67.86;46.902;35.436
18702.11;67.85;46.899;35.433
18703.1;67.867;46.902;35.437
18704.09;67.853;46.901;35.436
18705.07;67.83;46.902;35.436
18706.07;67.845;46.901;35.435
18707.07;67.83;46.902;35.436
18708.06;67.866;46.9;35.435
18709.05;67.812;46.902;35.434
18710.05;67.858;46.9;35.435
18711.05;67.83;46.899;35.433
18712.06;67.852;46.899;35.434
18713.05;67.818;46.896;35.431
18714.04;67.84;46.897;35.432
18715.06;67.833;46.9;35.434
18716.05;67.825;46.9;35.435
18717.06;67.833;46.9;35.434
18718.07;67.844;46.898;35.432
18719.08;67.849;46.9;35.434
18720.06;67.827;46.897;35.432
18721.07;67.835;46.899;35.433
18722.07;67.839;46.899;35.434
18723.07;67.841;46.898;35.433
18724.06;67.816;46.897;35.432
18725.06;67.847;46.898;35.433
18726.06;67.844;46.898;35.433
18727.05;67.865;46.898;35.433
18728.06;67.845;46.899;35.433
18729.05;67.837;46.897;35.432
18730.05;67.843;46.896;35.431
18731.05;67.848;46.898;35.433
18732.06;67.829;46.899;35.432
18733.05;67.817;46.899;35.432
18734.06;67.844;46.896;35.431
18735.06;67.835;46.896;35.431
18736.05;67.826;46.895;35.429
18737.03;67.834;46.895;35.43
18738.03;67.831;46.894;35.428
18739.01;67.826;46.894;35.428
18739.98;67.836;46.895;35.43
18740.98;67.851;46.897;35.432
18742;67.839;46.894;35.428
18742.99;67.834;46.896;35.431
18743.98;67.82;46.892;35.426
18744.98;67.827;46.895;35.43
18745.98;67.832;46.894;35.428
18746.99;67.807;46.893;35.428
18748.01;67.8;46.891;35.426
18749.02;67.789;46.892;35.427
18750.04;67.82;46.891;35.426
18751.03;67.811;46.889;35.424
18752.01;67.829;46.893;35.428
18753;67.827;46.894;35.427
18754.02;67.809;46.89;35.425
18755.03;67.824;46.89;35.425
18756.02;67.848;46.893;35.428
18757.01;67.834;46.892;35.426
18758.02;67.848;46.893;35.428
18759.02;67.817;46.893;35.427
18760.02;67.833;46.892;35.426
18761.05;67.832;46.891;35.425
18762.03;67.821;46.893;35.428
18763.01;67.838;46.89;35.425
18764;67.819;46.891;35.426
18765.01;67.817;46.892;35.425
18766.02;67.808;46.892;35.426
18767.01;67.802;46.889;35.423
18768.01;67.808;46.89;35.425
18769.01;67.817;46.888;35.422
18769.99;67.827;46.889;35.424
18771.01;67.838;46.889;35.424
18772.03;67.819;46.891;35.425
18773.02;67.828;46.891;35.425
18774.01;67.814;46.889;35.422
18775.02;67.826;46.888;35.423
18776.03;67.815;46.888;35.422
18777.04;67.799;46.889;35.422
18778.06;67.831;46.89;35.425
18779.05;67.819;46.887;35.422
18780.03;67.818;46.886;35.42
18781.03;67.816;46.887;35.421
18782.02;67.812;46.887;35.422
18783.02;67.804;46.885;35.419
18784;67.78;46.884;35.418
18785;67.815;46.888;35.422
18785.98;67.778;46.886;35.42
18786.96;67.794;46.885;35.419
18787.97;67.815;46.887;35.421
18788.97;67.804;46.884;35.418
18789.95;67.819;46.886;35.42
18790.95;67.849;46.885;35.421
18791.96;67.812;46.885;35.419
18792.98;67.783;46.885;35.419
18793.97;67.815;46.882;35.416
18794.98;67.789;46.885;35.419
18795.99;67.806;46.883;35.417
18796.99;67.801;46.883;35.417
18797.99;67.783;46.881;35.415
18798.99;67.794;46.885;35.419
18800;67.8;46.882;35.416
18801.01;67.806;46.884;35.418
18802.02;67.822;46.884;35.418
18803.05;67.802;46.882;35.416
18804.05;67.791;46.883;35.418
18805.06;67.796;46.882;35.416
18806.07;67.805;46.883;35.417
18807.09;67.813;46.882;35.416
18808.08;67.798;46.881;35.416
18809.07;67.791;46.881;35.415
18810.07;67.787;46.88;35.414
18811.07;67.806;46.883;35.417
18812.06;67.781;46.881;35.415
18813.06;67.775;46.879;35.414
18814.06;67.796;46.879;35.414
18815.05;67.825;46.881;35.416
18816.03;67.781;46.881;35.415
18817.04;67.782;46.878;35.413
18818.02;67.786;46.88;35.413
18818.99;67.802;46.879;35.413
18819.99;67.802;46.881;35.415
18821;67.782;46.879;35.413
18821.98;67.81;46.876;35.411
18822.96;67.796;46.877;35.412
18823.96;67.772;46.876;35.411
18824.96;67.785;46.877;35.411
18825.96;67.787;46.877;35.412
18826.98;67.795;46.878;35.411
18827.98;67.785;46.874;35.408
18828.98;67.76;46.875;35.409
18829.99;67.776;46.878;35.412
18830.97;67.781;46.876;35.41
