IDs:;240714_01_240712A;01_DNAJB6_05_000_uM;
Concentration [uM]:;5;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
41575.57;49.667;47.557;34.579
41576.56;49.666;47.56;34.581
41577.56;49.666;47.559;34.58
41578.56;49.668;47.558;34.58
41579.55;49.668;47.559;34.58
41580.54;49.66;47.557;34.577
41581.55;49.667;47.56;34.582
41582.55;49.668;47.559;34.579
41583.56;49.664;47.559;34.581
41584.56;49.666;47.559;34.581
41585.56;49.664;47.558;34.579
41586.56;49.667;47.557;34.579
41587.56;49.663;47.557;34.579
41588.55;49.667;47.559;34.581
41589.53;49.668;47.557;34.579
41590.53;49.667;47.557;34.579
41591.53;49.669;47.56;34.582
41592.53;49.663;47.557;34.579
41593.52;49.668;47.558;34.58
41594.52;49.668;47.558;34.58
41595.53;49.664;47.557;34.579
41596.54;49.675;47.56;34.582
41597.54;49.671;47.557;34.579
41598.55;49.667;47.556;34.578
41599.53;49.671;47.556;34.579
41600.54;49.669;47.559;34.581
41601.54;49.662;47.557;34.578
41602.56;49.663;47.557;34.579
41603.55;49.667;47.556;34.578
41604.55;49.672;47.559;34.58
41605.55;49.667;47.557;34.579
41606.56;49.672;47.558;34.58
41607.57;49.667;47.556;34.578
41608.59;49.67;47.558;34.58
41609.58;49.671;47.557;34.579
41610.58;49.669;47.558;34.58
41611.58;49.665;47.555;34.577
41612.56;49.664;47.553;34.575
41613.57;49.669;47.557;34.579
41614.59;49.673;47.556;34.578
41615.58;49.663;47.557;34.579
41616.58;49.664;47.555;34.576
41617.59;49.67;47.556;34.579
41618.59;49.664;47.554;34.576
41619.58;49.668;47.556;34.578
41620.6;49.667;47.554;34.576
41621.6;49.666;47.556;34.578
41622.59;49.671;47.556;34.579
41623.57;49.663;47.553;34.575
41624.57;49.665;47.555;34.578
41625.58;49.666;47.555;34.577
41626.58;49.667;47.555;34.578
41627.59;49.672;47.556;34.579
41628.59;49.655;47.553;34.575
41629.6;49.67;47.555;34.577
41630.61;49.664;47.557;34.579
41631.6;49.666;47.555;34.578
41632.59;49.66;47.551;34.574
41633.59;49.668;47.556;34.579
41634.61;49.666;47.552;34.575
41635.61;49.672;47.554;34.577
41636.62;49.666;47.552;34.574
41637.61;49.668;47.554;34.577
41638.61;49.669;47.554;34.576
41639.6;49.668;47.553;34.576
41640.61;49.671;47.553;34.576
41641.62;49.674;47.555;34.579
41642.63;49.663;47.55;34.574
41643.65;49.668;47.553;34.576
41644.64;49.669;47.549;34.572
41645.64;49.669;47.553;34.576
41646.64;49.67;47.553;34.576
41647.65;49.669;47.552;34.575
41648.63;49.667;47.553;34.576
41649.65;49.663;47.551;34.574
41650.67;49.67;47.551;34.574
41651.66;49.665;47.551;34.574
41652.66;49.671;47.552;34.576
41653.63;49.668;47.551;34.574
41654.62;49.666;47.549;34.572
41655.62;49.668;47.55;34.574
41656.63;49.667;47.549;34.572
41657.64;49.664;47.553;34.576
41658.63;49.666;47.548;34.572
41659.63;49.664;47.551;34.575
41660.64;49.664;47.55;34.573
41661.64;49.668;47.552;34.575
41662.63;49.67;47.552;34.576
41663.61;49.667;47.552;34.575
41664.59;49.671;47.549;34.572
41665.59;49.671;47.551;34.574
41666.6;49.662;47.549;34.572
41667.61;49.668;47.551;34.575
41668.61;49.666;47.547;34.571
41669.61;49.66;47.547;34.571
41670.58;49.669;47.55;34.574
41671.6;49.667;47.548;34.572
41672.61;49.671;47.549;34.573
41673.59;49.67;47.55;34.574
41674.6;49.666;47.547;34.571
41675.59;49.668;47.547;34.571
41676.59;49.666;47.546;34.569
41677.59;49.668;47.548;34.572
41678.6;49.665;47.545;34.569
41679.58;49.664;47.549;34.572
41680.57;49.662;47.547;34.571
41681.57;49.669;47.546;34.57
41682.59;49.667;47.547;34.571
41683.6;49.665;47.546;34.57
41684.59;49.668;47.546;34.571
41685.62;49.666;47.545;34.569
41686.62;49.666;47.545;34.57
41687.63;49.665;47.544;34.569
41688.62;49.666;47.546;34.57
41689.63;49.668;47.545;34.569
41690.63;49.668;47.547;34.572
41691.64;49.667;47.546;34.57
41692.63;49.666;47.545;34.569
41693.63;49.662;47.547;34.571
41694.63;49.669;47.546;34.571
41695.64;49.667;47.544;34.568
41696.62;49.654;47.543;34.567
41697.61;49.666;47.546;34.57
41698.61;49.667;47.543;34.568
41699.59;49.667;47.543;34.567
41700.6;49.663;47.545;34.569
41701.62;49.669;47.545;34.57
41702.62;49.668;47.545;34.57
41703.63;49.666;47.543;34.567
41704.61;49.654;47.541;34.566
41705.61;49.67;47.543;34.568
41706.6;49.67;47.544;34.569
41707.61;49.672;47.543;34.569
41708.62;49.664;47.542;34.567
41709.62;49.666;47.543;34.568
41710.62;49.661;47.541;34.565
41711.62;49.667;47.542;34.567
41712.6;49.672;47.542;34.569
41713.59;49.67;47.542;34.567
41714.59;49.667;47.541;34.566
41715.58;49.662;47.544;34.569
41716.58;49.672;47.544;34.569
41717.59;49.669;47.545;34.57
41718.6;49.666;47.54;34.565
41719.58;49.67;47.543;34.568
41720.57;49.666;47.545;34.569
41721.59;49.671;47.542;34.567
41722.58;49.671;47.542;34.567
41723.58;49.664;47.541;34.565
41724.58;49.671;47.542;34.567
41725.59;49.673;47.54;34.566
41726.59;49.672;47.543;34.568
41727.57;49.677;47.544;34.57
41728.57;49.669;47.539;34.565
41729.58;49.674;47.542;34.568
41730.56;49.671;47.543;34.568
41731.56;49.671;47.54;34.566
41732.56;49.672;47.541;34.567
41733.55;49.67;47.537;34.563
41734.54;49.675;47.54;34.566
41735.53;49.672;47.54;34.565
41736.54;49.664;47.538;34.564
41737.51;49.667;47.542;34.568
41738.51;49.673;47.541;34.567
41739.5;49.67;47.54;34.566
41740.49;49.671;47.539;34.565
41741.49;49.671;47.541;34.567
41742.49;49.666;47.539;34.564
41743.48;49.67;47.539;34.565
41744.49;49.672;47.54;34.566
41745.46;49.669;47.539;34.565
41746.47;49.663;47.537;34.563
41747.46;49.671;47.537;34.563
41748.46;49.667;47.536;34.562
41749.46;49.67;47.537;34.564
41750.44;49.661;47.535;34.562
41751.42;49.666;47.538;34.564
41752.4;49.665;47.535;34.561
41753.39;49.668;47.538;34.564
41754.39;49.669;47.537;34.565
41755.4;49.671;47.535;34.562
41756.37;49.67;47.537;34.563
41757.38;49.67;47.536;34.562
41758.37;49.669;47.535;34.561
41759.37;49.673;47.537;34.563
41760.36;49.667;47.534;34.561
41761.36;49.669;47.535;34.562
41762.34;49.67;47.534;34.56
41763.32;49.654;47.533;34.56
41764.32;49.668;47.533;34.559
41765.3;49.666;47.532;34.559
41766.3;49.667;47.535;34.561
41767.3;49.666;47.535;34.561
41768.28;49.662;47.534;34.559
41769.28;49.665;47.535;34.562
41770.26;49.665;47.534;34.561
41771.25;49.665;47.533;34.559
41772.26;49.669;47.534;34.561
41773.23;49.663;47.533;34.559
41774.24;49.661;47.534;34.561
41775.24;49.668;47.534;34.561
41776.24;49.668;47.532;34.559
41777.23;49.666;47.535;34.561
41778.25;49.663;47.534;34.56
41779.24;49.665;47.535;34.561
41780.24;49.668;47.535;34.562
41781.24;49.667;47.532;34.558
41782.25;49.656;47.53;34.558
41783.23;49.67;47.532;34.559
41784.24;49.67;47.532;34.559
41785.24;49.656;47.529;34.556
41786.24;49.67;47.532;34.56
41787.24;49.666;47.532;34.559
41788.25;49.663;47.53;34.558
41789.24;49.671;47.533;34.56
41790.22;49.668;47.53;34.557
41791.21;49.664;47.53;34.557
41792.21;49.671;47.532;34.559
41793.2;49.664;47.53;34.557
41794.2;49.664;47.53;34.557
41795.2;49.662;47.53;34.557
41796.2;49.667;47.53;34.557
41797.19;49.664;47.53;34.558
41798.17;49.665;47.529;34.557
41799.17;49.665;47.531;34.558
41800.17;49.658;47.527;34.555
41801.16;49.666;47.53;34.557
41802.17;49.67;47.528;34.556
41803.17;49.668;47.53;34.558
41804.18;49.657;47.527;34.555
41805.2;49.666;47.528;34.556
41806.2;49.665;47.53;34.557
41807.2;49.659;47.526;34.554
41808.19;49.667;47.528;34.555
41809.17;49.662;47.527;34.555
41810.17;49.668;47.529;34.557
41811.18;49.669;47.528;34.555
41812.2;49.655;47.524;34.552
41813.2;49.665;47.527;34.555
41814.2;49.664;47.527;34.555
41815.21;49.667;47.527;34.554
41816.19;49.663;47.527;34.555
41817.17;49.662;47.528;34.556
41818.17;49.665;47.524;34.553
41819.17;49.666;47.525;34.554
41820.17;49.66;47.527;34.555
41821.18;49.659;47.525;34.553
41822.16;49.665;47.527;34.555
41823.17;49.667;47.526;34.554
41824.17;49.665;47.526;34.554
41825.15;49.655;47.524;34.552
41826.16;49.667;47.525;34.553
41827.14;49.672;47.526;34.554
41828.12;49.67;47.527;34.556
41829.14;49.664;47.524;34.553
41830.13;49.667;47.526;34.554
41831.13;49.664;47.525;34.553
41832.15;49.667;47.527;34.555
41833.16;49.66;47.525;34.553
41834.16;49.665;47.525;34.553
41835.14;49.667;47.525;34.553
41836.12;49.665;47.526;34.554
41837.13;49.671;47.526;34.555
41838.12;49.667;47.525;34.553
41839.11;49.66;47.526;34.554
41840.1;49.663;47.526;34.554
41841.11;49.664;47.523;34.551
41842.1;49.664;47.525;34.554
41843.1;49.665;47.526;34.554
41844.08;49.659;47.524;34.552
41845.07;49.668;47.525;34.553
41846.06;49.67;47.525;34.554
41847.05;49.67;47.526;34.555
41848.04;49.668;47.526;34.554
41849.04;49.665;47.525;34.554
41850.04;49.666;47.524;34.552
41851.06;49.665;47.526;34.555
41852.08;49.666;47.526;34.554
41853.07;49.669;47.525;34.554
41854.07;49.663;47.523;34.552
41855.08;49.666;47.525;34.553
41856.1;49.658;47.523;34.551
41857.11;49.668;47.523;34.551
41858.09;49.67;47.524;34.553
41859.1;49.668;47.524;34.553
41860.11;49.662;47.523;34.552
41861.09;49.664;47.524;34.553
41862.07;49.663;47.523;34.552
41863.09;49.656;47.52;34.549
41864.08;49.66;47.522;34.551
41865.07;49.664;47.52;34.55
41866.07;49.661;47.522;34.55
41867.05;49.661;47.521;34.55
41868.02;49.661;47.522;34.551
41869.01;49.656;47.521;34.55
41870;49.658;47.519;34.547
41870.99;49.657;47.518;34.547
41871.97;49.66;47.52;34.548
41872.95;49.652;47.52;34.549
41873.95;49.658;47.52;34.549
41874.96;49.661;47.52;34.549
41875.95;49.66;47.519;34.548
41876.95;49.659;47.518;34.548
41877.94;49.658;47.52;34.549
41878.95;49.658;47.518;34.547
41879.94;49.662;47.518;34.548
41880.92;49.662;47.519;34.548
41881.92;49.647;47.515;34.544
41882.91;49.653;47.518;34.547
41883.91;49.653;47.519;34.548
41884.91;49.654;47.515;34.545
41885.92;49.661;47.519;34.548
41886.94;49.656;47.518;34.547
41887.93;49.657;47.518;34.548
41888.92;49.65;47.516;34.545
41889.93;49.649;47.517;34.546
41890.91;49.664;47.518;34.548
41891.88;49.645;47.516;34.545
41892.88;49.647;47.516;34.545
41893.91;49.659;47.515;34.545
41894.9;49.65;47.516;34.545
41895.91;49.65;47.514;34.544
41896.89;49.651;47.513;34.543
41897.9;49.659;47.517;34.546
41898.89;49.651;47.515;34.545
41899.88;49.654;47.516;34.545
41900.87;49.653;47.516;34.545
41901.87;49.661;47.515;34.545
41902.87;49.657;47.516;34.546
41903.86;49.658;47.517;34.547
41904.86;49.66;47.515;34.544
41905.84;49.655;47.515;34.544
41906.85;49.653;47.514;34.545
41907.83;49.657;47.516;34.546
41908.82;49.657;47.515;34.545
41909.82;49.662;47.516;34.546
41910.83;49.666;47.516;34.546
41911.84;49.648;47.515;34.545
41912.85;49.653;47.514;34.545
41913.85;49.659;47.517;34.547
41914.85;49.66;47.516;34.546
41915.85;49.662;47.516;34.547
41916.83;49.662;47.515;34.545
41917.82;49.658;47.515;34.545
41918.81;49.659;47.516;34.546
41919.8;49.659;47.515;34.545
41920.78;49.662;47.516;34.546
41921.77;49.648;47.513;34.543
41922.76;49.659;47.515;34.545
41923.76;49.661;47.515;34.546
41924.76;49.66;47.515;34.545
41925.78;49.657;47.516;34.546
41926.77;49.654;47.514;34.544
41927.77;49.664;47.515;34.546
41928.78;49.656;47.513;34.543
41929.79;49.66;47.514;34.544
41930.78;49.654;47.512;34.542
41931.8;49.66;47.514;34.544
41932.79;49.649;47.512;34.542
41933.79;49.659;47.513;34.544
41934.8;49.657;47.512;34.542
41935.8;49.659;47.515;34.545
41936.81;49.661;47.513;34.543
41937.8;49.659;47.513;34.543
41938.78;49.661;47.513;34.544
41939.77;49.661;47.514;34.545
41940.76;49.657;47.512;34.543
41941.75;49.649;47.51;34.54
41942.74;49.661;47.513;34.544
41943.73;49.656;47.512;34.543
41944.73;49.659;47.513;34.544
41945.73;49.661;47.513;34.544
41946.74;49.66;47.514;34.545
41947.75;49.657;47.513;34.543
41948.76;49.65;47.511;34.541
41949.75;49.657;47.511;34.542
41950.76;49.658;47.512;34.543
41951.77;49.656;47.509;34.54
41952.75;49.647;47.51;34.54
41953.77;49.651;47.509;34.54
41954.77;49.652;47.508;34.54
41955.76;49.651;47.51;34.541
41956.76;49.656;47.51;34.541
41957.77;49.656;47.51;34.541
41958.78;49.647;47.507;34.538
41959.8;49.655;47.509;34.54
41960.79;49.655;47.508;34.539
41961.8;49.652;47.51;34.541
41962.81;49.651;47.51;34.541
41963.82;49.658;47.508;34.54
41964.82;49.656;47.508;34.539
41965.82;49.655;47.51;34.541
41966.83;49.656;47.507;34.538
41967.81;49.652;47.509;34.539
41968.83;49.654;47.508;34.538
41969.83;49.649;47.507;34.539
41970.84;49.656;47.507;34.539
41971.85;49.645;47.506;34.538
41972.83;49.654;47.507;34.539
41973.84;49.649;47.505;34.537
41974.82;49.653;47.507;34.539
41975.84;49.655;47.508;34.54
41976.83;49.646;47.506;34.538
41977.85;49.655;47.506;34.537
41978.84;49.647;47.504;34.536
41979.84;49.644;47.504;34.535
41980.83;49.652;47.506;34.537
41981.85;49.648;47.504;34.536
41982.85;49.644;47.506;34.537
41983.84;49.658;47.507;34.538
41984.83;49.647;47.504;34.535
41985.8;49.648;47.504;34.536
41986.79;49.652;47.505;34.537
41987.79;49.654;47.506;34.538
41988.78;49.645;47.504;34.535
41989.78;49.651;47.504;34.536
41990.78;49.656;47.508;34.54
41991.77;49.647;47.505;34.536
41992.78;49.655;47.508;34.539
41993.78;49.647;47.503;34.535
41994.76;49.654;47.505;34.537
41995.77;49.644;47.503;34.535
41996.77;49.651;47.506;34.537
41997.77;49.65;47.504;34.537
41998.76;49.643;47.501;34.534
41999.75;49.654;47.505;34.536
42000.74;49.654;47.506;34.537
42001.74;49.653;47.503;34.535
42002.75;49.654;47.504;34.537
42003.76;49.655;47.504;34.535
42004.74;49.649;47.504;34.536
42005.76;49.651;47.503;34.535
42006.75;49.654;47.503;34.536
42007.75;49.653;47.505;34.538
42008.75;49.646;47.502;34.534
42009.75;49.653;47.505;34.537
42010.75;49.653;47.503;34.535
42011.73;49.652;47.503;34.535
42012.74;49.649;47.502;34.535
42013.75;49.648;47.501;34.534
42014.74;49.656;47.503;34.536
42015.73;49.649;47.501;34.534
42016.72;49.644;47.501;34.533
42017.72;49.643;47.5;34.533
42018.73;49.65;47.501;34.533
42019.72;49.65;47.503;34.535
42020.71;49.655;47.503;34.535
42021.7;49.644;47.5;34.532
42022.69;49.644;47.5;34.533
42023.69;49.643;47.5;34.533
42024.68;49.65;47.501;34.533
42025.67;49.645;47.501;34.533
42026.67;49.653;47.502;34.535
42027.67;49.642;47.499;34.532
42028.67;49.654;47.502;34.534
42029.67;49.651;47.5;34.532
42030.65;49.642;47.5;34.532
42031.64;49.642;47.5;34.533
42032.63;49.651;47.502;34.534
42033.63;49.649;47.501;34.534
42034.64;49.654;47.502;34.535
42035.63;49.639;47.498;34.531
42036.64;49.65;47.502;34.534
42037.62;49.65;47.501;34.534
42038.62;49.65;47.501;34.534
42039.61;49.642;47.499;34.532
42040.61;49.65;47.498;34.531
42041.59;49.646;47.499;34.531
42042.58;49.64;47.498;34.53
42043.57;49.65;47.5;34.533
42044.57;49.651;47.498;34.531
42045.54;49.647;47.497;34.53
42046.54;49.643;47.498;34.531
42047.55;49.64;47.498;34.53
42048.57;49.642;47.496;34.529
42049.56;49.64;47.495;34.529
42050.56;49.65;47.499;34.532
42051.56;49.647;47.498;34.531
42052.56;49.64;47.497;34.53
42053.57;49.643;47.497;34.529
42054.55;49.645;47.496;34.529
42055.53;49.651;47.497;34.53
42056.55;49.647;47.497;34.53
42057.54;49.648;47.497;34.53
42058.53;49.651;47.497;34.531
42059.53;49.636;47.493;34.526
42060.54;49.647;47.497;34.53
42061.54;49.642;47.495;34.528
42062.55;49.639;47.494;34.528
42063.53;49.649;47.494;34.528
42064.53;49.646;47.494;34.527
42065.52;49.638;47.493;34.527
42066.52;49.647;47.496;34.529
42067.51;49.643;47.495;34.528
42068.51;49.639;47.493;34.526
42069.5;49.648;47.495;34.529
42070.48;49.647;47.493;34.527
42071.47;49.646;47.494;34.528
42072.45;49.643;47.494;34.528
42073.44;49.637;47.493;34.527
42074.45;49.645;47.493;34.526
42075.44;49.638;47.494;34.527
42076.43;49.635;47.493;34.526
42077.43;49.64;47.493;34.527
42078.43;49.638;47.494;34.527
42079.43;49.638;47.493;34.526
42080.43;49.649;47.494;34.528
42081.44;49.637;47.491;34.525
42082.44;49.636;47.492;34.526
42083.44;49.647;47.493;34.527
42084.44;49.646;47.493;34.527
42085.46;49.635;47.49;34.523
42086.46;49.645;47.492;34.526
42087.46;49.646;47.492;34.526
42088.46;49.646;47.492;34.526
42089.47;49.643;47.491;34.524
42090.48;49.645;47.492;34.526
42091.47;49.644;47.493;34.527
42092.46;49.644;47.492;34.525
42093.47;49.645;47.49;34.525
42094.46;49.641;47.489;34.523
42095.48;49.637;47.489;34.523
42096.47;49.643;47.49;34.523
42097.5;49.643;47.49;34.523
42098.5;49.641;47.49;34.524
42099.48;49.633;47.489;34.523
42100.47;49.637;47.49;34.523
42101.46;49.635;47.49;34.523
42102.48;49.635;47.488;34.523
42103.48;49.639;47.488;34.523
42104.49;49.645;47.49;34.524
42105.46;49.634;47.486;34.521
42106.48;49.644;47.489;34.523
42107.48;49.632;47.487;34.521
42108.48;49.646;47.492;34.526
42109.49;49.634;47.488;34.522
42110.51;49.642;47.489;34.523
42111.51;49.632;47.485;34.519
42112.5;49.64;47.489;34.523
42113.49;49.634;47.488;34.523
42114.49;49.644;47.488;34.523
42115.49;49.631;47.488;34.522
42116.47;49.642;47.489;34.524
42117.47;49.631;47.485;34.519
42118.47;49.631;47.486;34.521
42119.47;49.631;47.484;34.518
42120.48;49.638;47.487;34.521
42121.47;49.628;47.487;34.521
42122.46;49.629;47.484;34.519
42123.46;49.639;47.487;34.521
42124.46;49.63;47.484;34.519
42125.43;49.635;47.485;34.52
42126.41;49.632;47.484;34.518
42127.43;49.633;47.486;34.52
42128.42;49.638;47.486;34.52
42129.42;49.632;47.486;34.521
42130.42;49.639;47.487;34.522
42131.42;49.644;47.487;34.522
42132.4;49.635;47.485;34.52
42133.41;49.632;47.484;34.519
42134.42;49.642;47.488;34.523
42135.41;49.635;47.484;34.52
42136.4;49.634;47.484;34.519
42137.39;49.642;47.487;34.522
42138.38;49.633;47.485;34.521
42139.37;49.633;47.484;34.519
42140.36;49.637;47.485;34.52
42141.36;49.637;47.486;34.521
42142.36;49.631;47.484;34.52
42143.35;49.635;47.485;34.521
42144.34;49.639;47.487;34.523
42145.34;49.639;47.486;34.521
42146.33;49.641;47.487;34.522
42147.31;49.634;47.486;34.521
42148.32;49.634;47.485;34.52
42149.31;49.632;47.485;34.521
42150.32;49.639;47.484;34.519
42151.3;49.644;47.486;34.52
42152.28;49.641;47.487;34.522
42153.28;49.644;47.485;34.521
42154.28;49.632;47.482;34.517
42155.26;49.633;47.483;34.518
42156.26;49.639;47.483;34.519
42157.27;49.639;47.483;34.519
42158.27;49.639;47.484;34.52
42159.29;49.631;47.483;34.519
42160.28;49.633;47.482;34.518
42161.26;49.63;47.483;34.517
42162.27;49.632;47.483;34.519
42163.29;49.63;47.483;34.518
42164.29;49.638;47.484;34.52
42165.3;49.632;47.482;34.518
42166.31;49.631;47.482;34.519
42167.32;49.628;47.482;34.517
42168.3;49.629;47.484;34.519
42169.31;49.628;47.481;34.517
42170.3;49.641;47.483;34.519
42171.3;49.639;47.484;34.52
42172.29;49.641;47.483;34.519
42173.29;49.641;47.484;34.52
42174.28;49.63;47.482;34.517
42175.26;49.629;47.481;34.517
42176.25;49.629;47.482;34.517
42177.24;49.64;47.484;34.52
42178.23;49.64;47.484;34.519
42179.23;49.641;47.483;34.519
42180.23;49.639;47.483;34.519
42181.21;49.629;47.48;34.516
42182.23;49.631;47.483;34.518
42183.23;49.629;47.48;34.515
42184.23;49.63;47.48;34.517
42185.24;49.628;47.481;34.517
42186.24;49.637;47.482;34.518
42187.24;49.638;47.481;34.517
42188.26;49.638;47.484;34.519
42189.25;49.631;47.481;34.517
42190.22;49.629;47.482;34.518
42191.23;49.633;47.482;34.518
42192.25;49.632;47.482;34.518
42193.24;49.638;47.482;34.519
42194.23;49.631;47.481;34.517
42195.24;49.633;47.48;34.517
42196.22;49.63;47.481;34.517
42197.23;49.629;47.481;34.517
42198.24;49.63;47.481;34.517
42199.25;49.627;47.479;34.515
42200.24;49.639;47.482;34.518
42201.23;49.629;47.481;34.517
42202.23;49.628;47.48;34.516
42203.23;49.632;47.48;34.517
42204.24;49.629;47.48;34.516
42205.25;49.626;47.48;34.517
42206.24;49.639;47.482;34.519
42207.22;49.643;47.482;34.519
42208.22;49.631;47.48;34.517
42209.21;49.64;47.481;34.518
42210.21;49.627;47.48;34.516
42211.21;49.626;47.48;34.517
42212.21;49.637;47.48;34.516
42213.19;49.632;47.478;34.515
42214.21;49.642;47.481;34.517
42215.19;49.641;47.478;34.515
42216.17;49.631;47.479;34.516
42217.18;49.64;47.481;34.517
42218.17;49.629;47.48;34.516
42219.17;49.633;47.48;34.517
42220.17;49.623;47.477;34.513
42221.17;49.643;47.479;34.517
42222.17;49.633;47.477;34.514
42223.16;49.633;47.475;34.512
42224.16;49.637;47.479;34.516
42225.16;49.626;47.475;34.511
42226.16;49.627;47.476;34.513
42227.16;49.629;47.476;34.513
42228.18;49.63;47.477;34.514
42229.17;49.63;47.477;34.514
