IDs:;240716_10_240712H;10_DNAJB6_00_293_uM;
Concentration [uM]:;0.293;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
9099.322;56.278;49.841;37.299
9100.315;56.261;49.844;37.307
9101.309;56.276;49.844;37.308
9102.31;56.283;49.844;37.307
9103.298;56.275;49.844;37.308
9104.285;56.287;49.841;37.301
9105.277;56.276;49.843;37.307
9106.278;56.259;49.844;37.307
9107.283;56.273;49.845;37.308
9108.265;56.281;49.843;37.305
9109.253;56.272;49.843;37.307
9110.247;56.278;49.844;37.308
9111.249;56.272;49.842;37.305
9112.255;56.28;49.843;37.306
9113.269;56.254;49.841;37.304
9114.285;56.253;49.843;37.306
9115.306;56.269;49.844;37.307
9116.302;56.284;49.837;37.296
9117.302;56.256;49.841;37.303
9118.308;56.251;49.841;37.304
9119.315;56.277;49.84;37.303
9120.33;56.272;49.843;37.305
9121.351;56.277;49.838;37.296
9122.352;56.282;49.836;37.295
9123.351;56.279;49.837;37.297
9124.344;56.243;49.839;37.303
9125.333;56.265;49.839;37.302
9126.319;56.263;49.839;37.302
9127.317;56.263;49.836;37.298
9128.305;56.268;49.839;37.301
9129.308;56.264;49.839;37.303
9130.294;56.271;49.839;37.302
9131.291;56.254;49.835;37.298
9132.305;56.25;49.838;37.302
9133.298;56.252;49.836;37.299
9134.292;56.282;49.836;37.298
9135.29;56.271;49.838;37.302
9136.282;56.266;49.838;37.302
9137.277;56.245;49.837;37.299
9138.277;56.242;49.837;37.3
9139.267;56.257;49.837;37.3
9140.251;56.253;49.833;37.295
9141.26;56.246;49.835;37.299
9142.25;56.268;49.836;37.298
9143.242;56.273;49.833;37.295
9144.236;56.277;49.832;37.295
9145.238;56.265;49.832;37.295
9146.24;56.261;49.836;37.299
9147.244;56.279;49.827;37.286
9148.235;56.269;49.832;37.294
9149.209;56.26;49.833;37.296
9150.203;56.244;49.831;37.296
9151.196;56.256;49.83;37.294
9152.198;56.248;49.833;37.295
9153.196;56.249;49.834;37.299
9154.198;56.275;49.826;37.287
9155.192;56.279;49.829;37.288
9156.192;56.26;49.833;37.295
9157.2;56.27;49.829;37.29
9158.19;56.263;49.834;37.295
9159.193;56.256;49.834;37.299
9160.202;56.238;49.833;37.299
9161.205;56.264;49.831;37.294
9162.19;56.265;49.831;37.295
9163.17;56.265;49.832;37.296
9164.161;56.254;49.833;37.297
9165.157;56.265;49.828;37.292
9166.156;56.261;49.831;37.295
9167.14;56.247;49.831;37.294
9168.125;56.245;49.828;37.291
9169.119;56.277;49.825;37.285
9170.122;56.26;49.832;37.295
9171.101;56.253;49.834;37.297
9172.112;56.256;49.831;37.294
9173.128;56.274;49.825;37.284
9174.151;56.266;49.828;37.287
9175.146;56.286;49.827;37.285
9176.145;56.265;49.831;37.293
9177.149;56.239;49.83;37.292
9178.157;56.252;49.832;37.296
9179.173;56.277;49.825;37.284
9180.156;56.237;49.829;37.292
9181.15;56.256;49.834;37.296
9182.143;56.257;49.829;37.292
9183.141;56.249;49.826;37.29
9184.131;56.245;49.828;37.292
9185.121;56.254;49.831;37.294
9186.115;56.263;49.826;37.291
9187.11;56.275;49.824;37.283
9188.096;56.257;49.828;37.291
9189.092;56.263;49.826;37.288
9190.098;56.261;49.827;37.29
9191.096;56.264;49.822;37.281
9192.096;56.247;49.827;37.292
9193.083;56.232;49.827;37.291
9194.099;56.26;49.826;37.288
9195.1;56.259;49.827;37.288
9196.092;56.242;49.826;37.29
9197.066;56.26;49.823;37.283
9198.054;56.261;49.823;37.282
9199.051;56.236;49.824;37.287
9200.054;56.237;49.824;37.287
9201.045;56.255;49.824;37.287
9202.023;56.263;49.823;37.286
9203.032;56.258;49.824;37.286
9204.018;56.263;49.822;37.285
9205.037;56.259;49.82;37.283
9206.038;56.245;49.822;37.285
9207.04;56.24;49.82;37.282
9208.056;56.273;49.819;37.278
9209.053;56.243;49.82;37.282
9210.066;56.238;49.823;37.286
9211.061;56.254;49.823;37.286
9212.06;56.241;49.822;37.284
9213.061;56.249;49.823;37.288
9214.067;56.236;49.821;37.283
9215.074;56.242;49.822;37.286
9216.088;56.226;49.821;37.283
9217.103;56.245;49.82;37.283
9218.092;56.231;49.822;37.287
9219.091;56.255;49.822;37.286
9220.075;56.253;49.82;37.282
9221.072;56.244;49.82;37.283
9222.069;56.249;49.821;37.284
9223.064;56.26;49.816;37.275
9224.049;56.245;49.82;37.283
9225.033;56.248;49.82;37.283
9226.027;56.255;49.822;37.284
9227.019;56.257;49.818;37.277
9228.013;56.234;49.82;37.282
9228.991;56.25;49.82;37.282
9229.991;56.25;49.815;37.275
9230.996;56.245;49.819;37.281
9231.982;56.246;49.82;37.284
9232.959;56.259;49.818;37.28
9233.947;56.234;49.817;37.28
9234.942;56.235;49.817;37.28
9235.943;56.248;49.821;37.283
9236.952;56.25;49.816;37.279
9237.934;56.238;49.816;37.279
9238.925;56.251;49.819;37.28
9239.921;56.258;49.815;37.276
9240.898;56.241;49.816;37.279
9241.899;56.226;49.816;37.279
9242.892;56.24;49.819;37.281
9243.893;56.238;49.818;37.281
9244.894;56.231;49.816;37.278
9245.898;56.259;49.813;37.272
9246.906;56.227;49.819;37.283
9247.888;56.223;49.818;37.28
9248.872;56.231;49.815;37.277
9249.862;56.26;49.813;37.272
9250.853;56.257;49.813;37.272
9251.848;56.23;49.816;37.278
9252.85;56.241;49.816;37.279
9253.854;56.243;49.813;37.276
9254.847;56.231;49.813;37.276
9255.82;56.241;49.815;37.278
9256.829;56.237;49.815;37.278
9257.808;56.252;49.811;37.27
9258.8;56.244;49.813;37.271
9259.808;56.24;49.814;37.276
9260.814;56.238;49.814;37.278
9261.797;56.238;49.816;37.279
9262.798;56.235;49.813;37.276
9263.784;56.241;49.812;37.275
9264.781;56.26;49.811;37.271
9265.765;56.243;49.815;37.276
9266.759;56.226;49.812;37.274
9267.767;56.242;49.813;37.276
9268.763;56.227;49.815;37.278
9269.768;56.22;49.811;37.274
9270.748;56.234;49.812;37.274
9271.732;56.222;49.811;37.273
9272.725;56.235;49.811;37.274
9273.725;56.252;49.81;37.27
9274.73;56.22;49.812;37.277
9275.723;56.25;49.807;37.265
9276.717;56.222;49.808;37.271
9277.715;56.207;49.809;37.272
9278.722;56.246;49.809;37.27
9279.729;56.227;49.808;37.269
9280.743;56.231;49.81;37.273
9281.73;56.249;49.805;37.265
9282.725;56.212;49.809;37.27
9283.725;56.233;49.809;37.272
9284.728;56.247;49.802;37.26
9285.735;56.216;49.804;37.267
9286.715;56.233;49.804;37.267
9287.719;56.217;49.802;37.265
9288.699;56.216;49.804;37.266
9289.697;56.215;49.805;37.269
9290.686;56.214;49.804;37.266
9291.66;56.226;49.807;37.269
9292.666;56.216;49.803;37.267
9293.656;56.228;49.804;37.264
9294.66;56.235;49.805;37.266
9295.663;56.244;49.803;37.262
9296.664;56.228;49.806;37.267
9297.673;56.212;49.807;37.269
9298.647;56.216;49.805;37.268
9299.642;56.233;49.806;37.268
9300.637;56.244;49.802;37.261
9301.622;56.241;49.803;37.262
9302.608;56.209;49.806;37.269
9303.603;56.239;49.802;37.263
9304.594;56.208;49.803;37.266
9305.593;56.238;49.801;37.259
9306.578;56.244;49.8;37.259
9307.567;56.242;49.802;37.261
9308.581;56.212;49.803;37.265
9309.566;56.229;49.801;37.264
9310.571;56.222;49.803;37.266
9311.564;56.217;49.802;37.264
9312.54;56.224;49.803;37.265
9313.544;56.219;49.804;37.266
9314.554;56.235;49.801;37.263
9315.57;56.237;49.801;37.264
9316.558;56.229;49.803;37.266
9317.555;56.232;49.801;37.263
9318.542;56.238;49.802;37.263
9319.549;56.231;49.798;37.255
9320.526;56.211;49.8;37.262
9321.529;56.224;49.802;37.265
9322.522;56.216;49.804;37.266
9323.541;56.229;49.802;37.266
9324.529;56.234;49.8;37.258
9325.538;56.236;49.798;37.257
9326.52;56.215;49.801;37.264
9327.517;56.212;49.803;37.265
9328.49;56.199;49.801;37.263
9329.471;56.214;49.798;37.26
9330.469;56.237;49.797;37.256
9331.461;56.225;49.801;37.264
9332.471;56.208;49.8;37.262
9333.469;56.211;49.798;37.261
9334.463;56.231;49.796;37.255
9335.443;56.228;49.798;37.258
9336.432;56.247;49.797;37.256
9337.441;56.218;49.8;37.262
9338.435;56.215;49.797;37.258
9339.432;56.22;49.799;37.261
9340.437;56.206;49.797;37.259
9341.423;56.207;49.796;37.26
9342.418;56.22;49.799;37.261
9343.403;56.223;49.797;37.257
9344.396;56.245;49.794;37.253
9345.403;56.207;49.798;37.263
9346.394;56.221;49.797;37.26
9347.377;56.227;49.796;37.256
9348.364;56.218;49.798;37.262
9349.387;56.217;49.798;37.26
9350.383;56.205;49.795;37.258
9351.385;56.219;49.798;37.261
9352.385;56.212;49.799;37.263
9353.392;56.205;49.798;37.26
9354.38;56.214;49.797;37.259
9355.371;56.236;49.794;37.251
9356.369;56.235;49.793;37.251
9357.384;56.218;49.797;37.259
9358.372;56.215;49.797;37.26
9359.359;56.204;49.795;37.258
9360.341;56.225;49.795;37.256
9361.325;56.232;49.793;37.252
9362.337;56.222;49.797;37.26
9363.342;56.227;49.793;37.252
9364.35;56.202;49.796;37.257
9365.364;56.233;49.796;37.257
9366.379;56.229;49.795;37.255
9367.389;56.213;49.798;37.261
9368.384;56.223;49.796;37.258
9369.399;56.217;49.799;37.261
9370.384;56.198;49.796;37.259
9371.38;56.229;49.793;37.251
9372.39;56.203;49.796;37.258
9373.39;56.231;49.792;37.25
9374.384;56.232;49.793;37.252
9375.389;56.205;49.794;37.256
9376.396;56.21;49.797;37.261
9377.407;56.204;49.793;37.255
9378.395;56.219;49.796;37.258
9379.383;56.212;49.798;37.261
9380.415;56.204;49.796;37.258
9381.401;56.217;49.798;37.26
9382.396;56.204;49.796;37.26
9383.39;56.224;49.795;37.256
9384.399;56.208;49.793;37.254
9385.379;56.231;49.791;37.249
9386.391;56.209;49.797;37.258
9387.374;56.2;49.796;37.257
9388.368;56.211;49.796;37.258
9389.386;56.242;49.792;37.25
9390.376;56.225;49.791;37.249
9391.347;56.21;49.795;37.258
9392.348;56.199;49.796;37.258
9393.357;56.202;49.796;37.26
9394.342;56.226;49.793;37.251
9395.337;56.212;49.796;37.259
9396.337;56.216;49.793;37.251
9397.322;56.212;49.794;37.255
9398.323;56.215;49.796;37.258
9399.302;56.209;49.796;37.258
9400.318;56.201;49.793;37.256
9401.312;56.213;49.796;37.259
9402.319;56.218;49.793;37.254
9403.326;56.225;49.792;37.25
9404.307;56.201;49.791;37.253
9405.291;56.213;49.795;37.256
9406.28;56.21;49.794;37.256
9407.272;56.192;49.793;37.256
9408.276;56.219;49.788;37.247
9409.257;56.193;49.79;37.251
9410.249;56.225;49.789;37.247
9411.241;56.202;49.789;37.25
9412.232;56.213;49.787;37.245
9413.226;56.198;49.792;37.253
9414.215;56.203;49.789;37.249
9415.207;56.2;49.79;37.251
9416.207;56.187;49.789;37.251
9417.199;56.219;49.785;37.244
9418.185;56.223;49.784;37.243
9419.193;56.203;49.787;37.248
9420.184;56.215;49.787;37.249
9421.17;56.204;49.788;37.249
9422.16;56.208;49.785;37.244
9423.15;56.186;49.787;37.249
9424.14;56.19;49.79;37.252
9425.14;56.183;49.785;37.247
9426.126;56.216;49.783;37.241
9427.133;56.204;49.782;37.241
9428.143;56.21;49.784;37.241
9429.134;56.211;49.781;37.239
9430.135;56.198;49.784;37.245
9431.142;56.194;49.785;37.247
9432.142;56.198;49.785;37.247
9433.125;56.186;49.783;37.245
9434.116;56.194;49.785;37.247
9435.114;56.211;49.78;37.239
9436.122;56.182;49.782;37.244
9437.117;56.196;49.782;37.244
9438.115;56.185;49.781;37.244
9439.122;56.182;49.782;37.246
9440.126;56.202;49.781;37.242
9441.13;56.186;49.78;37.241
9442.136;56.199;49.781;37.243
9443.123;56.179;49.781;37.244
9444.113;56.175;49.781;37.243
9445.104;56.19;49.781;37.243
9446.103;56.196;49.78;37.242
9447.218;56.177;49.778;37.24
9448.2;56.185;49.778;37.239
9449.203;56.206;49.775;37.233
9450.19;56.175;49.779;37.241
9451.18;56.198;49.775;37.234
9452.181;56.2;49.775;37.231
9453.178;56.2;49.777;37.235
9454.187;56.208;49.773;37.232
9455.164;56.177;49.777;37.241
9456.165;56.174;49.778;37.239
9457.32;56.176;49.777;37.24
9458.316;56.206;49.778;37.237
9459.317;56.2;49.774;37.233
9460.312;56.193;49.778;37.239
9461.3;56.173;49.776;37.238
9462.315;56.196;49.773;37.232
9463.309;56.2;49.774;37.232
9464.374;56.185;49.778;37.24
9465.346;56.202;49.774;37.233
9466.338;56.197;49.772;37.23
9467.347;56.189;49.778;37.239
9468.346;56.196;49.776;37.238
9469.344;56.165;49.775;37.237
9470.318;56.183;49.779;37.242
9471.328;56.184;49.776;37.238
9472.314;56.17;49.776;37.238
9473.305;56.17;49.775;37.238
9474.306;56.189;49.771;37.229
9475.309;56.163;49.775;37.237
9476.296;56.171;49.775;37.237
9477.292;56.161;49.773;37.236
9478.281;56.177;49.772;37.232
9479.283;56.179;49.777;37.239
9480.27;56.19;49.771;37.23
9481.265;56.196;49.77;37.228
9482.248;56.184;49.775;37.238
9483.243;56.175;49.773;37.235
9484.227;56.192;49.771;37.228
9485.221;56.177;49.776;37.238
9486.226;56.201;49.77;37.227
9487.214;56.159;49.77;37.233
9488.2;56.169;49.774;37.237
9489.202;56.169;49.771;37.234
9490.211;56.179;49.773;37.236
9491.221;56.181;49.772;37.235
9492.235;56.191;49.77;37.229
9493.22;56.192;49.771;37.229
9494.209;56.165;49.771;37.232
9495.206;56.181;49.771;37.234
9496.201;56.176;49.773;37.235
9497.183;56.19;49.768;37.226
9498.177;56.2;49.765;37.222
9499.173;56.161;49.77;37.232
9500.161;56.169;49.775;37.239
9501.156;56.187;49.77;37.231
9502.142;56.173;49.773;37.236
9503.124;56.198;49.767;37.225
9504.122;56.189;49.767;37.225
9505.126;56.165;49.77;37.232
9506.122;56.176;49.771;37.232
9507.104;56.171;49.77;37.232
9508.114;56.165;49.77;37.232
9509.1;56.169;49.773;37.235
9510.09;56.168;49.77;37.231
9511.092;56.175;49.771;37.232
9512.098;56.151;49.767;37.229
9513.085;56.176;49.769;37.231
9514.094;56.183;49.767;37.226
9515.078;56.152;49.769;37.232
9516.07;56.163;49.768;37.228
9517.068;56.174;49.769;37.231
9518.072;56.177;49.768;37.229
9519.077;56.159;49.768;37.23
9520.059;56.167;49.768;37.231
9521.047;56.159;49.766;37.228
9522.037;56.175;49.768;37.229
9523.031;56.178;49.767;37.228
9524.028;56.151;49.765;37.227
9525.033;56.161;49.77;37.231
9526.011;56.165;49.767;37.228
9526.992;56.175;49.763;37.222
9527.98;56.183;49.761;37.22
9528.971;56.164;49.766;37.227
9529.965;56.176;49.765;37.226
9530.969;56.168;49.765;37.226
9531.947;56.17;49.764;37.225
9532.959;56.152;49.765;37.227
9533.972;56.182;49.761;37.217
9534.988;56.175;49.761;37.219
9535.976;56.153;49.762;37.222
9536.998;56.145;49.763;37.226
9537.994;56.172;49.759;37.217
9539;56.148;49.764;37.226
9539.991;56.176;49.758;37.216
9540.991;56.161;49.765;37.227
9541.994;56.165;49.765;37.227
9542.989;56.16;49.763;37.226
9544.004;56.18;49.759;37.216
9545.008;56.176;49.761;37.219
9546.003;56.174;49.765;37.227
9547.008;56.162;49.762;37.223
9548.004;56.15;49.763;37.226
9549.015;56.176;49.758;37.216
9550.008;56.146;49.761;37.223
9550.99;56.163;49.763;37.225
9551.975;56.145;49.76;37.224
9552.967;56.157;49.762;37.223
9553.969;56.143;49.76;37.222
9554.955;56.144;49.762;37.224
9555.947;56.175;49.757;37.215
9556.945;56.154;49.763;37.225
9557.959;56.169;49.76;37.22
9558.956;56.145;49.759;37.222
9559.966;56.167;49.758;37.217
9560.962;56.166;49.759;37.22
9561.961;56.144;49.76;37.222
9562.949;56.166;49.759;37.222
9563.944;56.168;49.759;37.219
9564.947;56.141;49.759;37.221
9565.952;56.167;49.755;37.214
9566.959;56.173;49.756;37.215
9567.973;56.156;49.761;37.225
9568.992;56.138;49.757;37.219
9569.981;56.145;49.759;37.221
9570.976;56.177;49.755;37.214
9571.972;56.152;49.758;37.221
9572.97;56.158;49.759;37.22
9573.972;56.135;49.757;37.218
9574.978;56.149;49.759;37.223
9575.986;56.146;49.758;37.22
9576.973;56.167;49.755;37.217
9577.974;56.132;49.759;37.223
9578.978;56.145;49.758;37.22
9579.969;56.169;49.757;37.216
9580.974;56.151;49.756;37.218
9581.987;56.174;49.755;37.213
9582.996;56.163;49.755;37.213
9583.981;56.138;49.758;37.22
9584.985;56.146;49.758;37.221
9585.97;56.144;49.759;37.222
9586.966;56.16;49.753;37.216
9587.96;56.161;49.757;37.216
9588.972;56.157;49.754;37.215
9589.968;56.147;49.758;37.22
9590.974;56.138;49.757;37.22
9591.985;56.151;49.759;37.221
9592.972;56.152;49.757;37.222
9593.964;56.168;49.752;37.211
9594.973;56.143;49.756;37.217
9595.986;56.171;49.754;37.212
9596.974;56.143;49.758;37.22
9597.97;56.154;49.758;37.221
9598.967;56.164;49.755;37.215
9599.972;56.145;49.754;37.216
9600.983;56.158;49.754;37.212
9601.998;56.149;49.756;37.217
9602.991;56.151;49.757;37.218
9603.985;56.138;49.757;37.219
9604.986;56.155;49.752;37.211
9605.985;56.162;49.753;37.212
9606.989;56.133;49.753;37.215
9607.998;56.168;49.754;37.215
9609.009;56.156;49.755;37.217
9609.993;56.17;49.752;37.21
9610.978;56.164;49.755;37.217
9611.97;56.152;49.759;37.22
9612.962;56.147;49.754;37.216
9613.966;56.135;49.755;37.217
9614.955;56.16;49.755;37.214
9615.955;56.148;49.756;37.216
9616.947;56.149;49.756;37.219
9617.927;56.133;49.755;37.218
9618.92;56.182;49.752;37.211
9619.93;56.147;49.756;37.218
9620.926;56.165;49.752;37.21
9621.94;56.151;49.755;37.217
9622.94;56.168;49.752;37.21
9623.951;56.122;49.755;37.217
9624.943;56.16;49.752;37.21
9625.944;56.133;49.751;37.212
9626.953;56.129;49.753;37.216
9627.951;56.123;49.752;37.214
9628.928;56.131;49.75;37.212
9629.925;56.147;49.753;37.216
9630.922;56.149;49.75;37.213
9631.924;56.126;49.752;37.214
9632.939;56.144;49.752;37.215
9633.922;56.125;49.753;37.217
9634.9;56.118;49.75;37.213
9635.887;56.145;49.755;37.217
9636.88;56.13;49.751;37.213
9637.892;56.159;49.748;37.205
9638.901;56.126;49.751;37.213
9639.918;56.147;49.752;37.213
9640.907;56.12;49.749;37.211
9641.9;56.136;49.75;37.212
9642.898;56.154;49.745;37.204
9643.897;56.133;49.75;37.212
9644.912;56.158;49.747;37.205
9645.9;56.146;49.749;37.208
9646.89;56.155;49.746;37.204
9647.881;56.142;49.75;37.212
9648.874;56.125;49.749;37.211
9649.876;56.124;49.747;37.209
9650.866;56.153;49.746;37.204
9651.859;56.133;49.75;37.212
9652.859;56.138;49.748;37.21
9653.85;56.116;49.748;37.21
9654.838;56.154;49.746;37.204
9655.841;56.141;49.748;37.208
9656.832;56.128;49.75;37.212
9657.831;56.148;49.746;37.204
9658.84;56.136;49.748;37.21
9659.832;56.156;49.747;37.203
9660.829;56.14;49.743;37.201
9661.817;56.118;49.746;37.208
9662.824;56.144;49.746;37.204
9663.806;56.132;49.747;37.208
9664.819;56.145;49.743;37.201
9665.823;56.139;49.742;37.2
9666.805;56.14;49.744;37.202
9667.804;56.149;49.744;37.202
9668.806;56.104;49.747;37.21
9669.81;56.141;49.746;37.207
9670.795;56.147;49.743;37.201
9671.784;56.128;49.747;37.207
9672.809;56.129;49.745;37.206
9673.809;56.137;49.743;37.201
9674.816;56.129;49.744;37.205
9675.83;56.12;49.744;37.207
9676.847;56.125;49.741;37.203
9677.846;56.143;49.745;37.205
9678.854;56.126;49.745;37.206
9679.862;56.139;49.741;37.199
9680.872;56.118;49.742;37.203
9681.855;56.113;49.743;37.205
9682.841;56.11;49.745;37.207
9683.837;56.117;49.744;37.205
9684.832;56.136;49.743;37.203
9685.834;56.151;49.741;37.199
9686.845;56.135;49.742;37.199
9687.86;56.114;49.744;37.206
9688.85;56.151;49.739;37.194
9689.859;56.157;49.741;37.199
9690.855;56.155;49.742;37.2
9691.837;56.126;49.742;37.204
9692.832;56.123;49.743;37.204
9693.835;56.129;49.743;37.205
9694.823;56.12;49.743;37.205
9695.821;56.138;49.739;37.197
9696.831;56.137;49.737;37.195
9697.847;56.11;49.742;37.204
9698.846;56.13;49.738;37.196
9699.852;56.15;49.739;37.198
9700.852;56.121;49.74;37.201
9701.86;56.111;49.739;37.201
9702.861;56.146;49.735;37.191
9703.835;56.12;49.74;37.202
9704.852;56.125;49.738;37.196
9705.868;56.128;49.736;37.194
9706.865;56.122;49.742;37.203
9707.867;56.125;49.739;37.2
9708.876;56.138;49.738;37.194
9709.855;56.137;49.735;37.193
9710.84;56.102;49.739;37.2
9711.825;56.134;49.734;37.19
9712.803;56.113;49.74;37.2
9713.795;56.116;49.737;37.199
9714.796;56.12;49.74;37.202
9715.775;56.098;49.736;37.198
9716.769;56.123;49.739;37.2
9717.782;56.125;49.734;37.191
9718.764;56.13;49.732;37.189
9719.759;56.136;49.733;37.19
9720.748;56.108;49.74;37.203
9721.745;56.119;49.737;37.196
9722.744;56.125;49.733;37.191
9723.744;56.098;49.734;37.195
9724.759;56.116;49.736;37.198
9725.752;56.107;49.735;37.197
9726.725;56.11;49.737;37.2
9727.734;56.129;49.73;37.188
9728.725;56.105;49.731;37.191
9729.724;56.12;49.729;37.186
9730.733;56.109;49.733;37.194
9731.735;56.128;49.727;37.185
9732.725;56.117;49.733;37.194
9733.745;56.099;49.731;37.192
9734.742;56.116;49.732;37.193
9735.742;56.105;49.733;37.194
9736.748;56.13;49.728;37.184
9737.757;56.099;49.729;37.191
9738.75;56.118;49.729;37.186
9739.738;56.123;49.728;37.186
9740.752;56.099;49.729;37.191
9741.741;56.102;49.728;37.189
9742.761;56.094;49.728;37.188
9743.755;56.136;49.726;37.184
9744.75;56.093;49.728;37.19
9745.731;56.107;49.729;37.19
9746.719;56.115;49.728;37.189
9747.717;56.102;49.73;37.193
9748.707;56.09;49.727;37.189
9749.711;56.079;49.727;37.189
9750.704;56.118;49.724;37.183
9751.684;56.104;49.726;37.188
9752.682;56.106;49.728;37.188
