IDs:;240911_02_240906B_drop;13_b02_DNAJB6_00_130_uM;
Concentration [uM]:;0.13;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
16146.56;60.792;49.779;37.622
16147.55;60.806;49.774;37.619
16148.54;60.79;49.778;37.622
16149.53;60.787;49.781;37.624
16150.53;60.784;49.78;37.624
16151.53;60.796;49.778;37.622
16152.51;60.799;49.777;37.621
16153.53;60.785;49.778;37.621
16154.52;60.79;49.778;37.622
16155.53;60.776;49.775;37.619
16156.53;60.779;49.778;37.621
16157.52;60.801;49.776;37.62
16158.52;60.807;49.774;37.619
16159.53;60.799;49.778;37.622
16160.52;60.787;49.779;37.622
16161.52;60.788;49.777;37.62
16162.51;60.794;49.78;37.624
16163.51;60.817;49.777;37.621
16164.52;60.795;49.777;37.62
16165.51;60.797;49.778;37.621
16166.5;60.809;49.775;37.619
16167.5;60.802;49.775;37.618
16168.51;60.794;49.777;37.621
16169.5;60.792;49.776;37.62
16170.5;60.802;49.778;37.622
16171.51;60.804;49.778;37.623
16172.53;60.809;49.777;37.621
16173.52;60.784;49.777;37.62
16174.52;60.776;49.776;37.619
16175.5;60.787;49.776;37.619
16176.49;60.795;49.776;37.619
16177.48;60.799;49.773;37.618
16178.48;60.803;49.775;37.619
16179.48;60.786;49.778;37.621
16180.49;60.78;49.776;37.619
16181.51;60.799;49.775;37.62
16182.5;60.793;49.775;37.619
16183.49;60.799;49.776;37.62
16184.49;60.793;49.777;37.621
16185.49;60.787;49.773;37.616
16186.48;60.795;49.771;37.615
16187.47;60.799;49.772;37.616
16188.47;60.797;49.774;37.618
16189.47;60.792;49.776;37.62
16190.48;60.797;49.776;37.619
16191.49;60.793;49.776;37.619
16192.48;60.782;49.775;37.618
16193.47;60.787;49.774;37.618
16194.47;60.782;49.776;37.62
16195.45;60.788;49.776;37.619
16196.44;60.798;49.774;37.618
16197.44;60.788;49.771;37.615
16198.43;60.798;49.773;37.617
16199.44;60.805;49.773;37.616
16200.44;60.786;49.776;37.619
16201.44;60.788;49.776;37.62
16202.44;60.791;49.771;37.615
16203.45;60.808;49.77;37.615
16204.46;60.781;49.772;37.615
16205.45;60.787;49.772;37.616
16206.45;60.794;49.775;37.619
16207.45;60.794;49.775;37.619
16208.45;60.785;49.776;37.619
16209.43;60.787;49.774;37.618
16210.43;60.791;49.773;37.617
16211.44;60.785;49.774;37.617
16212.45;60.779;49.772;37.615
16213.45;60.787;49.776;37.618
16214.44;60.785;49.774;37.618
16215.46;60.799;49.773;37.617
16216.43;60.749;49.78;37.621
16217.44;60.778;49.775;37.618
16218.42;60.814;49.77;37.614
16219.42;60.784;49.773;37.617
16220.41;60.793;49.771;37.616
16221.41;60.79;49.773;37.617
16222.39;60.781;49.773;37.617
16223.39;60.771;49.774;37.618
16224.37;60.786;49.775;37.618
16225.36;60.788;49.772;37.616
16226.37;60.781;49.773;37.617
16227.38;60.802;49.77;37.614
16228.36;60.793;49.772;37.615
16229.35;60.787;49.773;37.616
16230.35;60.793;49.772;37.615
16231.35;60.78;49.773;37.616
16232.35;60.782;49.771;37.615
16233.36;60.782;49.771;37.615
16234.37;60.78;49.773;37.616
16235.39;60.796;49.768;37.612
16236.41;60.784;49.77;37.614
16237.4;60.785;49.768;37.611
16238.39;60.781;49.767;37.611
16239.38;60.772;49.771;37.615
16240.39;60.778;49.769;37.613
16241.39;60.783;49.772;37.616
16242.38;60.777;49.772;37.616
16243.38;60.781;49.771;37.614
16244.36;60.792;49.77;37.613
16245.34;60.781;49.772;37.615
16246.32;60.793;49.77;37.615
16247.32;60.781;49.769;37.612
16248.33;60.78;49.77;37.613
16249.31;60.786;49.77;37.614
16250.31;60.783;49.77;37.613
16251.32;60.785;49.772;37.615
16252.33;60.772;49.772;37.615
16253.33;60.796;49.769;37.613
16254.34;60.788;49.769;37.613
16255.32;60.782;49.77;37.614
16256.31;60.767;49.77;37.613
16257.3;60.795;49.769;37.613
16258.31;60.794;49.768;37.611
16259.31;60.788;49.766;37.609
16260.3;60.779;49.771;37.615
16261.31;60.771;49.769;37.611
16262.32;60.778;49.771;37.613
16263.29;60.78;49.769;37.612
16264.31;60.775;49.768;37.612
16265.3;60.785;49.769;37.613
16266.3;60.789;49.767;37.61
16267.3;60.782;49.768;37.611
16268.28;60.787;49.768;37.612
16269.29;60.775;49.768;37.612
16270.31;60.775;49.772;37.615
16271.3;60.781;49.766;37.609
16272.29;60.787;49.764;37.608
16273.29;60.783;49.769;37.613
16274.28;60.768;49.768;37.612
16275.29;60.777;49.768;37.611
16276.29;60.769;49.769;37.612
16277.3;60.776;49.77;37.613
16278.3;60.779;49.77;37.614
16279.29;60.778;49.767;37.61
16280.27;60.78;49.768;37.611
16281.26;60.788;49.768;37.611
16282.26;60.776;49.77;37.613
16283.26;60.775;49.768;37.611
16284.25;60.775;49.768;37.612
16285.24;60.768;49.77;37.613
16286.23;60.773;49.768;37.612
16287.24;60.781;49.768;37.611
16288.23;60.78;49.769;37.612
16289.21;60.778;49.769;37.612
16290.23;60.773;49.77;37.613
16291.24;60.789;49.768;37.611
16292.24;60.78;49.767;37.61
16293.23;60.769;49.77;37.613
16294.22;60.773;49.768;37.611
16295.22;60.779;49.765;37.609
16296.19;60.766;49.77;37.612
16297.21;60.786;49.769;37.611
16298.2;60.765;49.769;37.612
16299.19;60.773;49.769;37.612
16300.19;60.786;49.77;37.614
16301.19;60.777;49.767;37.61
16302.17;60.777;49.767;37.61
16303.18;60.771;49.769;37.612
16304.19;60.766;49.771;37.614
16305.21;60.772;49.769;37.612
16306.19;60.781;49.767;37.61
16307.19;60.785;49.767;37.611
16308.18;60.776;49.768;37.611
16309.19;60.76;49.769;37.611
16310.18;60.782;49.768;37.611
16311.18;60.783;49.77;37.613
16312.18;60.771;49.771;37.614
16313.19;60.779;49.77;37.613
16314.19;60.779;49.769;37.613
16315.18;60.77;49.769;37.612
16316.17;60.779;49.768;37.611
16317.17;60.788;49.766;37.61
16318.17;60.773;49.768;37.611
16319.18;60.764;49.767;37.61
16320.16;60.774;49.767;37.61
16321.18;60.776;49.767;37.61
16322.18;60.77;49.768;37.611
16323.19;60.776;49.767;37.61
16324.17;60.772;49.768;37.61
16325.16;60.766;49.766;37.609
16326.16;60.752;49.77;37.613
16327.14;60.76;49.769;37.612
16328.12;60.772;49.768;37.611
16329.11;60.77;49.767;37.61
16330.11;60.779;49.767;37.61
16331.11;60.765;49.769;37.612
16332.11;60.777;49.766;37.609
16333.13;60.762;49.769;37.612
16334.15;60.784;49.766;37.61
16335.15;60.767;49.768;37.611
16336.15;60.767;49.767;37.609
16337.15;60.763;49.77;37.613
16338.16;60.778;49.766;37.609
16339.14;60.763;49.769;37.612
16340.12;60.777;49.767;37.61
16341.14;60.782;49.766;37.609
16342.14;60.778;49.768;37.611
16343.13;60.777;49.768;37.612
16344.12;60.77;49.767;37.61
16345.11;60.78;49.766;37.608
16346.11;60.776;49.765;37.608
16347.11;60.776;49.769;37.612
16348.12;60.777;49.767;37.61
16349.12;60.77;49.768;37.611
16350.13;60.767;49.764;37.608
16351.13;60.767;49.766;37.609
16352.1;60.765;49.766;37.609
16353.1;60.77;49.765;37.607
16354.1;60.779;49.766;37.609
16355.11;60.774;49.765;37.608
16356.13;60.766;49.768;37.611
16357.11;60.77;49.765;37.607
16358.11;60.762;49.765;37.607
16359.11;60.756;49.767;37.61
16360.13;60.774;49.764;37.607
16361.12;60.765;49.765;37.608
16362.11;60.76;49.766;37.608
16363.1;60.768;49.764;37.607
16364.12;60.762;49.765;37.608
16365.14;60.77;49.763;37.607
16366.14;60.771;49.761;37.604
16367.15;60.769;49.762;37.605
16368.16;60.757;49.765;37.607
16369.15;60.76;49.764;37.606
16370.15;60.763;49.764;37.607
16371.14;60.764;49.766;37.609
16372.16;60.777;49.763;37.605
16373.15;60.77;49.766;37.608
16374.14;60.762;49.764;37.606
16375.14;60.77;49.761;37.604
16376.14;60.767;49.761;37.604
16377.13;60.763;49.762;37.604
16378.13;60.767;49.762;37.605
16379.14;60.766;49.761;37.604
16380.13;60.758;49.76;37.603
16381.12;60.768;49.76;37.603
16382.13;60.766;49.762;37.605
16383.12;60.764;49.761;37.604
16384.13;60.772;49.761;37.605
16385.13;60.758;49.761;37.603
16386.11;60.774;49.762;37.605
16387.11;60.773;49.761;37.605
16388.1;60.761;49.761;37.604
16389.12;60.751;49.763;37.606
16390.12;60.773;49.758;37.601
16391.13;60.756;49.762;37.604
16392.14;60.774;49.758;37.601
16393.14;60.76;49.76;37.603
16394.13;60.753;49.761;37.603
16395.14;60.768;49.757;37.6
16396.15;60.756;49.761;37.604
16397.17;60.768;49.762;37.605
16398.17;60.775;49.76;37.604
16399.16;60.769;49.761;37.604
16400.16;60.753;49.764;37.606
16401.15;60.772;49.762;37.605
16402.14;60.783;49.757;37.601
16403.14;60.759;49.76;37.602
16404.15;60.767;49.76;37.604
16405.16;60.76;49.76;37.602
16406.15;60.771;49.762;37.604
16407.14;60.773;49.76;37.604
16408.14;60.737;49.759;37.601
16409.15;60.742;49.763;37.605
16410.13;60.758;49.762;37.605
16411.12;60.774;49.758;37.601
16412.12;60.77;49.76;37.603
16413.12;60.755;49.76;37.602
16414.12;60.766;49.757;37.6
16415.12;60.768;49.761;37.604
16416.11;60.762;49.757;37.6
16417.11;60.755;49.758;37.6
16418.09;60.756;49.762;37.605
16419.09;60.758;49.761;37.604
16420.1;60.764;49.761;37.603
16421.11;60.76;49.76;37.603
16422.09;60.765;49.759;37.602
16423.09;60.761;49.758;37.601
16424.09;60.775;49.759;37.602
16425.08;60.755;49.757;37.6
16426.08;60.765;49.759;37.602
16427.07;60.764;49.759;37.603
16428.05;60.745;49.761;37.604
16429.05;60.764;49.759;37.602
16430.05;60.752;49.759;37.601
16431.06;60.752;49.758;37.601
16432.05;60.756;49.759;37.602
16433.05;60.757;49.758;37.602
16434.05;60.743;49.76;37.602
16435.07;60.764;49.759;37.603
16436.05;60.767;49.756;37.599
16437.08;60.764;49.761;37.604
16438.08;60.75;49.758;37.6
16439.08;60.759;49.761;37.603
16440.09;60.759;49.757;37.6
16441.1;60.761;49.76;37.603
16442.12;60.758;49.758;37.601
16443.14;60.768;49.759;37.601
16444.13;60.761;49.759;37.602
16445.13;60.761;49.76;37.603
16446.11;60.754;49.761;37.603
16447.12;60.758;49.759;37.601
16448.11;60.765;49.758;37.601
16449.1;60.738;49.763;37.606
16450.1;60.769;49.756;37.599
16451.09;60.766;49.757;37.6
16452.08;60.761;49.759;37.602
16453.1;60.758;49.757;37.6
16454.09;60.757;49.758;37.601
16455.1;60.741;49.76;37.602
16456.1;60.76;49.757;37.6
16457.11;60.743;49.76;37.601
16458.09;60.754;49.759;37.602
16459.08;60.754;49.758;37.599
16460.08;60.757;49.759;37.601
16461.06;60.76;49.759;37.602
16462.05;60.758;49.758;37.6
16463.05;60.77;49.758;37.6
16464.05;60.759;49.755;37.597
16465.05;60.741;49.757;37.599
16466.04;60.774;49.756;37.6
16467.04;60.751;49.759;37.602
16468.04;60.755;49.757;37.6
16469.05;60.758;49.755;37.598
16470.03;60.751;49.757;37.6
16471.02;60.743;49.756;37.599
16472.01;60.76;49.757;37.599
16473.01;60.755;49.758;37.6
16474.01;60.755;49.756;37.599
16475.02;60.76;49.754;37.597
16476.03;60.749;49.754;37.597
16477.02;60.761;49.757;37.6
16478.01;60.754;49.758;37.6
16478.99;60.742;49.757;37.599
16480.01;60.75;49.755;37.598
16481.01;60.744;49.754;37.597
16482.02;60.756;49.755;37.597
16483.02;60.758;49.756;37.6
16484.01;60.765;49.754;37.596
16485;60.752;49.757;37.599
16485.99;60.757;49.756;37.598
16486.98;60.755;49.756;37.599
16487.99;60.748;49.757;37.599
16488.99;60.765;49.754;37.597
16489.97;60.743;49.756;37.598
16490.97;60.75;49.755;37.597
16491.97;60.745;49.756;37.599
16492.96;60.737;49.756;37.598
16493.96;60.748;49.754;37.596
16494.96;60.751;49.755;37.597
16495.94;60.745;49.755;37.597
16496.93;60.746;49.756;37.598
16497.93;60.759;49.754;37.597
16498.93;60.747;49.756;37.598
16499.95;60.746;49.754;37.597
16500.96;60.763;49.754;37.597
16501.96;60.763;49.753;37.596
16502.95;60.762;49.754;37.597
16503.94;60.766;49.752;37.595
16504.93;60.745;49.753;37.595
16505.95;60.751;49.753;37.596
16506.95;60.759;49.753;37.595
16507.95;60.74;49.756;37.598
16508.96;60.757;49.753;37.595
16509.98;60.748;49.755;37.598
16510.97;60.752;49.753;37.595
16511.97;60.745;49.755;37.597
16512.97;60.757;49.755;37.597
16513.98;60.753;49.753;37.596
16514.97;60.748;49.756;37.598
16515.97;60.756;49.756;37.598
16516.96;60.754;49.753;37.596
16517.94;60.756;49.753;37.596
16518.92;60.748;49.754;37.596
16519.91;60.746;49.756;37.598
16520.93;60.766;49.75;37.593
16521.92;60.754;49.753;37.596
16522.93;60.755;49.752;37.594
16523.92;60.743;49.756;37.599
16524.92;60.758;49.755;37.597
16525.92;60.751;49.754;37.596
16526.93;60.757;49.753;37.596
16527.94;60.75;49.755;37.596
16528.93;60.756;49.752;37.595
16529.93;60.753;49.752;37.594
16530.94;60.753;49.751;37.594
16531.92;60.749;49.752;37.594
16532.92;60.751;49.752;37.595
16533.9;60.75;49.751;37.593
16534.91;60.753;49.753;37.596
16535.89;60.743;49.754;37.596
16536.88;60.731;49.754;37.595
16537.88;60.735;49.752;37.594
16538.9;60.747;49.753;37.596
16539.91;60.748;49.754;37.596
16540.93;60.743;49.751;37.594
16541.92;60.742;49.753;37.595
16542.92;60.75;49.753;37.595
16543.92;60.748;49.751;37.593
16544.93;60.737;49.753;37.595
16545.94;60.756;49.75;37.592
16546.96;60.75;49.753;37.595
16547.95;60.74;49.752;37.593
16548.94;60.75;49.753;37.596
16549.94;60.748;49.752;37.595
16550.93;60.741;49.753;37.595
16551.92;60.751;49.752;37.594
16552.92;60.757;49.752;37.596
16553.92;60.742;49.752;37.594
16554.9;60.76;49.752;37.595
16555.9;60.757;49.752;37.595
16556.91;60.754;49.749;37.591
16557.92;60.744;49.752;37.595
16558.91;60.753;49.752;37.593
16559.91;60.736;49.752;37.594
16560.91;60.739;49.754;37.596
16561.91;60.747;49.754;37.596
16562.91;60.746;49.755;37.598
16563.89;60.75;49.752;37.595
16564.9;60.741;49.751;37.593
16565.9;60.738;49.75;37.592
16566.89;60.744;49.75;37.593
16567.89;60.745;49.75;37.591
16568.9;60.727;49.753;37.595
16569.92;60.741;49.75;37.592
16570.91;60.75;49.749;37.592
16571.9;60.75;49.748;37.591
16572.89;60.728;49.749;37.592
16573.88;60.734;49.751;37.593
16574.9;60.743;49.75;37.591
16575.9;60.738;49.752;37.594
16576.9;60.749;49.751;37.593
16577.91;60.742;49.751;37.592
16578.92;60.745;49.749;37.591
16579.93;60.748;49.75;37.592
16580.95;60.743;49.749;37.591
16581.97;60.748;49.748;37.591
16582.96;60.732;49.75;37.591
16583.96;60.732;49.751;37.593
16584.97;60.738;49.749;37.591
16585.97;60.74;49.748;37.59
16586.96;60.741;49.751;37.593
16587.95;60.747;49.749;37.592
16588.94;60.726;49.75;37.592
16589.95;60.728;49.75;37.592
16590.94;60.747;49.748;37.59
16591.96;60.742;49.747;37.59
16592.93;60.749;49.748;37.591
16593.92;60.742;49.749;37.591
16594.92;60.741;49.746;37.588
16595.91;60.738;49.746;37.588
16596.9;60.732;49.747;37.59
16597.91;60.74;49.747;37.589
16598.89;60.739;49.745;37.587
16599.88;60.738;49.745;37.587
16600.9;60.743;49.745;37.587
16601.91;60.739;49.747;37.589
16602.91;60.746;49.743;37.587
16603.91;60.724;49.748;37.589
16604.9;60.736;49.748;37.59
16605.9;60.734;49.747;37.588
16606.91;60.731;49.747;37.589
16607.94;60.741;49.746;37.588
16608.93;60.734;49.749;37.591
16609.93;60.755;49.744;37.587
16610.93;60.732;49.748;37.59
16611.93;60.741;49.749;37.591
16612.94;60.748;49.745;37.587
16613.95;60.739;49.747;37.589
16614.94;60.725;49.745;37.587
16615.93;60.738;49.745;37.588
16616.93;60.729;49.746;37.588
16617.95;60.744;49.745;37.587
16618.94;60.719;49.75;37.592
16619.96;60.734;49.745;37.588
16620.96;60.732;49.748;37.59
16621.96;60.731;49.747;37.589
16622.96;60.738;49.748;37.59
16623.94;60.744;49.747;37.589
16624.94;60.742;49.744;37.586
16625.94;60.725;49.748;37.59
16626.93;60.728;49.748;37.59
16627.95;60.744;49.746;37.588
16628.95;60.732;49.748;37.591
16629.94;60.74;49.746;37.588
16630.93;60.73;49.749;37.591
16631.92;60.744;49.748;37.591
16632.93;60.733;49.747;37.588
16633.91;60.731;49.747;37.589
16634.89;60.727;49.75;37.591
16635.89;60.736;49.746;37.589
16636.9;60.729;49.743;37.586
16637.91;60.736;49.749;37.591
16638.9;60.737;49.746;37.589
16639.9;60.731;49.742;37.585
16640.9;60.733;49.747;37.589
16641.88;60.743;49.745;37.587
16642.9;60.73;49.747;37.588
16643.89;60.718;49.749;37.59
16644.89;60.73;49.743;37.585
16645.89;60.744;49.746;37.589
16646.9;60.737;49.747;37.588
16647.91;60.733;49.747;37.589
16648.89;60.738;49.746;37.588
16649.87;60.725;49.749;37.591
16650.86;60.719;49.746;37.587
16651.85;60.737;49.743;37.585
16652.85;60.738;49.745;37.587
16653.85;60.735;49.744;37.586
16654.85;60.734;49.743;37.586
16655.87;60.731;49.744;37.586
16656.87;60.725;49.747;37.588
16657.86;60.731;49.744;37.586
16658.86;60.732;49.743;37.585
16659.85;60.742;49.744;37.586
16660.85;60.731;49.744;37.586
16661.84;60.724;49.739;37.581
16662.85;60.732;49.745;37.587
16663.85;60.724;49.742;37.584
16664.86;60.734;49.742;37.585
16665.87;60.729;49.744;37.586
16666.87;60.732;49.746;37.588
16667.86;60.733;49.743;37.585
16668.85;60.73;49.742;37.584
16669.85;60.731;49.743;37.586
16670.86;60.747;49.742;37.585
16671.85;60.723;49.742;37.584
16672.84;60.735;49.742;37.584
16673.84;60.731;49.743;37.584
16674.84;60.736;49.743;37.585
16675.83;60.734;49.741;37.583
16676.82;60.729;49.743;37.585
16677.82;60.733;49.742;37.583
16678.83;60.731;49.742;37.584
16679.83;60.734;49.74;37.582
16680.82;60.724;49.742;37.583
16681.81;60.717;49.744;37.586
16682.8;60.735;49.741;37.584
16683.79;60.723;49.741;37.583
16684.79;60.723;49.742;37.583
16685.79;60.734;49.743;37.585
16686.78;60.734;49.741;37.584
16687.78;60.725;49.742;37.584
16688.77;60.723;49.743;37.584
16689.78;60.729;49.74;37.581
16690.79;60.726;49.742;37.584
16691.8;60.715;49.743;37.584
16692.78;60.726;49.742;37.583
16693.78;60.729;49.74;37.582
16694.76;60.733;49.741;37.583
16695.75;60.73;49.741;37.583
16696.73;60.733;49.742;37.584
16697.73;60.726;49.744;37.586
16698.74;60.738;49.74;37.582
16699.76;60.729;49.742;37.584
16700.75;60.731;49.74;37.582
16701.76;60.726;49.743;37.585
16702.75;60.732;49.742;37.584
16703.74;60.72;49.74;37.581
16704.74;60.726;49.743;37.585
16705.73;60.72;49.743;37.585
16706.71;60.726;49.743;37.584
16707.7;60.729;49.74;37.582
16708.7;60.733;49.739;37.581
16709.7;60.724;49.74;37.582
16710.7;60.727;49.741;37.583
16711.71;60.728;49.743;37.585
16712.72;60.725;49.742;37.584
16713.71;60.738;49.74;37.583
16714.73;60.719;49.739;37.58
16715.72;60.719;49.741;37.583
16716.72;60.73;49.741;37.583
16717.71;60.72;49.741;37.582
16718.71;60.718;49.742;37.584
16719.7;60.724;49.74;37.582
16720.71;60.734;49.738;37.58
16721.69;60.719;49.739;37.581
16722.69;60.724;49.741;37.582
16723.67;60.717;49.739;37.581
16724.68;60.72;49.74;37.582
16725.7;60.726;49.739;37.58
16726.69;60.718;49.736;37.578
16727.68;60.724;49.737;37.58
16728.68;60.717;49.738;37.579
16729.68;60.734;49.739;37.581
16730.68;60.72;49.741;37.583
16731.69;60.722;49.737;37.579
16732.68;60.74;49.74;37.582
16733.68;60.726;49.739;37.581
16734.69;60.716;49.737;37.579
16735.67;60.727;49.738;37.58
16736.65;60.726;49.739;37.58
16737.66;60.724;49.736;37.578
16738.65;60.726;49.737;37.579
16739.67;60.719;49.737;37.579
16740.68;60.728;49.738;37.581
16741.68;60.716;49.738;37.579
16742.69;60.724;49.74;37.582
16743.68;60.727;49.74;37.582
16744.68;60.727;49.737;37.578
16745.69;60.728;49.739;37.58
16746.7;60.725;49.737;37.579
16747.71;60.73;49.738;37.58
16748.73;60.728;49.738;37.58
16749.72;60.72;49.739;37.582
16750.73;60.705;49.74;37.581
16751.73;60.726;49.738;37.58
16752.73;60.714;49.734;37.576
16753.73;60.699;49.738;37.579
16754.73;60.72;49.736;37.578
16755.73;60.72;49.736;37.578
16756.74;60.715;49.738;37.579
16757.72;60.722;49.737;37.579
16758.7;60.709;49.738;37.58
16759.68;60.72;49.737;37.578
16760.7;60.721;49.737;37.579
16761.7;60.725;49.735;37.576
16762.7;60.706;49.738;37.58
16763.7;60.711;49.737;37.578
16764.69;60.712;49.737;37.577
16765.69;60.716;49.74;37.581
16766.67;60.727;49.736;37.578
16767.68;60.723;49.736;37.577
16768.68;60.729;49.735;37.577
16769.68;60.713;49.734;37.576
16770.69;60.717;49.737;37.579
16771.68;60.718;49.738;37.579
16772.68;60.715;49.738;37.579
16773.68;60.727;49.738;37.579
16774.69;60.722;49.735;37.576
16775.68;60.718;49.736;37.577
16776.68;60.712;49.738;37.58
16777.69;60.719;49.736;37.576
16778.7;60.726;49.736;37.578
16779.69;60.728;49.732;37.574
16780.69;60.714;49.735;37.577
16781.7;60.727;49.735;37.576
16782.71;60.708;49.735;37.576
16783.72;60.719;49.733;37.575
16784.7;60.71;49.734;37.576
16785.69;60.706;49.735;37.577
16786.68;60.714;49.735;37.577
16787.68;60.708;49.735;37.576
16788.67;60.704;49.732;37.574
16789.68;60.717;49.734;37.576
16790.66;60.713;49.735;37.577
16791.65;60.714;49.733;37.574
16792.66;60.715;49.737;37.579
16793.65;60.71;49.732;37.573
16794.64;60.702;49.731;37.572
16795.63;60.709;49.735;37.577
16796.62;60.699;49.734;37.575
16797.62;60.709;49.736;37.578
16798.61;60.709;49.733;37.575
16799.6;60.712;49.735;37.577
