IDs:;240718_15_240712K;15_DNAJB6_00_087_uM;
45265.12;57.264;44.131;32.406
45266.12;57.263;44.133;32.407
45267.1;57.272;44.128;32.403
45268.1;57.271;44.128;32.403
45269.1;57.28;44.128;32.404
45270.1;57.28;44.127;32.402
45271.11;57.297;44.128;32.405
45272.11;57.257;44.127;32.402
45273.1;57.278;44.129;32.405
45274.07;57.274;44.127;32.403
45275.08;57.281;44.129;32.404
45276.09;57.268;44.129;32.405
45277.1;57.266;44.127;32.403
45278.12;57.291;44.128;32.403
45279.12;57.258;44.129;32.404
45280.12;57.279;44.13;32.405
45281.13;57.275;44.127;32.403
45282.12;57.268;44.129;32.405
45283.13;57.269;44.128;32.403
45284.13;57.286;44.128;32.404
45285.14;57.27;44.127;32.402
45286.12;57.269;44.127;32.402
45287.12;57.262;44.127;32.403
45288.11;57.273;44.124;32.4
45289.12;57.274;44.125;32.4
45290.12;57.275;44.124;32.4
45291.12;57.255;44.126;32.401
45292.12;57.271;44.127;32.402
45293.12;57.268;44.124;32.399
45294.12;57.281;44.125;32.401
45295.12;57.268;44.122;32.397
45296.1;57.276;44.123;32.399
45297.1;57.28;44.126;32.401
45298.11;57.271;44.124;32.399
45299.12;57.269;44.125;32.4
45300.13;57.273;44.122;32.398
45301.12;57.271;44.124;32.399
45302.13;57.264;44.123;32.398
45303.15;57.268;44.121;32.396
45304.15;57.284;44.119;32.395
45305.15;57.27;44.121;32.397
45306.17;57.277;44.121;32.397
45307.19;57.274;44.12;32.396
45308.19;57.256;44.121;32.396
45309.2;57.281;44.117;32.394
45310.19;57.272;44.12;32.395
45311.18;57.26;44.12;32.396
45312.18;57.27;44.119;32.395
45313.19;57.261;44.121;32.397
45314.18;57.255;44.121;32.396
45315.17;57.275;44.119;32.395
45316.16;57.267;44.12;32.396
45317.16;57.281;44.118;32.395
45318.14;57.26;44.119;32.395
45319.14;57.285;44.12;32.396
45320.12;57.283;44.119;32.396
45321.15;57.292;44.117;32.394
45322.17;57.268;44.119;32.395
45323.17;57.267;44.12;32.396
45324.17;57.268;44.118;32.394
45325.18;57.262;44.121;32.396
45326.17;57.274;44.117;32.393
45327.19;57.288;44.117;32.393
45328.19;57.277;44.116;32.392
45329.19;57.267;44.116;32.392
45330.18;57.263;44.118;32.394
45331.19;57.271;44.117;32.393
45332.19;57.256;44.119;32.395
45333.18;57.273;44.116;32.392
45334.2;57.291;44.117;32.394
45335.2;57.274;44.114;32.391
45336.21;57.293;44.115;32.393
45337.23;57.269;44.119;32.395
45338.22;57.289;44.116;32.393
45339.22;57.273;44.116;32.393
45340.21;57.265;44.119;32.395
45341.2;57.278;44.118;32.395
45342.2;57.276;44.116;32.392
45343.21;57.286;44.118;32.395
45344.22;57.281;44.116;32.392
45345.23;57.273;44.119;32.395
45346.22;57.259;44.117;32.394
45347.21;57.277;44.117;32.393
45348.23;57.264;44.117;32.393
45349.24;57.278;44.116;32.393
45350.22;57.264;44.117;32.393
45351.21;57.277;44.115;32.392
45352.21;57.26;44.119;32.395
45353.21;57.28;44.115;32.392
45354.22;57.274;44.117;32.393
45355.22;57.277;44.112;32.389
45356.2;57.277;44.112;32.389
45357.2;57.269;44.114;32.39
45358.19;57.276;44.113;32.389
45359.18;57.25;44.115;32.391
45360.18;57.266;44.115;32.391
45361.17;57.282;44.112;32.389
45362.16;57.268;44.112;32.387
45363.13;57.267;44.108;32.385
45364.14;57.262;44.112;32.389
45365.13;57.268;44.112;32.388
45366.14;57.271;44.112;32.389
45367.13;57.273;44.11;32.387
45368.13;57.265;44.111;32.387
45369.15;57.269;44.11;32.386
45370.15;57.273;44.112;32.388
45371.16;57.276;44.109;32.386
45372.14;57.262;44.11;32.386
45373.15;57.269;44.112;32.389
45374.14;57.278;44.109;32.386
45375.14;57.268;44.108;32.385
45376.12;57.25;44.111;32.388
45377.13;57.274;44.108;32.385
45378.15;57.283;44.109;32.386
45379.15;57.258;44.11;32.386
45380.15;57.274;44.111;32.387
45381.16;57.279;44.107;32.385
45382.16;57.274;44.11;32.387
45383.14;57.263;44.109;32.386
45384.13;57.27;44.108;32.385
45385.13;57.272;44.109;32.386
45386.13;57.278;44.109;32.386
45387.13;57.276;44.11;32.387
45388.14;57.282;44.109;32.386
45389.14;57.273;44.109;32.386
45390.14;57.272;44.11;32.387
45391.13;57.268;44.108;32.385
45392.13;57.271;44.109;32.386
45393.12;57.266;44.112;32.388
45394.12;57.266;44.108;32.384
45395.11;57.261;44.108;32.385
45396.11;57.272;44.107;32.384
45397.11;57.255;44.106;32.382
45398.11;57.277;44.108;32.386
45399.09;57.261;44.111;32.388
45400.09;57.279;44.107;32.384
45401.09;57.268;44.108;32.385
45402.09;57.264;44.106;32.383
45403.11;57.269;44.109;32.386
45404.1;57.279;44.107;32.384
45405.09;57.275;44.106;32.383
45406.09;57.286;44.107;32.385
45407.09;57.279;44.105;32.383
45408.11;57.27;44.105;32.382
45409.1;57.268;44.106;32.383
45410.08;57.258;44.105;32.381
45411.08;57.272;44.106;32.383
45412.08;57.282;44.105;32.382
45413.07;57.277;44.108;32.385
45414.09;57.274;44.106;32.383
45415.08;57.27;44.107;32.384
45416.07;57.266;44.106;32.383
45417.06;57.258;44.105;32.382
45418.06;57.28;44.108;32.384
45419.06;57.266;44.105;32.381
45420.06;57.265;44.106;32.383
45421.05;57.267;44.107;32.384
45422.05;57.268;44.103;32.38
45423.04;57.266;44.105;32.382
45424.03;57.258;44.106;32.383
45425.03;57.268;44.105;32.382
45426.03;57.252;44.106;32.383
45427.04;57.26;44.104;32.381
45428.01;57.274;44.103;32.38
45429.02;57.255;44.105;32.382
45430.01;57.275;44.104;32.381
45431.02;57.274;44.102;32.379
45432.04;57.259;44.1;32.377
45433.05;57.256;44.103;32.38
45434.05;57.261;44.102;32.379
45435.06;57.261;44.103;32.381
45436.05;57.262;44.102;32.379
45437.05;57.271;44.101;32.379
45438.06;57.263;44.101;32.378
45439.07;57.268;44.101;32.378
45440.06;57.26;44.101;32.378
45441.06;57.268;44.099;32.377
45442.06;57.269;44.101;32.378
45443.07;57.254;44.101;32.378
45444.05;57.252;44.101;32.378
45445.07;57.257;44.099;32.376
45446.06;57.266;44.099;32.377
45447.06;57.274;44.1;32.378
45448.06;57.261;44.098;32.376
45449.06;57.271;44.098;32.376
45450.06;57.263;44.097;32.374
45451.06;57.266;44.098;32.376
45452.06;57.272;44.098;32.376
45453.06;57.277;44.097;32.375
45454.06;57.254;44.1;32.377
45455.06;57.253;44.097;32.374
45456.06;57.27;44.099;32.376
45457.05;57.275;44.099;32.377
45458.03;57.256;44.098;32.375
45459.04;57.263;44.098;32.376
45460.05;57.261;44.095;32.373
45461.05;57.266;44.097;32.375
45462.06;57.257;44.097;32.374
45463.07;57.259;44.098;32.375
45464.05;57.253;44.097;32.374
45465.05;57.252;44.095;32.372
45466.04;57.258;44.095;32.373
45467.04;57.256;44.093;32.371
45468.05;57.263;44.093;32.372
45469.06;57.268;44.094;32.372
45470.04;57.267;44.095;32.373
45471.03;57.265;44.094;32.372
45472.05;57.257;44.093;32.37
45473.03;57.259;44.096;32.373
45474.03;57.257;44.096;32.373
45475.03;57.267;44.092;32.37
45476.03;57.263;44.094;32.372
45477.03;57.254;44.092;32.37
45478.02;57.242;44.094;32.371
45479.03;57.252;44.093;32.371
45480.02;57.26;44.092;32.37
45481.02;57.265;44.094;32.372
45482.02;57.26;44.092;32.369
45483;57.272;44.093;32.371
45484.01;57.257;44.093;32.371
45485.01;57.263;44.092;32.37
45486.02;57.265;44.093;32.371
45487;57.264;44.091;32.369
45488;57.266;44.095;32.372
45489;57.268;44.092;32.37
45489.98;57.26;44.09;32.368
45491;57.263;44.093;32.371
45491.98;57.258;44.092;32.37
45492.99;57.269;44.091;32.369
45493.97;57.262;44.092;32.37
45494.96;57.268;44.091;32.369
45495.95;57.263;44.089;32.367
45496.94;57.254;44.093;32.37
45497.94;57.26;44.092;32.37
45498.93;57.255;44.091;32.369
45499.93;57.259;44.092;32.37
45500.94;57.254;44.091;32.369
45501.95;57.257;44.091;32.369
45502.94;57.249;44.091;32.369
45503.94;57.256;44.091;32.369
45504.95;57.263;44.089;32.367
45505.94;57.264;44.088;32.366
45506.94;57.257;44.09;32.369
45507.95;57.263;44.086;32.364
45508.96;57.265;44.088;32.367
45509.94;57.264;44.089;32.367
45510.94;57.259;44.089;32.367
45511.93;57.25;44.09;32.368
45512.93;57.253;44.089;32.367
45513.94;57.251;44.088;32.367
45514.92;57.252;44.089;32.367
45515.92;57.257;44.087;32.365
45516.9;57.249;44.087;32.365
45517.9;57.258;44.089;32.367
45518.9;57.252;44.088;32.365
45519.88;57.265;44.087;32.366
45520.89;57.252;44.09;32.368
45521.88;57.263;44.086;32.364
45522.88;57.258;44.088;32.367
45523.88;57.254;44.087;32.365
45524.87;57.261;44.084;32.363
45525.86;57.258;44.086;32.365
45526.86;57.26;44.085;32.364
45527.86;57.254;44.086;32.364
45528.85;57.261;44.087;32.365
45529.84;57.254;44.085;32.364
45530.84;57.255;44.084;32.362
45531.83;57.257;44.087;32.365
45532.83;57.257;44.086;32.364
45533.82;57.251;44.087;32.365
45534.81;57.262;44.086;32.364
45535.82;57.255;44.084;32.362
45536.83;57.267;44.086;32.364
45537.81;57.26;44.085;32.364
45538.81;57.254;44.084;32.362
45539.81;57.246;44.085;32.363
45540.81;57.25;44.083;32.361
45541.82;57.265;44.084;32.363
45542.81;57.253;44.083;32.361
45543.83;57.26;44.085;32.364
45544.82;57.244;44.083;32.361
45545.82;57.257;44.084;32.363
45546.81;57.264;44.084;32.362
45547.81;57.244;44.083;32.362
45548.82;57.248;44.084;32.363
45549.81;57.249;44.083;32.361
45550.82;57.255;44.083;32.361
45551.81;57.258;44.083;32.361
45552.8;57.247;44.081;32.36
45553.8;57.244;44.083;32.361
45554.8;57.248;44.08;32.359
45555.79;57.255;44.081;32.359
45556.77;57.256;44.083;32.362
45557.77;57.247;44.083;32.361
45558.79;57.249;44.083;32.361
45559.79;57.253;44.081;32.36
45560.8;57.242;44.082;32.361
45561.79;57.252;44.083;32.361
45562.82;57.247;44.083;32.361
45563.82;57.257;44.079;32.358
45564.79;57.249;44.08;32.358
45565.77;57.242;44.081;32.36
45566.79;57.245;44.08;32.358
45567.8;57.248;44.082;32.36
45568.8;57.248;44.079;32.357
45569.78;57.246;44.078;32.356
45570.76;57.248;44.08;32.358
45571.76;57.245;44.082;32.36
45572.78;57.251;44.08;32.358
45573.79;57.259;44.079;32.358
45574.81;57.256;44.081;32.36
45575.8;57.256;44.081;32.359
45576.8;57.247;44.081;32.36
45577.8;57.252;44.08;32.359
45578.8;57.25;44.079;32.358
45579.8;57.253;44.081;32.36
45580.81;57.239;44.078;32.357
45581.81;57.255;44.079;32.358
45582.81;57.252;44.078;32.357
45583.8;57.249;44.08;32.358
45584.79;57.251;44.081;32.36
45585.81;57.237;44.078;32.356
45586.8;57.265;44.08;32.359
45587.8;57.252;44.077;32.356
45588.79;57.245;44.078;32.357
45589.8;57.251;44.078;32.357
45590.79;57.239;44.077;32.355
45591.8;57.247;44.08;32.359
45592.78;57.251;44.078;32.356
45593.78;57.251;44.077;32.356
45594.78;57.241;44.078;32.356
45595.79;57.239;44.077;32.355
45596.77;57.248;44.076;32.356
45597.77;57.253;44.076;32.356
45598.76;57.246;44.076;32.354
45599.74;57.253;44.076;32.355
45600.73;57.237;44.078;32.356
45601.72;57.243;44.076;32.355
45602.72;57.256;44.075;32.354
45603.7;57.245;44.076;32.356
45604.68;57.245;44.077;32.356
45605.68;57.248;44.076;32.355
45606.67;57.246;44.075;32.354
45607.67;57.252;44.075;32.355
45608.67;57.241;44.075;32.354
45609.68;57.244;44.077;32.356
45610.7;57.244;44.075;32.354
45611.72;57.235;44.072;32.351
45612.71;57.243;44.074;32.353
45613.71;57.254;44.074;32.353
45614.72;57.236;44.075;32.354
45615.7;57.234;44.075;32.354
45616.7;57.25;44.072;32.351
45617.7;57.245;44.072;32.351
45618.68;57.261;44.073;32.353
45619.69;57.244;44.072;32.351
45620.68;57.234;44.072;32.352
45621.68;57.245;44.073;32.353
45622.69;57.228;44.076;32.354
45623.7;57.24;44.073;32.351
45624.71;57.247;44.074;32.353
45625.7;57.249;44.074;32.353
45626.7;57.235;44.073;32.352
45627.7;57.238;44.074;32.353
45628.7;57.237;44.072;32.352
45629.7;57.256;44.073;32.352
45630.7;57.23;44.073;32.352
45631.71;57.246;44.075;32.354
45632.72;57.227;44.073;32.352
45633.71;57.25;44.073;32.353
45634.72;57.237;44.073;32.352
45635.72;57.248;44.073;32.353
45636.73;57.238;44.072;32.351
45637.74;57.239;44.071;32.35
45638.72;57.248;44.073;32.353
45639.7;57.238;44.073;32.353
45640.69;57.241;44.07;32.35
45641.68;57.239;44.072;32.351
45642.7;57.249;44.073;32.352
45643.7;57.231;44.076;32.354
45644.72;57.225;44.073;32.351
45645.7;57.244;44.073;32.352
45646.69;57.243;44.072;32.352
45647.68;57.226;44.071;32.349
45648.68;57.243;44.069;32.349
45649.67;57.248;44.072;32.352
45650.68;57.242;44.07;32.349
45651.66;57.248;44.07;32.35
45652.66;57.234;44.073;32.351
45653.66;57.233;44.069;32.348
45654.65;57.25;44.069;32.349
45655.66;57.232;44.068;32.347
45656.66;57.237;44.069;32.348
45657.66;57.241;44.067;32.346
45658.65;57.233;44.066;32.346
45659.66;57.243;44.069;32.348
45660.67;57.23;44.068;32.347
45661.65;57.229;44.068;32.348
45662.67;57.225;44.066;32.345
45663.66;57.245;44.068;32.347
45664.67;57.239;44.066;32.345
45665.68;57.245;44.064;32.344
45666.68;57.226;44.063;32.343
45667.68;57.229;44.065;32.344
45668.71;57.237;44.065;32.344
45669.7;57.223;44.066;32.346
45670.71;57.249;44.065;32.344
45671.69;57.228;44.064;32.343
45672.67;57.231;44.065;32.345
45673.66;57.233;44.064;32.344
45674.65;57.234;44.062;32.342
45675.65;57.234;44.064;32.344
45676.65;57.242;44.064;32.344
45677.66;57.237;44.065;32.344
45678.64;57.237;44.062;32.343
45679.65;57.218;44.063;32.343
45680.63;57.227;44.063;32.342
45681.66;57.229;44.063;32.342
45682.66;57.232;44.065;32.344
45683.66;57.236;44.065;32.345
45684.66;57.217;44.064;32.343
45685.66;57.235;44.063;32.343
45686.66;57.222;44.062;32.342
45687.65;57.244;44.063;32.343
45688.64;57.241;44.065;32.345
45689.64;57.24;44.064;32.343
45690.63;57.24;44.064;32.344
45691.64;57.236;44.062;32.342
45692.65;57.232;44.065;32.344
45693.65;57.228;44.06;32.34
45694.66;57.23;44.064;32.343
45695.65;57.232;44.061;32.341
45696.66;57.23;44.063;32.342
45697.66;57.232;44.063;32.343
45698.64;57.227;44.06;32.339
45699.63;57.224;44.061;32.341
45700.63;57.235;44.062;32.342
45701.61;57.222;44.062;32.341
45702.62;57.227;44.06;32.341
45703.62;57.221;44.061;32.341
45704.6;57.224;44.059;32.339
45705.6;57.225;44.058;32.338
45706.61;57.234;44.059;32.339
45707.62;57.224;44.058;32.338
45708.64;57.225;44.056;32.336
45709.64;57.22;44.058;32.339
45710.64;57.22;44.056;32.336
45711.65;57.227;44.059;32.34
45712.66;57.223;44.059;32.339
45713.68;57.222;44.058;32.338
45714.67;57.229;44.058;32.338
45715.67;57.239;44.059;32.34
45716.66;57.228;44.056;32.337
45717.65;57.218;44.058;32.337
45718.66;57.222;44.058;32.339
45719.66;57.207;44.056;32.336
45720.66;57.223;44.058;32.338
45721.65;57.222;44.057;32.337
45722.65;57.217;44.057;32.337
45723.65;57.236;44.058;32.338
45724.65;57.231;44.057;32.337
45725.64;57.222;44.058;32.338
45726.65;57.223;44.056;32.336
45727.66;57.224;44.058;32.338
45728.66;57.217;44.056;32.336
45729.64;57.228;44.058;32.338
45730.63;57.223;44.059;32.339
45731.63;57.214;44.056;32.336
45732.61;57.225;44.055;32.335
45733.61;57.22;44.055;32.336
45734.61;57.225;44.055;32.335
45735.59;57.226;44.056;32.336
45736.58;57.227;44.056;32.337
45737.57;57.221;44.057;32.337
45738.57;57.221;44.055;32.335
45739.57;57.219;44.058;32.338
45740.58;57.226;44.054;32.334
45741.56;57.219;44.054;32.334
45742.55;57.209;44.056;32.335
45743.55;57.231;44.055;32.336
45744.54;57.222;44.054;32.334
45745.52;57.221;44.055;32.335
45746.54;57.224;44.054;32.334
45747.53;57.215;44.053;32.333
45748.52;57.225;44.053;32.334
45749.52;57.216;44.053;32.333
45750.52;57.216;44.053;32.334
45751.52;57.229;44.052;32.334
45752.51;57.222;44.053;32.333
45753.51;57.215;44.054;32.334
45754.5;57.207;44.055;32.335
45755.5;57.223;44.052;32.333
45756.51;57.223;44.051;32.332
45757.51;57.222;44.052;32.332
45758.5;57.222;44.053;32.333
45759.51;57.225;44.052;32.332
45760.5;57.217;44.052;32.332
45761.5;57.227;44.051;32.332
45762.51;57.209;44.051;32.331
45763.5;57.215;44.054;32.334
45764.51;57.212;44.051;32.331
45765.52;57.22;44.053;32.333
45766.51;57.221;44.05;32.33
45767.51;57.213;44.053;32.333
45768.52;57.203;44.05;32.329
45769.52;57.227;44.051;32.332
45770.52;57.217;44.049;32.33
45771.51;57.211;44.047;32.328
45772.52;57.21;44.052;32.332
45773.53;57.218;44.047;32.328
45774.52;57.225;44.051;32.332
45775.51;57.211;44.049;32.33
45776.51;57.216;44.048;32.329
45777.51;57.212;44.05;32.33
45778.51;57.218;44.047;32.328
45779.51;57.221;44.049;32.33
45780.52;57.218;44.047;32.328
45781.5;57.224;44.048;32.329
45782.51;57.214;44.047;32.328
45783.51;57.214;44.048;32.328
45784.5;57.216;44.051;32.331
45785.48;57.225;44.048;32.329
45786.49;57.222;44.046;32.327
45787.48;57.212;44.046;32.327
45788.47;57.212;44.049;32.329
45789.47;57.213;44.047;32.327
45790.48;57.213;44.047;32.327
45791.47;57.212;44.044;32.325
45792.45;57.205;44.048;32.327
45793.43;57.218;44.046;32.327
45794.45;57.204;44.046;32.326
45795.45;57.21;44.047;32.328
45796.47;57.216;44.044;32.326
45797.48;57.219;44.046;32.327
45798.47;57.215;44.046;32.327
45799.48;57.218;44.049;32.329
45800.49;57.225;44.045;32.325
45801.51;57.223;44.046;32.327
45802.5;57.221;44.047;32.328
45803.5;57.234;44.046;32.328
45804.51;57.215;44.044;32.325
45805.53;57.209;44.045;32.326
45806.52;57.219;44.045;32.325
45807.51;57.217;44.047;32.328
45808.51;57.2;44.046;32.326
45809.52;57.216;44.046;32.327
45810.54;57.213;44.043;32.324
45811.52;57.215;44.044;32.325
45812.52;57.216;44.047;32.328
45813.53;57.213;44.046;32.326
45814.53;57.22;44.047;32.327
45815.54;57.215;44.045;32.326
45816.54;57.216;44.044;32.325
45817.54;57.214;44.043;32.324
45818.55;57.223;44.046;32.326
45819.54;57.223;44.044;32.325
45820.53;57.211;44.044;32.325
45821.53;57.219;44.045;32.326
45822.53;57.208;44.044;32.324
45823.53;57.207;44.044;32.325
45824.51;57.215;44.043;32.324
45825.52;57.21;44.043;32.324
45826.5;57.21;44.044;32.325
45827.5;57.211;44.044;32.325
45828.5;57.216;44.042;32.323
45829.49;57.211;44.042;32.323
45830.48;57.212;44.044;32.325
45831.48;57.21;44.044;32.325
45832.49;57.207;44.044;32.325
45833.48;57.208;44.042;32.323
45834.48;57.216;44.042;32.323
45835.48;57.22;44.04;32.321
45836.46;57.205;44.041;32.322
45837.45;57.213;44.041;32.322
45838.45;57.211;44.04;32.321
45839.45;57.21;44.039;32.32
45840.46;57.207;44.041;32.322
45841.44;57.209;44.039;32.32
45842.44;57.206;44.039;32.32
45843.42;57.207;44.04;32.32
45844.44;57.203;44.037;32.318
45845.43;57.219;44.039;32.321
45846.44;57.218;44.038;32.319
45847.46;57.209;44.04;32.321
45848.47;57.203;44.037;32.318
45849.47;57.206;44.037;32.318
45850.46;57.208;44.035;32.316
45851.46;57.206;44.035;32.317
45852.47;57.207;44.035;32.316
45853.46;57.213;44.035;32.317
45854.44;57.197;44.037;32.318
45855.43;57.206;44.036;32.317
45856.45;57.202;44.035;32.317
45857.46;57.206;44.033;32.315
45858.45;57.207;44.034;32.315
45859.46;57.21;44.033;32.315
45860.44;57.2;44.032;32.313
45861.45;57.192;44.034;32.315
45862.45;57.198;44.03;32.312
45863.44;57.196;44.033;32.314
45864.43;57.212;44.035;32.316
45865.44;57.211;44.032;32.314
45866.42;57.196;44.031;32.313
45867.41;57.195;44.032;32.313
45868.41;57.196;44.032;32.313
45869.41;57.208;44.031;32.313
45870.41;57.196;44.033;32.314
45871.43;57.204;44.033;32.315
45872.44;57.194;44.03;32.312
45873.42;57.201;44.032;32.314
45874.41;57.208;44.033;32.315
45875.41;57.197;44.031;32.313
45876.41;57.202;44.033;32.314
45877.41;57.203;44.033;32.314
45878.42;57.203;44.032;32.314
45879.41;57.204;44.033;32.315
45880.4;57.204;44.03;32.311
45881.39;57.195;44.031;32.313
45882.39;57.194;44.032;32.314
45883.39;57.191;44.029;32.31
45884.4;57.207;44.032;32.314
45885.37;57.2;44.031;32.313
45886.39;57.208;44.032;32.314
45887.39;57.201;44.03;32.312
45888.41;57.19;44.03;32.311
45889.4;57.201;44.03;32.312
45890.41;57.195;44.029;32.311
45891.39;57.207;44.031;32.313
45892.39;57.201;44.029;32.311
45893.4;57.194;44.031;32.313
45894.4;57.194;44.031;32.312
45895.4;57.186;44.03;32.312
45896.42;57.204;44.026;32.308
45897.41;57.198;44.028;32.31
45898.4;57.204;44.028;32.31
45899.4;57.188;44.027;32.308
45900.4;57.21;44.029;32.311
45901.4;57.185;44.028;32.309
45902.42;57.185;44.028;32.31
45903.44;57.202;44.029;32.311
45904.42;57.202;44.03;32.312
45905.42;57.211;44.028;32.31
45906.41;57.193;44.026;32.308
45907.41;57.208;44.027;32.309
45908.38;57.198;44.027;32.309
45909.39;57.182;44.026;32.307
45910.39;57.191;44.027;32.309
45911.4;57.185;44.025;32.306
45912.4;57.196;44.026;32.308
45913.39;57.198;44.024;32.307
