IDs:;240814 04_240812A_elasticity2;04_DNAJB6_00_439_uM_expansion_corrected;
Concentration [uM]:;0.439;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
8435.225;56.7251058285484;49.27;36.877
8436.214;56.741043619993;49.271;36.878
8437.2;56.72547893258;49.265;36.871
8438.173;56.72547893258;49.264;36.871
8439.17;56.7303545926154;49.267;36.873
8440.171;56.732919181824;49.273;36.88
8441.152;56.7212924121184;49.268;36.874
8442.153;56.7071058285484;49.27;36.877
8443.136;56.7312924121184;49.267;36.874
8444.131;56.72947893258;49.265;36.871
8445.13;56.723416766102;49.266;36.872
8446.14;56.7316032445168;49.264;36.869
8447.164;56.7582302246094;49.269;36.875
8448.163;56.7243545926154;49.267;36.873
8449.174;56.7273545926154;49.267;36.873
8450.189;56.71847893258;49.265;36.871
8451.179;56.716416766102;49.266;36.872
8452.18;56.7333545926154;49.266;36.873
8453.184;56.71547893258;49.265;36.871
8454.164;56.7591058285484;49.271;36.877
8455.148;56.734416766102;49.268;36.872
8456.144;56.706416766102;49.267;36.872
8457.144;56.724416766102;49.266;36.872
8458.148;56.7163545926154;49.267;36.873
8459.13;56.7153545926154;49.266;36.873
8460.145;56.71647893258;49.264;36.871
8461.166;56.703416766102;49.266;36.872
8462.161;56.7499814044188;49.273;36.879
8463.159;56.7193545926154;49.267;36.873
8464.165;56.7461680300866;49.271;36.876
8465.155;56.7183545926154;49.268;36.873
8466.155;56.748043619993;49.272;36.878
8467.13;56.7183545926154;49.267;36.873
8468.13;56.70547893258;49.267;36.871
8469.121;56.7071680300866;49.27;36.876
8470.123;56.7561058285484;49.272;36.877
8471.115;56.72347893258;49.266;36.871
8472.127;56.7103545926154;49.268;36.873
8473.13;56.70147893258;49.266;36.871
8474.129;56.702416766102;49.268;36.872
8475.116;56.7401680300866;49.271;36.876
8476.115;56.7146032445168;49.265;36.869
8477.125;56.7441058285484;49.272;36.877
8478.118;56.7401680300866;49.272;36.876
8479.11;56.7423545926154;49.269;36.873
8480.114;56.69647893258;49.266;36.871
8481.107;56.7116032445168;49.264;36.869
8482.099;56.7186653899789;49.263;36.868
8483.1;56.7066032445168;49.264;36.869
8484.101;56.746541092051;49.266;36.87
8485.1;56.6967275284393;49.262;36.867
8486.105;56.711665389979;49.262;36.868
8487.081;56.7177896598994;49.261;36.866
8488.075;56.711665389979;49.263;36.868
8489.067;56.7016653899789;49.263;36.868
8490.079;56.7028517843611;49.26;36.865
8491.092;56.6986032445168;49.264;36.869
8492.108;56.7036653899789;49.264;36.868
8493.103;56.7092924121184;49.27;36.874
8494.1;56.692541092051;49.267;36.87
8495.099;56.707541092051;49.266;36.87
8496.099;56.715541092051;49.266;36.87
8497.082;56.710541092051;49.266;36.87
8498.097;56.707541092051;49.265;36.87
8499.1;56.7282302246094;49.271;36.875
8500.094;56.7076653899789;49.263;36.868
8501.083;56.7462924121184;49.269;36.874
8502.081;56.700541092051;49.265;36.87
8503.068;56.7233545926154;49.269;36.873
8504.051;56.7117896598994;49.262;36.866
8505.044;56.6886653899789;49.264;36.868
8506.035;56.7017275284393;49.264;36.867
8507.033;56.7223545926154;49.269;36.873
8508.043;56.7007275284393;49.263;36.867
8509.041;56.71947893258;49.268;36.871
8510.022;56.7037275284393;49.263;36.867
8511.035;56.7126032445168;49.266;36.869
8512.029;56.7067896598994;49.263;36.866
8513.007;56.699541092051;49.266;36.87
8513.993;56.7151680300866;49.272;36.876
8514.984;56.69647893258;49.267;36.871
8515.991;56.735416766102;49.267;36.872
8516.977;56.72947893258;49.266;36.871
8517.967;56.7028517843611;49.262;36.865
8518.964;56.6956653899789;49.264;36.868
8519.952;56.6957275284393;49.264;36.867
8520.946;56.6877896598994;49.263;36.866
8521.952;56.6996032445168;49.265;36.869
8522.967;56.699665389979;49.264;36.868
8523.949;56.704541092051;49.267;36.87
8524.936;56.701541092051;49.267;36.87
8525.931;56.6957275284393;49.264;36.867
8526.925;56.6816653899789;49.265;36.868
8527.918;56.6897275284393;49.264;36.867
8528.915;56.6917896598994;49.263;36.866
8529.899;56.6908517843611;49.263;36.865
8530.899;56.7017896598994;49.262;36.866
8531.888;56.7026032445168;49.266;36.869
8532.864;56.6886032445168;49.267;36.869
8533.865;56.72847893258;49.268;36.871
8534.853;56.710541092051;49.268;36.87
8535.859;56.6927896598994;49.263;36.866
8536.849;56.6947275284393;49.263;36.867
8537.83;56.6827275284393;49.265;36.867
8538.841;56.6926032445168;49.266;36.869
8539.834;56.6997896598994;49.264;36.866
8540.834;56.687541092051;49.267;36.87
8541.844;56.7007275284393;49.266;36.867
8542.845;56.7193545926154;49.269;36.873
8543.855;56.6896032445168;49.266;36.869
8544.849;56.7006032445168;49.266;36.869
8545.849;56.70147893258;49.269;36.871
8546.855;56.6876032445168;49.267;36.869
8547.839;56.68047893258;49.269;36.871
8548.835;56.694541092051;49.269;36.87
8549.833;56.7302302246094;49.273;36.875
8550.84;56.688416766102;49.269;36.872
8551.853;56.68847893258;49.268;36.871
8552.841;56.693541092051;49.268;36.87
8553.832;56.707416766102;49.27;36.872
8554.826;56.6903545926154;49.27;36.873
8555.825;56.691541092051;49.268;36.87
8556.831;56.7321680300866;49.273;36.876
8557.821;56.68647893258;49.269;36.871
8558.809;56.680541092051;49.268;36.87
8559.821;56.69447893258;49.269;36.871
8560.816;56.6846032445168;49.268;36.869
8561.804;56.6906032445168;49.267;36.869
8562.802;56.69147893258;49.269;36.871
8563.794;56.692541092051;49.268;36.87
8564.781;56.7152924121184;49.272;36.874
8565.788;56.689416766102;49.27;36.872
8566.783;56.7171680300866;49.274;36.876
8567.793;56.697541092051;49.269;36.87
8568.781;56.682541092051;49.268;36.87
8569.765;56.68647893258;49.269;36.871
8570.764;56.6756653899789;49.267;36.868
8571.751;56.683665389979;49.266;36.868
8572.746;56.682541092051;49.268;36.87
8573.728;56.713416766102;49.271;36.872
8574.713;56.6957275284393;49.266;36.867
8575.721;56.6897275284393;49.266;36.867
8576.704;56.69347893258;49.27;36.871
8577.698;56.6796032445168;49.268;36.869
8578.677;56.6816032445168;49.269;36.869
8579.677;56.710416766102;49.271;36.872
8580.679;56.677541092051;49.269;36.87
8581.682;56.69047893258;49.269;36.871
8582.661;56.6887275284393;49.265;36.867
8583.647;56.6896032445168;49.267;36.869
8584.666;56.6837896598994;49.266;36.866
8585.656;56.6846653899789;49.267;36.868
8586.653;56.6796653899789;49.267;36.868
8587.656;56.713416766102;49.271;36.872
8588.659;56.6766032445168;49.268;36.869
8589.669;56.6677275284393;49.266;36.867
8590.649;56.713416766102;49.271;36.872
8591.63;56.6847896598994;49.266;36.866
8592.645;56.6779139018261;49.264;36.864
8593.63;56.6808517843611;49.264;36.865
8594.651;56.6719139018261;49.264;36.864
8595.643;56.6839139018261;49.264;36.864
8596.657;56.6857275284393;49.266;36.867
8597.652;56.7066032445168;49.27;36.869
8598.652;56.712541092051;49.27;36.87
8599.639;56.6777896598994;49.266;36.866
8600.64;56.6718517843611;49.265;36.865
8601.635;56.6649139018261;49.263;36.864
8602.634;56.6729139018261;49.264;36.864
8603.642;56.6720381157724;49.263;36.862
8604.633;56.6738517843611;49.266;36.865
8605.636;56.6769760122959;49.263;36.863
8606.618;56.6791002122572;49.261;36.861
8607.603;56.6749760122959;49.263;36.863
8608.612;56.6820381157724;49.262;36.862
8609.619;56.6671002122572;49.261;36.861
8610.624;56.7017896598994;49.266;36.866
8611.634;56.6632243842586;49.259;36.859
8612.619;56.6879760122959;49.263;36.863
8613.609;56.6632864597785;49.258;36.858
8614.607;56.6910381157724;49.262;36.862
8615.608;56.6722243842586;49.259;36.859
8616.614;56.6643485283136;49.258;36.857
8617.626;56.6582864597785;49.258;36.858
8618.617;56.6948517843611;49.265;36.865
8619.61;56.6592864597785;49.258;36.858
8620.607;56.6562243842585;49.259;36.859
8621.608;56.6622243842585;49.259;36.859
8622.588;56.6682864597785;49.258;36.858
8623.572;56.6960381157724;49.262;36.862
8624.589;56.6672243842585;49.259;36.859
8625.586;56.6662243842586;49.26;36.859
8626.584;56.657162301752;49.26;36.86
8627.583;56.6541002122572;49.261;36.861
8628.58;56.7019760122959;49.265;36.863
8629.576;56.6897896598994;49.266;36.866
8630.577;56.7028517843611;49.265;36.865
8631.569;56.6939760122959;49.264;36.863
8632.577;56.6651002122572;49.261;36.861
8633.575;56.666162301752;49.259;36.86
8634.564;56.6572243842586;49.26;36.859
8635.571;56.6692243842586;49.26;36.859
8636.557;56.672162301752;49.261;36.86
8637.555;56.6582864597785;49.259;36.858
8638.566;56.6562243842585;49.26;36.859
8639.566;56.6672864597785;49.259;36.858
8640.574;56.6601002122572;49.261;36.861
8641.592;56.6950381157724;49.263;36.862
8642.585;56.6582243842585;49.26;36.859
8643.583;56.6602864597785;49.259;36.858
8644.597;56.6612864597785;49.259;36.858
8645.587;56.6602243842586;49.26;36.859
8646.584;56.684162301752;49.262;36.86
8647.589;56.6740381157724;49.263;36.862
8648.567;56.6514105898655;49.258;36.856
8649.55;56.688162301752;49.262;36.86
8650.539;56.6574726444359;49.257;36.855
8651.534;56.6584726444359;49.257;36.855
8652.534;56.6592864597785;49.26;36.858
8653.542;56.6564105898655;49.258;36.856
8654.528;56.6553485283136;49.259;36.857
8655.519;56.6713485283136;49.258;36.857
8656.52;56.6614105898655;49.257;36.856
8657.525;56.6454105898655;49.257;36.856
8658.505;56.6484726444359;49.257;36.855
8659.518;56.6475346920265;49.255;36.854
8660.533;56.656596732639;49.256;36.853
8661.553;56.6474105898655;49.257;36.856
8662.543;56.6781002122572;49.262;36.861
8663.537;56.652596732639;49.255;36.853
8664.542;56.6882243842586;49.26;36.859
8665.528;56.6464726444359;49.257;36.855
8666.503;56.6465346920265;49.257;36.854
8667.503;56.640596732639;49.256;36.853
8668.509;56.6792243842585;49.261;36.859
8669.502;56.6752864597785;49.259;36.858
8670.486;56.6397207929366;49.253;36.851
8671.485;56.6814726444359;49.257;36.855
8672.473;56.6436587662751;49.254;36.852
8673.469;56.6764726444359;49.258;36.855
8674.46;56.6397207929366;49.253;36.851
8675.456;56.6405346920265;49.256;36.854
8676.467;56.643596732639;49.255;36.853
8677.463;56.6424726444359;49.257;36.855
8678.453;56.677162301752;49.262;36.86
8679.453;56.6477207929366;49.253;36.851
8680.456;56.6417207929366;49.254;36.851
8681.449;56.6752243842586;49.26;36.859
8682.443;56.651596732639;49.255;36.853
8683.445;56.6733485283136;49.259;36.857
8684.424;56.6813485283136;49.259;36.857
8685.414;56.6556587662751;49.254;36.852
8686.412;56.6376587662751;49.255;36.852
8687.41;56.639596732639;49.256;36.853
8688.412;56.6664726444359;49.259;36.855
8689.419;56.6475346920265;49.257;36.854
8690.397;56.640596732639;49.256;36.853
8691.409;56.6397207929366;49.255;36.851
8692.425;56.646596732639;49.256;36.853
8693.415;56.6396587662751;49.255;36.852
8694.409;56.6455346920265;49.257;36.854
8695.41;56.6435346920265;49.256;36.854
8696.412;56.6416587662751;49.255;36.852
8697.404;56.6712864597785;49.26;36.858
8698.421;56.6396587662751;49.255;36.852
8699.43;56.6394726444359;49.258;36.855
8700.437;56.6356587662751;49.256;36.852
8701.454;56.6485346920265;49.257;36.854
8702.46;56.650596732639;49.256;36.853
8703.454;56.6484726444359;49.259;36.855
8704.468;56.6435346920265;49.258;36.854
8705.472;56.6783485283136;49.261;36.857
8706.453;56.6524105898655;49.259;36.856
8707.457;56.6694726444359;49.259;36.855
8708.471;56.6387207929366;49.255;36.851
8709.476;56.631782812625;49.254;36.85
8710.46;56.6715346920265;49.258;36.854
8711.436;56.642596732639;49.256;36.853
8712.423;56.646596732639;49.257;36.853
8713.447;56.6704105898655;49.259;36.856
8714.446;56.668162301752;49.263;36.86
8715.421;56.672162301752;49.263;36.86
8716.434;56.637596732639;49.258;36.853
8717.429;56.643596732639;49.257;36.853
8718.433;56.644596732639;49.256;36.853
8719.415;56.6764726444359;49.26;36.855
8720.432;56.6394726444359;49.258;36.855
8721.426;56.6774726444359;49.259;36.855
8722.421;56.644596732639;49.256;36.853
8723.419;56.6824105898655;49.26;36.856
8724.423;56.6337207929366;49.254;36.851
8725.427;56.6316587662751;49.255;36.852
8726.44;56.6299068310897;49.253;36.848
8727.453;56.6574105898655;49.26;36.856
8728.47;56.6594105898655;49.26;36.856
8729.492;56.663596732639;49.257;36.853
8730.484;56.633782812625;49.254;36.85
8731.478;56.627596732639;49.257;36.853
8732.474;56.6328448253421;49.254;36.849
8733.454;56.6367207929366;49.255;36.851
8734.45;56.6754105898655;49.261;36.856
8735.443;56.6644105898655;49.259;36.856
8736.457;56.6297207929366;49.256;36.851
8737.466;56.6306587662751;49.256;36.852
8738.466;56.6674105898655;49.26;36.856
8739.459;56.6195346920265;49.258;36.854
8740.441;56.629596732639;49.257;36.853
8741.449;56.6389068310897;49.252;36.848
8742.451;56.6427207929366;49.256;36.851
8743.437;56.663596732639;49.258;36.853
8744.437;56.6369068310897;49.253;36.848
8745.451;56.6327207929366;49.256;36.851
8746.441;56.6306587662751;49.257;36.852
8747.429;56.6277207929366;49.256;36.851
8748.431;56.6296587662751;49.257;36.852
8749.407;56.6693485283136;49.262;36.857
8750.417;56.6286587662751;49.256;36.852
8751.407;56.6673485283136;49.262;36.857
8752.407;56.629596732639;49.258;36.853
8753.41;56.6525346920265;49.259;36.854
8754.416;56.6277207929366;49.257;36.851
8755.403;56.6247207929366;49.256;36.851
8756.39;56.633782812625;49.255;36.85
8757.398;56.631782812625;49.255;36.85
8758.408;56.6627207929366;49.258;36.851
8759.418;56.621782812625;49.255;36.85
8760.401;56.6565346920265;49.259;36.854
8761.395;56.627782812625;49.256;36.85
8762.396;56.6337207929366;49.256;36.851
8763.399;56.6615346920265;49.26;36.854
8764.403;56.6634726444359;49.261;36.855
8765.406;56.6626587662751;49.258;36.852
8766.424;56.6227207929366;49.255;36.851
8767.416;56.6685346920265;49.259;36.854
8768.401;56.6286587662751;49.256;36.852
8769.401;56.6246587662751;49.257;36.852
8770.392;56.6217207929366;49.256;36.851
8771.41;56.6179688298693;49.253;36.847
8772.422;56.657596732639;49.259;36.853
8773.434;56.617782812625;49.255;36.85
8774.431;56.6644726444359;49.261;36.855
8775.412;56.6604726444359;49.26;36.855
8776.407;56.6434726444359;49.261;36.855
8777.411;56.6117207929366;49.257;36.851
8778.422;56.6606587662751;49.258;36.852
8779.427;56.6585346920265;49.26;36.854
8780.439;56.6188448253421;49.255;36.849
8781.44;56.6229068310897;49.254;36.848
8782.451;56.644596732639;49.259;36.853
8783.438;56.6476587662751;49.258;36.852
8784.438;56.622782812625;49.256;36.85
8785.447;56.6507207929366;49.257;36.851
8786.46;56.6456587662751;49.258;36.852
8787.439;56.6218448253421;49.255;36.849
8788.445;56.6188448253421;49.255;36.849
8789.459;56.649782812625;49.256;36.85
8790.452;56.6160308216827;49.252;36.846
8791.449;56.6178448253421;49.255;36.849
8792.452;56.6230928065316;49.253;36.845
8793.469;56.6158448253421;49.256;36.849
8794.459;56.6179688298693;49.254;36.847
8795.447;56.6179688298693;49.252;36.847
8796.443;56.6188448253421;49.254;36.849
8797.446;56.6149688298693;49.252;36.847
8798.45;56.6169688298693;49.253;36.847
8799.455;56.6456587662751;49.258;36.852
8800.455;56.6180308216827;49.252;36.846
8801.451;56.645782812625;49.256;36.85
8802.469;56.6092787193083;49.249;36.842
8803.462;56.6508448253421;49.256;36.849
8804.466;56.6040308216827;49.253;36.846
8805.474;56.659782812625;49.257;36.85
8806.471;56.6129068310897;49.255;36.848
8807.463;56.6141547844177;49.251;36.844
8808.46;56.6378448253421;49.256;36.849
8809.445;56.6478448253421;49.256;36.849
8810.443;56.644782812625;49.256;36.85
8811.449;56.6149688298693;49.254;36.847
8812.447;56.6150308216827;49.254;36.846
8813.437;56.6150308216827;49.253;36.846
8814.434;56.6456587662751;49.258;36.852
8815.42;56.6556587662751;49.259;36.852
8816.414;56.6547207929366;49.259;36.851
8817.412;56.6131547844177;49.252;36.844
8818.421;56.6307207929366;49.259;36.851
8819.391;56.6170308216827;49.254;36.846
8820.388;56.6160928065316;49.253;36.845
8821.391;56.654782812625;49.257;36.85
8822.399;56.6110928065316;49.253;36.845
8823.383;56.6347207929366;49.259;36.851
8824.38;56.6048448253421;49.257;36.849
8825.381;56.6030308216827;49.254;36.846
8826.384;56.6062167553427;49.251;36.843
8827.393;56.6449068310897;49.255;36.848
8828.405;56.6090308216827;49.254;36.846
8829.421;56.6298448253421;49.256;36.849
8830.439;56.6069688298693;49.255;36.847
8831.461;56.6479068310897;49.256;36.848
8832.456;56.6119688298693;49.254;36.847
8833.454;56.6090928065316;49.254;36.845
8834.455;56.6139068310897;49.256;36.848
8835.441;56.649782812625;49.257;36.85
8836.456;56.6130308216827;49.253;36.846
8837.451;56.6467207929366;49.26;36.851
8838.448;56.6347207929366;49.259;36.851
8839.442;56.6329068310897;49.258;36.848
8840.449;56.6447207929366;49.26;36.851
8841.437;56.5979688298693;49.256;36.847
8842.443;56.624782812625;49.259;36.85
8843.449;56.6060308216827;49.254;36.846
8844.43;56.6377207929366;49.261;36.851
8845.424;56.6347207929366;49.26;36.851
8846.425;56.607782812625;49.258;36.85
8847.426;56.6050928065316;49.255;36.845
8848.43;56.6406587662751;49.261;36.852
8849.442;56.6060308216827;49.256;36.846
8850.438;56.6486587662751;49.261;36.852
8851.44;56.6366587662751;49.26;36.852
8852.429;56.5990928065316;49.255;36.845
8853.427;56.6326587662751;49.262;36.852
8854.43;56.6029068310897;49.257;36.848
8855.438;56.6149068310897;49.257;36.848
8856.434;56.6038448253421;49.258;36.849
8857.432;56.6429068310897;49.257;36.848
8858.437;56.6377207929366;49.26;36.851
8859.451;56.6319688298693;49.258;36.847
8860.44;56.6050928065316;49.254;36.845
8861.432;56.6079688298693;49.256;36.847
8862.426;56.625782812625;49.26;36.85
8863.426;56.6122167553427;49.253;36.843
8864.43;56.637782812625;49.26;36.85
8865.437;56.6438448253421;49.259;36.849
8866.413;56.5902167553427;49.253;36.843
8867.41;56.5999068310897;49.258;36.848
8868.41;56.6389068310897;49.258;36.848
8869.399;56.6021547844177;49.253;36.844
8870.384;56.5879688298693;49.256;36.847
8871.367;56.633782812625;49.259;36.85
8872.362;56.6297207929366;49.261;36.851
8873.356;56.6120928065316;49.254;36.845
8874.363;56.6478448253421;49.26;36.849
8875.361;56.6289688298693;49.258;36.847
8876.372;56.5940308216827;49.257;36.846
8877.363;56.5930928065316;49.255;36.845
8878.362;56.6010308216827;49.255;36.846
8879.369;56.6019688298693;49.256;36.847
