(ppm)	"Intensity (a.u.) (without JB6)"	"Intensity (a.u.) (With JB6)"
8.84008370947936	-9875456.00	8220672.00
8.83983922561653	-1.08e+007	5907456.00
8.83959474175370	-1.02e+007	3237888.00
8.83935025789087	-8963072.00	1207296.00
8.83910577402804	-8655872.00	-875520.00
8.83886129016521	-1.01e+007	-4194304.00
8.83861680630238	-1.24e+007	-8758272.00
8.83837232243955	-1.44e+007	-1.33e+007
8.83812783857672	-1.59e+007	-1.62e+007
8.83788335471389	-1.76e+007	-1.68e+007
8.83763887085106	-1.91e+007	-1.51e+007
8.83739438698823	-1.94e+007	-1.28e+007
8.83714990312540	-1.78e+007	-1.19e+007
8.83690541926257	-1.54e+007	-1.29e+007
8.83666093539974	-1.41e+007	-1.41e+007
8.83641645153691	-1.54e+007	-1.32e+007
8.83617196767408	-1.88e+007	-1.09e+007
8.83592748381125	-2.29e+007	-1.03e+007
8.83568299994842	-2.60e+007	-1.42e+007
8.83543851608559	-2.76e+007	-2.22e+007
8.83519403222276	-2.79e+007	-3.18e+007
8.83494954835993	-2.79e+007	-4.03e+007
8.83470506449710	-2.77e+007	-4.59e+007
8.83446058063427	-2.78e+007	-4.80e+007
8.83421609677144	-2.92e+007	-4.73e+007
8.83397161290861	-3.28e+007	-4.53e+007
8.83372712904578	-3.74e+007	-4.23e+007
8.83348264518295	-4.02e+007	-3.74e+007
8.83323816132012	-3.94e+007	-3.07e+007
8.83299367745729	-3.64e+007	-2.40e+007
8.83274919359446	-3.46e+007	-1.98e+007
8.83250470973163	-3.55e+007	-1.87e+007
8.83226022586880	-3.76e+007	-1.94e+007
8.83201574200596	-3.76e+007	-1.91e+007
8.83177125814313	-3.43e+007	-1.59e+007
8.83152677428030	-2.91e+007	-8954880.00
8.83128229041747	-2.47e+007	-169984.00
8.83103780655464	-2.27e+007	6945792.00
8.83079332269181	-2.30e+007	1.01e+007
8.83054883882898	-2.45e+007	1.01e+007
8.83030435496615	-2.64e+007	8829952.00
8.83005987110332	-2.89e+007	7489536.00
8.82981538724049	-3.23e+007	6555648.00
8.82957090337766	-3.63e+007	7035904.00
8.82932641951483	-3.95e+007	9461760.00
8.82908193565200	-4.09e+007	1.21e+007
8.82883745178917	-4.04e+007	1.23e+007
8.82859296792634	-3.84e+007	9280512.00
8.82834848406351	-3.57e+007	4921344.00
8.82810400020068	-3.23e+007	1059840.00
8.82785951633785	-2.86e+007	-2330624.00
8.82761503247502	-2.51e+007	-5906432.00
8.82737054861219	-2.26e+007	-9448448.00
8.82712606474936	-2.12e+007	-1.22e+007
8.82688158088653	-2.10e+007	-1.35e+007
8.82663709702370	-2.18e+007	-1.33e+007
8.82639261316087	-2.38e+007	-1.14e+007
8.82614812929804	-2.66e+007	-8904704.00
8.82590364543521	-2.92e+007	-6889472.00
8.82565916157238	-2.98e+007	-5825536.00
8.82541467770955	-2.76e+007	-5703680.00
8.82517019384672	-2.37e+007	-7217152.00
8.82492570998389	-2.06e+007	-1.09e+007
8.82468122612106	-1.91e+007	-1.51e+007
8.82443674225823	-1.77e+007	-1.66e+007
8.82419225839540	-1.45e+007	-1.41e+007
8.82394777453257	-9902592.00	-1.01e+007
8.82370329066974	-5544448.00	-7231488.00
8.82345880680690	-2802688.00	-5002240.00
8.82321432294407	-1477632.00	-2172928.00
8.82296983908124	-622080.00	285696.00
8.82272535521841	652288.00	484352.00
8.82248087135558	3037696.00	-963584.00
8.82223638749275	6385152.00	-1217536.00
8.82199190362992	8664064.00	1394688.00
8.82174741976709	6686720.00	6405120.00
8.82150293590426	-994304.00	1.32e+007
8.82125845204143	-1.21e+007	2.17e+007
8.82101396817860	-2.21e+007	3.04e+007
8.82076948431577	-2.78e+007	3.66e+007
8.82052500045294	-2.91e+007	3.88e+007
8.82028051659011	-2.80e+007	3.80e+007
8.82003603272728	-2.64e+007	3.56e+007
8.81979154886445	-2.54e+007	3.15e+007
8.81954706500162	-2.52e+007	2.52e+007
8.81930258113879	-2.54e+007	1.79e+007
8.81905809727596	-2.56e+007	1.12e+007
8.81881361341313	-2.57e+007	6353920.00
8.81856912955030	-2.55e+007	3295232.00
8.81832464568747	-2.39e+007	1494016.00
8.81808016182464	-1.96e+007	-411648.00
8.81783567796181	-1.28e+007	-4104192.00
8.81759119409898	-4905984.00	-9786368.00
8.81734671023615	1801216.00	-1.54e+007
8.81710222637332	6088704.00	-1.89e+007
8.81685774251049	8163328.00	-2.04e+007
8.81661325864766	9208320.00	-2.15e+007
8.81636877478483	1.05e+007	-2.33e+007
8.81612429092200	1.23e+007	-2.56e+007
8.81587980705917	1.38e+007	-2.80e+007
8.81563532319634	1.35e+007	-3.11e+007
8.81539083933351	1.01e+007	-3.51e+007
8.81514635547068	3618304.00	-4.00e+007
8.81490187160784	-4558848.00	-4.49e+007
8.81465738774501	-1.22e+007	-4.86e+007
8.81441290388218	-1.67e+007	-4.98e+007
8.81416842001935	-1.68e+007	-4.72e+007
8.81392393615652	-1.36e+007	-4.12e+007
8.81367945229369	-9923584.00	-3.34e+007
8.81343496843086	-7554560.00	-2.60e+007
8.81319048456803	-6454784.00	-2.10e+007
8.81294600070520	-5821440.00	-1.95e+007
8.81270151684237	-5326848.00	-2.12e+007
8.81245703297954	-4474368.00	-2.50e+007
8.81221254911671	-1967104.00	-2.96e+007
8.81196806525388	2724352.00	-3.39e+007
8.81172358139105	7489536.00	-3.64e+007
8.81147909752822	8755200.00	-3.53e+007
8.81123461366539	4815872.00	-3.02e+007
8.81099012980256	-2962432.00	-2.39e+007
8.81074564593973	-1.21e+007	-1.98e+007
8.81050116207690	-2.10e+007	-1.91e+007
8.81025667821407	-2.82e+007	-2.04e+007
8.81001219435124	-3.17e+007	-2.18e+007
8.80976771048841	-3.08e+007	-2.33e+007
8.80952322662558	-2.70e+007	-2.54e+007
8.80927874276275	-2.21e+007	-2.81e+007
8.80903425889992	-1.68e+007	-3.09e+007
8.80878977503709	-1.05e+007	-3.32e+007
8.80854529117426	-3467776.00	-3.49e+007
8.80830080731143	2299392.00	-3.57e+007
8.80805632344860	5238784.00	-3.50e+007
8.80781183958577	5177856.00	-3.23e+007
8.80756735572294	2854400.00	-2.79e+007
8.80732287186011	-757760.00	-2.24e+007
8.80707838799728	-4365824.00	-1.63e+007
8.80683390413445	-6670848.00	-9144320.00
8.80658942027161	-7370240.00	-332800.00
8.80634493640878	-7240192.00	9264128.00
8.80610045254595	-6930432.00	1.68e+007
8.80585596868312	-6432768.00	2.00e+007
8.80561148482029	-6142464.00	1.95e+007
8.80536700095746	-7496192.00	1.83e+007
8.80512251709463	-1.16e+007	1.78e+007
8.80487803323180	-1.76e+007	1.74e+007
8.80463354936897	-2.31e+007	1.67e+007
8.80438906550614	-2.65e+007	1.64e+007
8.80414458164331	-2.78e+007	1.67e+007
8.80390009778048	-2.78e+007	1.59e+007
8.80365561391765	-2.78e+007	1.21e+007
8.80341113005482	-2.84e+007	6191104.00
8.80316664619199	-2.99e+007	631808.00
8.80292216232916	-3.20e+007	-3344384.00
8.80267767846633	-3.43e+007	-5832704.00
8.80243319460350	-3.61e+007	-6598656.00
8.80218871074067	-3.61e+007	-5163008.00
8.80194422687784	-3.26e+007	-2578432.00
8.80169974301501	-2.54e+007	-1387520.00
8.80145525915218	-1.75e+007	-3201024.00
8.80121077528935	-1.32e+007	-7520256.00
8.80096629142652	-1.53e+007	-1.35e+007
8.80072180756369	-2.26e+007	-2.13e+007
8.80047732370086	-3.13e+007	-3.09e+007
8.80023283983803	-3.84e+007	-4.02e+007
8.79998835597520	-4.20e+007	-4.56e+007
8.79974387211237	-4.23e+007	-4.53e+007
8.79949938824954	-4.05e+007	-4.15e+007
8.79925490438671	-3.92e+007	-3.85e+007
8.79901042052388	-4.04e+007	-3.96e+007
8.79876593666105	-4.44e+007	-4.44e+007
8.79852145279822	-4.97e+007	-4.92e+007
8.79827696893539	-5.41e+007	-5.06e+007
8.79803248507255	-5.60e+007	-4.80e+007
8.79778800120972	-5.54e+007	-4.35e+007
8.79754351734689	-5.32e+007	-3.95e+007
8.79729903348406	-5.06e+007	-3.71e+007
8.79705454962123	-4.83e+007	-3.57e+007
8.79681006575840	-4.64e+007	-3.50e+007
8.79656558189557	-4.52e+007	-3.43e+007
8.79632109803274	-4.55e+007	-3.27e+007
8.79607661416991	-4.73e+007	-3.00e+007
8.79583213030708	-4.84e+007	-2.69e+007
8.79558764644425	-4.60e+007	-2.39e+007
8.79534316258142	-3.93e+007	-2.03e+007
8.79509867871859	-3.06e+007	-1.56e+007
8.79485419485576	-2.30e+007	-1.07e+007
8.79460971099293	-1.75e+007	-7634944.00
8.79436522713010	-1.32e+007	-7195648.00
8.79412074326727	-8423936.00	-8012800.00
8.79387625940444	-3482624.00	-8003584.00
8.79363177554161	82432.00	-6230016.00
8.79338729167878	1230336.00	-3207168.00
8.79314280781595	714240.00	-141312.00
8.79289832395312	81920.00	1601536.00
8.79265384009029	-228352.00	956416.00
8.79240935622746	-1031680.00	-1977344.00
8.79216487236463	-2577920.00	-5473280.00
8.79192038850180	-3616768.00	-7394304.00
8.79167590463897	-3078656.00	-7331840.00
8.79143142077614	-2081792.00	-7369728.00
8.79118693691331	-3273216.00	-1.03e+007
8.79094245305048	-8297472.00	-1.70e+007
8.79069796918765	-1.66e+007	-2.60e+007
8.79045348532482	-2.67e+007	-3.49e+007
8.79020900146199	-3.67e+007	-4.19e+007
8.78996451759916	-4.44e+007	-4.63e+007
8.78972003373633	-4.74e+007	-4.77e+007
8.78947554987349	-4.47e+007	-4.57e+007
8.78923106601067	-3.78e+007	-4.03e+007
8.78898658214783	-2.96e+007	-3.18e+007
8.78874209828500	-2.23e+007	-2.05e+007
8.78849761442217	-1.66e+007	-7619584.00
8.78825313055934	-1.26e+007	3747840.00
8.78800864669651	-9826304.00	1.01e+007
8.78776416283368	-7407104.00	1.03e+007
8.78751967897085	-4985344.00	7162880.00
8.78727519510802	-3373568.00	4687872.00
8.78703071124519	-3968512.00	4715520.00
8.78678622738236	-7127040.00	5980160.00
8.78654174351953	-1.16e+007	6529024.00
8.78629725965670	-1.58e+007	5874688.00
8.78605277579387	-1.90e+007	4701184.00
8.78580829193104	-2.11e+007	3393536.00
8.78556380806821	-2.20e+007	1630208.00
8.78531932420538	-2.15e+007	-776192.00
8.78507484034255	-1.99e+007	-3028992.00
8.78483035647972	-1.83e+007	-3609600.00
8.78458587261689	-1.77e+007	-1623040.00
8.78434138875406	-1.80e+007	1990656.00
8.78409690489123	-1.85e+007	4901888.00
8.78385242102840	-1.88e+007	5511168.00
8.78360793716557	-1.91e+007	4475904.00
8.78336345330274	-1.97e+007	3712000.00
8.78311896943991	-1.96e+007	4160512.00
8.78287448557708	-1.78e+007	5155840.00
8.78263000171425	-1.41e+007	5812224.00
8.78238551785142	-1.03e+007	6179840.00
8.78214103398859	-8228864.00	6843392.00
8.78189655012576	-8907264.00	8056832.00
8.78165206626293	-1.20e+007	9461760.00
8.78140758240010	-1.65e+007	1.01e+007
8.78116309853727	-2.16e+007	8207360.00
8.78091861467443	-2.57e+007	2640896.00
8.78067413081161	-2.76e+007	-6200320.00
8.78042964694877	-2.71e+007	-1.62e+007
8.78018516308594	-2.53e+007	-2.54e+007
8.77994067922311	-2.26e+007	-3.34e+007
8.77969619536028	-1.85e+007	-4.03e+007
8.77945171149745	-1.30e+007	-4.56e+007
8.77920722763462	-7178240.00	-4.85e+007
8.77896274377179	-3167744.00	-4.93e+007
8.77871825990896	-2306048.00	-4.88e+007
8.77847377604613	-3766784.00	-4.68e+007
8.77822929218330	-4982272.00	-4.19e+007
8.77798480832047	-3277312.00	-3.40e+007
8.77774032445764	2654720.00	-2.42e+007
8.77749584059481	1.24e+007	-1.53e+007
8.77725135673198	2.44e+007	-8928256.00
8.77700687286915	3.67e+007	-5970944.00
8.77676238900632	4.74e+007	-5709824.00
8.77651790514349	5.50e+007	-6322176.00
8.77627342128066	5.90e+007	-5976064.00
8.77602893741783	6.01e+007	-4163584.00
8.77578445355500	5.96e+007	-1758208.00
8.77553996969217	5.86e+007	364544.00
8.77529548582934	5.74e+007	2334720.00
8.77505100196651	5.57e+007	4780032.00
8.77480651810368	5.36e+007	7833600.00
8.77456203424085	5.09e+007	1.09e+007
8.77431755037802	4.73e+007	1.29e+007
8.77407306651519	4.26e+007	1.28e+007
8.77382858265236	3.73e+007	9768960.00
8.77358409878953	3.17e+007	4424704.00
8.77333961492670	2.58e+007	-1531904.00
8.77309513106387	1.97e+007	-6267904.00
8.77285064720103	1.36e+007	-9183232.00
8.77260616333821	7481344.00	-1.09e+007
8.77236167947537	914944.00	-1.24e+007
8.77211719561255	-6728704.00	-1.37e+007
8.77187271174971	-1.49e+007	-1.42e+007
8.77162822788688	-2.18e+007	-1.32e+007
8.77138374402405	-2.59e+007	-1.04e+007
8.77113926016122	-2.72e+007	-5793792.00
8.77089477629839	-2.67e+007	-318464.00
8.77065029243556	-2.53e+007	4791296.00
8.77040580857273	-2.21e+007	8023040.00
8.77016132470990	-1.54e+007	8434688.00
8.76991684084707	-4967424.00	6569984.00
8.76967235698424	6940672.00	4248576.00
8.76942787312141	1.70e+007	2983936.00
8.76918338925858	2.28e+007	2661376.00
8.76893890539575	2.40e+007	2046976.00
8.76869442153292	2.18e+007	224256.00
8.76844993767009	1.77e+007	-3024896.00
8.76820545380726	1.39e+007	-7835648.00
8.76796096994443	1.19e+007	-1.41e+007
8.76771648608160	1.10e+007	-2.04e+007
8.76747200221877	9018368.00	-2.46e+007
8.76722751835594	5136896.00	-2.56e+007
8.76698303449311	1558528.00	-2.44e+007
8.76673855063028	1365504.00	-2.24e+007
8.76649406676745	4625920.00	-1.97e+007
8.76624958290462	8110592.00	-1.58e+007
8.76600509904179	8926208.00	-1.14e+007
8.76576061517896	7044096.00	-8169472.00
8.76551613131613	3697664.00	-7149568.00
8.76527164745330	-1222656.00	-8014848.00
8.76502716359047	-8663040.00	-9975808.00
8.76478267972764	-1.79e+007	-1.28e+007
8.76453819586481	-2.61e+007	-1.67e+007
8.76429371200197	-3.10e+007	-2.21e+007
8.76404922813915	-3.33e+007	-2.83e+007
8.76380474427631	-3.57e+007	-3.36e+007
8.76356026041349	-4.03e+007	-3.59e+007
8.76331577655065	-4.65e+007	-3.48e+007
8.76307129268782	-5.22e+007	-3.22e+007
8.76282680882499	-5.64e+007	-3.11e+007
8.76258232496216	-5.93e+007	-3.18e+007
8.76233784109933	-6.20e+007	-3.25e+007
8.76209335723650	-6.43e+007	-3.12e+007
8.76184887337367	-6.48e+007	-2.85e+007
8.76160438951084	-6.27e+007	-2.63e+007
8.76135990564801	-5.81e+007	-2.60e+007
8.76111542178518	-5.17e+007	-2.80e+007
8.76087093792235	-4.36e+007	-3.24e+007
8.76062645405952	-3.45e+007	-3.86e+007
8.76038197019669	-2.57e+007	-4.48e+007
8.76013748633386	-1.93e+007	-4.85e+007
8.75989300247103	-1.66e+007	-4.78e+007
8.75964851860820	-1.73e+007	-4.29e+007
8.75940403474537	-2.07e+007	-3.63e+007
8.75915955088254	-2.52e+007	-3.12e+007
8.75891506701971	-2.88e+007	-2.97e+007
8.75867058315688	-2.98e+007	-3.07e+007
8.75842609929405	-2.78e+007	-3.09e+007
8.75818161543122	-2.40e+007	-2.78e+007
8.75793713156839	-1.97e+007	-2.17e+007
8.75769264770556	-1.56e+007	-1.57e+007
8.75744816384273	-1.23e+007	-1.20e+007
8.75720367997990	-1.13e+007	-9963520.00
8.75695919611707	-1.39e+007	-7455744.00
8.75671471225424	-1.90e+007	-3028992.00
8.75647022839141	-2.40e+007	2530304.00
8.75622574452858	-2.67e+007	7128064.00
8.75598126066575	-2.69e+007	9371648.00
8.75573677680291	-2.48e+007	9551872.00
8.75549229294009	-2.07e+007	8606720.00
8.75524780907725	-1.45e+007	6609920.00
8.75500332521443	-7122944.00	2903040.00
8.75475884135159	49152.00	-2274304.00
8.75451435748876	5998592.00	-7187456.00
8.75426987362593	1.05e+007	-1.02e+007
8.75402538976310	1.31e+007	-1.14e+007
8.75378090590027	1.34e+007	-1.19e+007
8.75353642203744	1.10e+007	-1.21e+007
8.75329193817461	7073792.00	-1.06e+007
8.75304745431178	2860032.00	-7027712.00
8.75280297044895	-726016.00	-2465792.00
8.75255848658612	-3365376.00	1201152.00
8.75231400272329	-4593152.00	3403776.00
8.75206951886046	-3866624.00	5108736.00
8.75182503499763	-1586688.00	7311360.00
8.75158055113480	572928.00	9774080.00
8.75133606727197	962560.00	1.12e+007
8.75109158340914	-609280.00	1.05e+007
8.75084709954631	-3163648.00	7384064.00
8.75060261568348	-5945344.00	3317760.00
8.75035813182065	-8782848.00	109568.00
8.75011364795782	-1.11e+007	-1319936.00
8.74986916409499	-1.19e+007	-1832960.00
8.74962468023216	-1.10e+007	-3287040.00
8.74938019636933	-1.03e+007	-6873088.00
8.74913571250650	-1.19e+007	-1.24e+007
8.74889122864367	-1.60e+007	-1.87e+007
8.74864674478084	-2.03e+007	-2.50e+007
8.74840226091801	-2.36e+007	-3.04e+007
8.74815777705518	-2.67e+007	-3.40e+007
8.74791329319235	-3.10e+007	-3.53e+007
8.74766880932952	-3.56e+007	-3.49e+007
8.74742432546669	-3.82e+007	-3.42e+007
8.74717984160385	-3.78e+007	-3.48e+007
8.74693535774103	-3.61e+007	-3.75e+007
8.74669087387819	-3.47e+007	-4.24e+007
8.74644639001537	-3.41e+007	-4.86e+007
8.74620190615253	-3.39e+007	-5.42e+007
8.74595742228970	-3.43e+007	-5.76e+007
8.74571293842687	-3.63e+007	-5.76e+007
8.74546845456404	-3.94e+007	-5.48e+007
8.74522397070121	-4.18e+007	-4.99e+007
8.74497948683838	-4.19e+007	-4.41e+007
8.74473500297555	-3.97e+007	-3.86e+007
8.74449051911272	-3.69e+007	-3.51e+007
8.74424603524989	-3.48e+007	-3.48e+007
8.74400155138706	-3.37e+007	-3.72e+007
8.74375706752423	-3.34e+007	-4.05e+007
8.74351258366140	-3.36e+007	-4.27e+007
8.74326809979857	-3.42e+007	-4.31e+007
8.74302361593574	-3.52e+007	-4.28e+007
8.74277913207291	-3.61e+007	-4.45e+007
8.74253464821008	-3.58e+007	-5.02e+007
8.74229016434725	-3.38e+007	-5.91e+007
8.74204568048442	-3.04e+007	-6.79e+007
8.74180119662159	-2.59e+007	-7.39e+007
8.74155671275876	-1.98e+007	-7.73e+007
8.74131222889593	-1.20e+007	-8.07e+007
8.74106774503310	-3624960.00	-8.46e+007
8.74082326117027	2734080.00	-8.62e+007
8.74057877730744	5327872.00	-8.27e+007
8.74033429344461	4541440.00	-7.40e+007
8.74008980958178	1735168.00	-6.28e+007
8.73984532571895	-2430464.00	-5.14e+007
8.73960084185612	-7888896.00	-4.10e+007
8.73935635799329	-1.41e+007	-3.17e+007
8.73911187413046	-2.00e+007	-2.40e+007
8.73886739026763	-2.51e+007	-1.89e+007
8.73862290640479	-2.94e+007	-1.71e+007
8.73837842254197	-3.23e+007	-1.87e+007
8.73813393867913	-3.26e+007	-2.25e+007
8.73788945481631	-3.01e+007	-2.65e+007
8.73764497095347	-2.53e+007	-2.96e+007
8.73740048709064	-1.91e+007	-3.27e+007
8.73715600322781	-1.22e+007	-3.75e+007
8.73691151936498	-5624832.00	-4.40e+007
8.73666703550215	-1136128.00	-5.03e+007
8.73642255163932	223744.00	-5.40e+007
8.73617806777649	-1037824.00	-5.38e+007
8.73593358391366	-3381760.00	-4.96e+007
8.73568910005083	-5403136.00	-4.32e+007
8.73544461618800	-6198272.00	-3.72e+007
8.73520013232517	-5326336.00	-3.38e+007
8.73495564846234	-3219968.00	-3.34e+007
8.73471116459951	-1273344.00	-3.42e+007
8.73446668073668	-548864.00	-3.43e+007
8.73422219687385	-459776.00	-3.23e+007
8.73397771301102	427520.00	-2.79e+007
8.73373322914819	2216448.00	-2.23e+007
8.73348874528536	3280384.00	-1.74e+007
8.73324426142253	2491904.00	-1.46e+007
8.73299977755970	1005056.00	-1.43e+007
8.73275529369687	934912.00	-1.51e+007
8.73251080983404	2611712.00	-1.61e+007
8.73226632597121	4020224.00	-1.68e+007
8.73202184210838	2990592.00	-1.81e+007
8.73177735824555	-788480.00	-2.09e+007
8.73153287438272	-6070272.00	-2.57e+007
8.73128839051989	-1.16e+007	-3.18e+007
8.73104390665706	-1.68e+007	-3.74e+007
8.73079942279423	-2.16e+007	-4.11e+007
8.73055493893140	-2.65e+007	-4.34e+007
8.73031045506857	-3.23e+007	-4.49e+007
8.73006597120573	-3.94e+007	-4.59e+007
8.72982148734291	-4.70e+007	-4.53e+007
8.72957700348007	-5.29e+007	-4.26e+007
8.72933251961725	-5.57e+007	-3.85e+007
8.72908803575441	-5.54e+007	-3.42e+007
8.72884355189158	-5.33e+007	-3.00e+007
8.72859906802875	-5.10e+007	-2.55e+007
8.72835458416592	-4.93e+007	-2.05e+007
8.72811010030309	-4.87e+007	-1.49e+007
8.72786561644026	-4.79e+007	-9055232.00
8.72762113257743	-4.44e+007	-3087360.00
8.72737664871460	-3.66e+007	2034688.00
8.72713216485177	-2.56e+007	4907008.00
8.72688768098894	-1.57e+007	4398080.00
8.72664319712611	-1.15e+007	345088.00
8.72639871326328	-1.52e+007	-6215680.00
8.72615422940045	-2.49e+007	-1.34e+007
8.72590974553762	-3.62e+007	-1.96e+007
8.72566526167479	-4.44e+007	-2.36e+007
8.72542077781196	-4.67e+007	-2.52e+007
8.72517629394913	-4.31e+007	-2.43e+007
8.72493181008630	-3.50e+007	-2.15e+007
8.72468732622347	-2.43e+007	-1.83e+007
8.72444284236064	-1.31e+007	-1.64e+007
8.72419835849781	-3969536.00	-1.60e+007
8.72395387463498	646656.00	-1.56e+007
8.72370939077215	150528.00	-1.36e+007
8.72346490690932	-4033536.00	-9362432.00
8.72322042304649	-1.02e+007	-3517440.00
8.72297593918366	-1.73e+007	3441664.00
8.72273145532083	-2.43e+007	1.13e+007
8.72248697145800	-2.93e+007	1.98e+007
8.72224248759517	-3.09e+007	2.84e+007
8.72199800373234	-2.91e+007	3.55e+007
8.72175351986951	-2.46e+007	3.83e+007
8.72150903600667	-1.72e+007	3.45e+007
8.72126455214385	-6917120.00	2.49e+007
8.72102006828101	3884544.00	1.35e+007
8.72077558441819	1.14e+007	4523008.00
8.72053110055535	1.37e+007	-619520.00
8.72028661669252	1.22e+007	-3212288.00
8.72004213282969	1.04e+007	-5301248.00
8.71979764896686	1.01e+007	-8272896.00
8.71955316510403	1.08e+007	-1.22e+007
8.71930868124120	1.07e+007	-1.57e+007
8.71906419737837	9208320.00	-1.67e+007
8.71881971351554	7614464.00	-1.48e+007
8.71857522965271	8188416.00	-1.24e+007
8.71833074578988	1.13e+007	-1.14e+007
8.71808626192705	1.43e+007	-1.11e+007
8.71784177806422	1.40e+007	-9005056.00
8.71759729420139	1.02e+007	-5308416.00
8.71735281033856	6096896.00	-3031040.00
8.71710832647573	4676608.00	-4836352.00
8.71686384261290	6018048.00	-1.04e+007
8.71661935875007	8285184.00	-1.73e+007
8.71637487488724	9864704.00	-2.34e+007
8.71613039102441	9751552.00	-2.75e+007
8.71588590716158	7143936.00	-2.92e+007
8.71564142329875	2335232.00	-2.93e+007
8.71539693943592	-2378752.00	-2.97e+007
8.71515245557309	-4206080.00	-3.12e+007
8.71490797171026	-2599936.00	-3.28e+007
8.71466348784743	331264.00	-3.22e+007
8.71441900398460	2319872.00	-2.79e+007
8.71417452012177	3140608.00	-2.05e+007
8.71393003625894	4227584.00	-1.19e+007
8.71368555239611	6841344.00	-4894720.00
8.71344106853328	1.09e+007	-1836032.00
8.71319658467045	1.49e+007	-2610176.00
8.71295210080761	1.68e+007	-4744192.00
8.71270761694479	1.54e+007	-5900288.00
8.71246313308195	1.10e+007	-6141952.00
8.71221864921912	5560832.00	-7055360.00
8.71197416535629	1821696.00	-9049088.00
8.71172968149346	1490432.00	-1.06e+007
8.71148519763063	4571648.00	-1.06e+007
8.71124071376780	9426432.00	-9693184.00
8.71099622990497	1.38e+007	-1.00e+007
8.71075174604214	1.61e+007	-1.31e+007
8.71050726217931	1.66e+007	-1.88e+007
8.71026277831648	1.62e+007	-2.67e+007
8.71001829445365	1.54e+007	-3.59e+007
8.70977381059082	1.38e+007	-4.50e+007
8.70952932672799	1.05e+007	-5.23e+007
8.70928484286516	5672960.00	-5.60e+007
8.70904035900233	56320.00	-5.59e+007
8.70879587513950	-4979712.00	-5.29e+007
8.70855139127667	-7923200.00	-4.81e+007
8.70830690741384	-7940096.00	-4.16e+007
8.70806242355101	-5759488.00	-3.33e+007
8.70781793968818	-3447808.00	-2.32e+007
8.70757345582535	-2768896.00	-1.25e+007
8.70732897196252	-3607552.00	-2476032.00
8.70708448809969	-4206592.00	5696512.00
8.70684000423686	-3161088.00	1.14e+007
8.70659552037403	-1201664.00	1.47e+007
8.70635103651120	-828928.00	1.66e+007
8.70610655264837	-3910656.00	1.80e+007
8.70586206878554	-9605632.00	1.89e+007
